temperature_c,replicate,freq_thz,n,kappa,alpha_cm-1
20,1,1.032715478014301,1.30910297974442,0.014924517687020388,6.46055982239987
20,1,1.0363775896384653,1.3091717597800558,0.012782073527512611,5.552754668096026
20,1,1.0400397012626295,1.310954283529525,0.01122162176313056,4.8920930080334
20,1,1.0437018128867936,1.3130358197925651,0.011388993006492317,4.982541506065358
20,1,1.0473639245109578,1.3140691465804322,0.012409231678559153,5.447931833587976
20,1,1.051026036135122,1.3144199441397095,0.013093103263087135,5.768265327302819
20,1,1.0546881477592862,1.3150093351638026,0.013645703734513227,6.032664381349164
20,1,1.0583502593834504,1.3154892587873959,0.014943899225432499,6.629526514475001
20,1,1.0620123710076146,1.3147056341111054,0.016525299657252496,7.356446488317663
20,1,1.0656744826317788,1.3128724532185427,0.016875562560998744,7.538275182836959
20,1,1.069336594255943,1.311579828549069,0.01554020868638312,6.965630561667911
20,1,1.0729987058801072,1.3120816056607245,0.013712670761479546,6.16751775031116
20,1,1.0766608175042713,1.3139144481690366,0.01316105325080134,5.939620748162832
20,1,1.0803229291284355,1.3153490509558856,0.01416492588590509,6.414415102342112
20,1,1.0839850407525997,1.3156159207818705,0.015580792102229513,7.079490163983052
20,1,1.087647152376764,1.315029613456097,0.01661403068615203,7.574469069927149
20,1,1.0913092640009279,1.3139306106805764,0.01712479879198131,7.8336196364506385
20,1,1.094971375625092,1.3123689651410446,0.017398684448171164,7.985614458178339
20,1,1.0986334872492562,1.3106958947672522,0.018278155268174324,8.41733003695301
20,1,1.1022955988734207,1.3104723543698502,0.019654678422871275,9.081407779045778
20,1,1.1059577104975846,1.3116020662361723,0.02007028731280184,9.30424786499616
20,1,1.109619822121749,1.3135458075988735,0.02032830098454738,9.455063496650583
20,1,1.113281933745913,1.3151002408228514,0.023813448943218303,11.112624052084058
20,1,1.1169440453700774,1.310168374701725,0.025405760383331304,11.8946803600346
20,1,1.1206061569942414,1.3082120184363424,0.022592394964500044,10.612175834503365
20,1,1.1242682686184058,1.308053263734688,0.02041050356809608,9.618621475627203
20,1,1.1279303802425698,1.3085228734598675,0.018572888095288398,8.781139922759895
20,1,1.1315924918667342,1.3097111739799563,0.01704140688218684,8.083224933495568
20,1,1.1352546034908981,1.3115128335020256,0.016346459039192823,7.778683895502059
20,1,1.1389167151150625,1.3131721372911325,0.01668803470680106,7.96684416477453
20,1,1.1425788267392265,1.3142452555072532,0.01756892581886851,8.41434940430996
20,1,1.146240938363391,1.3147845787560701,0.018689153343186618,8.979552704896953
20,1,1.1499030499875549,1.314639881678897,0.020032266472117623,9.655626891656437
20,1,1.1535651616117193,1.313324246414465,0.02133473139778095,10.316169571249262
20,1,1.1572272732358833,1.31054012745975,0.02204667097109416,10.694262552947716
20,1,1.1608893848600477,1.3066850539421808,0.022406869513417187,10.903380953571672
20,1,1.1645514964842116,1.3034459407946617,0.023506540455637527,11.474574130016295
20,1,1.168213608108376,1.3024688666723119,0.024496286219767235,11.995315348188447
20,1,1.17187571973254,1.3027757165707943,0.024362363557742864,11.967133533966143
20,1,1.1755378313567044,1.3033906147478573,0.02362226956178131,11.639850233270831
20,1,1.1791999429808684,1.3040791614048743,0.02280430707479802,11.271805624986712
20,1,1.1828620546050328,1.304776542378659,0.022113360036541845,10.964226487118308
20,1,1.1865241662291968,1.3054847447625413,0.021566026858813567,10.725953031502122
20,1,1.1901862778533612,1.3062687513429474,0.02122273042825496,10.587790944191338
20,1,1.1938483894775251,1.3070086681437272,0.02120773511330168,10.612864743379948
20,1,1.1975105011016896,1.3074742208213428,0.021390454398978437,10.737137185107787
20,1,1.2011726127258535,1.307611978051153,0.021461032621277812,10.805508201639999
20,1,1.204834724350018,1.3073897176787603,0.02090983559156937,10.560081134520837
20,1,1.2084968359741821,1.3027217595280416,0.011488764902308629,5.819799478062339
20,1,1.212158947598346,1.3088966765248364,0.02571029437374384,13.063386667882595
20,1,1.2158210592225105,1.3086945793928098,0.02416091021698846,12.313233468314724
20,1,1.2194831708466745,1.3090611641495786,0.02361150217939554,12.069480863458343
20,1,1.2231452824708389,1.3101580538740185,0.023268848897090064,11.930045640024144
20,1,1.2268073940950028,1.313859058631981,0.023416025986612653,12.04144863218879
20,1,1.2304695057191672,1.2946082659801221,0.05017179081047917,25.877339232145893
20,1,1.2341316173433312,1.302577186665074,0.02508308414403252,12.975723268607267
20,1,1.2377937289674956,1.305360418260657,0.024539843990424325,12.732369588640566
20,1,1.2414558405916596,1.306469687934434,0.02523393070617885,13.131228033513676
20,1,1.245117952215824,1.3063369532818654,0.026479795951832027,13.82019879522225
20,1,1.248780063839988,1.3047769882241285,0.027122168801487004,14.197096440122758
20,1,1.2524421754641524,1.3031913221684452,0.025924058154368636,13.609740108137203
20,1,1.2561042870883163,1.3034572791519428,0.024061410759760503,12.668813594513304
20,1,1.2597663987124808,1.3050112598459105,0.023619128686531272,12.472199638944858
20,1,1.2634285103366447,1.3058546777949969,0.02485709707671143,13.164071800643054
20,1,1.2670906219608091,1.3050531647351558,0.026062127847511968,13.842250636592922
20,1,1.270752733584973,1.3038984866999754,0.026005022418472103,13.851839354458612
20,1,1.2744148452091375,1.3036191622539515,0.025523319631373557,13.634434882276343
20,1,1.2780769568333015,1.3037418480053327,0.025813792438976156,13.82922936139434
20,1,1.2817390684574659,1.3029637164355128,0.026657602661542715,14.322204603692663
20,1,1.2854011800816298,1.3012690348093625,0.026579681175055485,14.321141065415494
20,1,1.2890632917057943,1.300137618146771,0.025270912899097026,13.65476823786528
20,1,1.2927254033299582,1.3002023772005058,0.023936710765570583,12.970595522275502
20,1,1.2963875149541226,1.3006657113398454,0.023452382971092426,12.744153049078157
20,1,1.3000496265782866,1.300520760692956,0.02333341632397566,12.715323736349234
20,1,1.303711738202451,1.3001201502746327,0.02247177532598811,12.2802758102808
20,1,1.307373849826615,1.3006504651818642,0.02113076541363154,11.579883327082802
20,1,1.3110359614507794,1.3020990474186593,0.02041680221247396,11.219964611682771
20,1,1.3146980730749434,1.3037523937857096,0.020679515940334098,11.39608175537137
20,1,1.3183601846991078,1.305149703704767,0.021929482658211614,12.118576981028692
20,1,1.3220222963232717,1.3054014360775739,0.024171144799555712,13.394458495969017
20,1,1.3256844079474361,1.3036528681760648,0.025786835293869055,14.329378545675333
20,1,1.3293465195716,1.3015779170400272,0.025304412157356647,14.10014623069816
20,1,1.3330086311957645,1.300819619815473,0.023484252581277384,13.121964705244913
20,1,1.3366707428199285,1.3019813971359038,0.021723076733807706,12.1712431798821
20,1,1.3403328544440927,1.3043559566342107,0.021751144472441288,12.220358236600724
20,1,1.343994966068257,1.3057758184299013,0.023727864597362897,13.367354282751146
20,1,1.347657077692421,1.3054183162280564,0.025898469254134752,14.629943643530497
20,1,1.3513191893165855,1.3041034384709869,0.027190284421580686,15.401423236265675
20,1,1.3549813009407494,1.3027384401731414,0.027535373519786865,15.639160441579566
20,1,1.3586434125649138,1.3019076322745917,0.02748664884978464,15.653679684417213
20,1,1.3623055241890778,1.3013498387670612,0.0278176257224003,15.884872683371603
20,1,1.3659676358132422,1.3002086113600884,0.028516858780895517,16.327934731089346
20,1,1.3696297474374062,1.2980802837849788,0.028661792616687883,16.45491678869678
20,1,1.3732918590615706,1.2957723330404314,0.02723742016620217,15.678986167526338
20,1,1.3769539706857346,1.294783465827106,0.024605899261172043,14.201944969071354
20,1,1.380616082309899,1.2953714144950585,0.022210461184957543,12.853448612121
20,1,1.384278193934063,1.2967181662965643,0.020713106840560262,12.018708004180327
20,1,1.3879403055582273,1.298261819590114,0.02007808698899507,11.681060690644792
20,1,1.3916024171823913,1.2995646591506633,0.02027062982677464,11.824194864686897
20,1,1.3952645288065557,1.3000963992030747,0.020904070368726373,12.225779908919678
20,1,1.3989266404307197,1.2997780512418498,0.021316276924215442,12.499581006565675
20,1,1.402588752054884,1.298777598802046,0.021167293908091113,12.44471207011839
20,1,1.406250863679048,1.2969374817244173,0.020557471004715784,12.11774054931789
20,1,1.4099129753032125,1.2938181064336147,0.02056961990964613,12.156477068744872
20,1,1.4135750869273764,1.2912255086541178,0.023147216108114037,13.715347320371542
20,1,1.4172371985515408,1.291787949065284,0.025712622920679842,15.274889767708292
20,1,1.4208993101757048,1.2931073667758182,0.026255658287540406,15.637789974909909
20,1,1.4245614217998692,1.2940081785272726,0.025825815825150266,15.421420871132844
20,1,1.4282235334240332,1.294721916574407,0.025023477469912105,14.980731101143029
20,1,1.4318856450481976,1.2956798900436743,0.024191449236514694,14.51975815567167
20,1,1.4355477566723616,1.2970177201192667,0.023935596824151646,14.402937192252985
20,1,1.439209868296526,1.298056358274045,0.024753682247372108,14.933207545518217
20,1,1.44287197992069,1.2977283918325313,0.02605773088382787,15.759903548290808
20,1,1.4465340915448544,1.2961615919836347,0.026178117020132455,15.872898504843509
20,1,1.4501962031690183,1.29533787120818,0.024590481321993256,14.947995358590394
20,1,1.4538583147931827,1.2963902962018792,0.023115153885730495,14.08666007297099
20,1,1.4575204264173467,1.298095394397291,0.023377089150467358,14.282171509233079
20,1,1.4611825380415109,1.2984843016347258,0.024970350760828625,15.293901104538582
20,1,1.464844649665675,1.2971691506011558,0.025786469311739037,15.833342734362116
20,1,1.4685067612898393,1.2961312186343563,0.02482667953189688,15.282125076357799
20,1,1.4721688729140034,1.2967955517872514,0.023633874273532387,14.58416982661624
20,1,1.4758309845381676,1.2983286919611516,0.023926253189622573,14.80132106258994
20,1,1.479493096162332,1.2989197502794712,0.025719497144658772,15.950142860079694
20,1,1.483155207786496,1.297768281255197,0.027444362975240597,17.061959892929067
20,1,1.4868173194106604,1.2958584332042078,0.027806226040095326,17.32961128742704
20,1,1.4904794310348244,1.2945855132479163,0.02706348405807215,16.908257514175062
20,1,1.4941415426589888,1.2942889956227597,0.026429887676389534,16.552981110014642
