# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:35:55
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00079793
-166.11417117	0.00001041
-166.08083786	-0.00054714
-166.04750454	0.00019340
-166.01417123	0.00004088
-165.98083792	-0.00006748
-165.94750460	-0.00041006
-165.91417129	-0.00033256
-165.88083798	0.00003656
-165.84750467	-0.00011191
-165.81417135	-0.00068125
-165.78083804	-0.00073523
-165.74750473	0.00077233
-165.71417141	-0.00021216
-165.68083810	-0.00044680
-165.64750479	0.00065105
-165.61417148	0.00005198
-165.58083816	0.00018383
-165.54750485	-0.00024227
-165.51417154	0.00021052
-165.48083822	-0.00048873
-165.44750491	-0.00005013
-165.41417160	-0.00018282
-165.38083829	0.00096797
-165.34750497	-0.00018449
-165.31417166	0.00013946
-165.28083835	0.00021222
-165.24750503	0.00048546
-165.21417172	0.00101443
-165.18083841	0.00052047
-165.14750510	0.00086172
-165.11417178	0.00037710
-165.08083847	-0.00065428
-165.04750516	0.00019847
-165.01417184	0.00119970
-164.98083853	0.00188187
-164.94750522	0.00054602
-164.91417191	0.00135019
-164.88083859	0.00071017
-164.84750528	0.00043354
-164.81417197	0.00081459
-164.78083865	0.00062520
-164.74750534	0.00125026
-164.71417203	0.00148516
-164.68083872	0.00025827
-164.64750540	0.00052472
-164.61417209	0.00159252
-164.58083878	0.00067467
-164.54750546	0.00149553
-164.51417215	0.00003255
-164.48083884	0.00127034
-164.44750553	0.00035826
-164.41417221	0.00020205
-164.38083890	0.00022095
-164.34750559	0.00120271
-164.31417227	0.00096339
-164.28083896	0.00014015
-164.24750565	0.00062385
-164.21417234	0.00083678
-164.18083902	0.00057772
-164.14750571	0.00045395
-164.11417240	0.00103777
-164.08083908	0.00016107
-164.04750577	0.00070556
-164.01417246	0.00172634
-163.98083915	0.00034240
-163.94750583	0.00142597
-163.91417252	0.00069721
-163.88083921	0.00009442
-163.84750589	0.00081260
-163.81417258	0.00080258
-163.78083927	0.00124508
-163.74750596	0.00081694
-163.71417264	0.00048791
-163.68083933	0.00044052
-163.64750602	0.00034508
-163.61417270	0.00162700
-163.58083939	-0.00014544
-163.54750608	0.00043105
-163.51417277	0.00061763
-163.48083945	0.00121701
-163.44750614	0.00144651
-163.41417283	0.00185791
-163.38083951	0.00096302
-163.34750620	0.00039679
-163.31417289	0.00116091
-163.28083958	0.00161269
-163.24750626	0.00162181
-163.21417295	0.00086448
-163.18083964	0.00049855
-163.14750632	0.00093893
-163.11417301	0.00143778
-163.08083970	0.00144591
-163.04750639	0.00131233
-163.01417307	0.00115997
-162.98083976	0.00080165
-162.94750645	0.00137789
-162.91417313	0.00271823
-162.88083982	0.00101834
-162.84750651	0.00135434
-162.81417320	0.00041888
-162.78083988	0.00177107
-162.74750657	0.00193797
-162.71417326	0.00120404
-162.68083994	0.00136481
-162.64750663	0.00112627
-162.61417332	0.00125894
-162.58084001	0.00190423
-162.54750669	0.00164963
-162.51417338	0.00197862
-162.48084007	0.00270384
-162.44750675	0.00223996
-162.41417344	0.00157925
-162.38084013	0.00138803
-162.34750682	0.00168602
-162.31417350	0.00133180
-162.28084019	0.00221606
-162.24750688	0.00270441
-162.21417356	0.00179359
-162.18084025	0.00123466
-162.14750694	0.00318165
-162.11417363	0.00171066
-162.08084031	0.00146799
-162.04750700	0.00235719
-162.01417369	0.00251067
-161.98084037	0.00191778
-161.94750706	0.00217118
-161.91417375	0.00237540
-161.88084044	0.00292243
-161.84750712	0.00393008
-161.81417381	0.00227862
-161.78084050	0.00236746
-161.74750718	0.00252333
-161.71417387	0.00267788
-161.68084056	0.00347677
-161.64750725	0.00312851
-161.61417393	0.00224729
-161.58084062	0.00271068
-161.54750731	0.00205932
-161.51417399	0.00237969
-161.48084068	0.00248945
-161.44750737	0.00273528
-161.41417406	0.00323154
