# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:24:35
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00045558
-166.11417117	0.00034610
-166.08083786	-0.00099219
-166.04750454	-0.00067864
-166.01417123	-0.00010384
-165.98083792	-0.00064941
-165.94750460	0.00016885
-165.91417129	-0.00039525
-165.88083798	-0.00002896
-165.84750467	0.00011720
-165.81417135	-0.00065295
-165.78083804	-0.00022709
-165.74750473	-0.00035776
-165.71417141	-0.00069290
-165.68083810	0.00019165
-165.64750479	0.00039329
-165.61417148	0.00037827
-165.58083816	-0.00022908
-165.54750485	0.00037208
-165.51417154	0.00018888
-165.48083822	0.00000628
-165.44750491	0.00058890
-165.41417160	-0.00024084
-165.38083829	-0.00016778
-165.34750497	-0.00039245
-165.31417166	-0.00091675
-165.28083835	0.00130230
-165.24750503	0.00120863
-165.21417172	0.00021111
-165.18083841	0.00170793
-165.14750510	0.00203110
-165.11417178	0.00105755
-165.08083847	0.00006468
-165.04750516	0.00086889
-165.01417184	0.00003806
-164.98083853	0.00059472
-164.94750522	0.00020795
-164.91417191	0.00074521
-164.88083859	0.00033271
-164.84750528	0.00043504
-164.81417197	0.00068637
-164.78083865	0.00059343
-164.74750534	0.00023777
-164.71417203	0.00126710
-164.68083872	0.00041526
-164.64750540	0.00023208
-164.61417209	0.00106324
-164.58083878	0.00130599
-164.54750546	0.00099473
-164.51417215	0.00029723
-164.48083884	0.00093730
-164.44750553	0.00083138
-164.41417221	0.00140089
-164.38083890	0.00144042
-164.34750559	0.00089965
-164.31417227	0.00210196
-164.28083896	0.00215457
-164.24750565	0.00113997
-164.21417234	0.00044384
-164.18083902	0.00091298
-164.14750571	0.00152910
-164.11417240	0.00063973
-164.08083908	0.00183249
-164.04750577	0.00061150
-164.01417246	0.00113686
-163.98083915	0.00089658
-163.94750583	0.00079457
-163.91417252	0.00061835
-163.88083921	0.00161940
-163.84750589	0.00143463
-163.81417258	0.00109801
-163.78083927	0.00127251
-163.74750596	0.00075170
-163.71417264	0.00106247
-163.68083933	0.00178135
-163.64750602	0.00052974
-163.61417270	0.00058760
-163.58083939	0.00167408
-163.54750608	0.00157883
-163.51417277	0.00137817
-163.48083945	0.00196294
-163.44750614	0.00262529
-163.41417283	0.00181021
-163.38083951	0.00207754
-163.34750620	0.00189105
-163.31417289	0.00267062
-163.28083958	0.00096104
-163.24750626	0.00206463
-163.21417295	0.00193120
-163.18083964	0.00188792
-163.14750632	0.00244076
-163.11417301	0.00199086
-163.08083970	0.00136430
-163.04750639	0.00085291
-163.01417307	0.00122247
-162.98083976	0.00122831
-162.94750645	0.00170491
-162.91417313	0.00034136
-162.88083982	0.00082849
-162.84750651	0.00213656
-162.81417320	0.00155373
-162.78083988	0.00227864
-162.74750657	0.00166841
-162.71417326	0.00196651
-162.68083994	0.00217832
-162.64750663	0.00216550
-162.61417332	0.00228602
-162.58084001	0.00097241
-162.54750669	0.00068588
-162.51417338	0.00099027
-162.48084007	0.00250918
-162.44750675	0.00240155
-162.41417344	0.00144139
-162.38084013	0.00207247
-162.34750682	0.00136938
-162.31417350	0.00165855
-162.28084019	0.00149949
-162.24750688	0.00147423
-162.21417356	0.00106411
-162.18084025	0.00228336
-162.14750694	0.00096278
-162.11417363	0.00175394
-162.08084031	0.00165292
-162.04750700	0.00135872
-162.01417369	0.00220437
-161.98084037	0.00160773
-161.94750706	0.00261775
-161.91417375	0.00209135
-161.88084044	0.00159080
-161.84750712	0.00217777
-161.81417381	0.00191785
-161.78084050	0.00207296
-161.74750718	0.00172180
-161.71417387	0.00223456
-161.68084056	0.00170848
-161.64750725	0.00235205
-161.61417393	0.00241244
-161.58084062	0.00316331
-161.54750731	0.00250199
-161.51417399	0.00204094
-161.48084068	0.00120834
-161.44750737	0.00115609
-161.41417406	0.00305966
-161.38084074	0.00236222
-161.34750743	0.00268421
-161.31417412	0.00144684
-161.28084080	0.00196976
-161.24750749	0.00209339
-161.21417418	0.00186519
-161.18084087	0.00117724
-161.14750755	0.00120118
-161.11417424	0.00093288
-161.08084093	0.00097928
-161.04750761	0.00180320
-161.01417430	0.00117715
-160.98084099	0.00118543
-160.94750768	0.00115869
-160.91417436	0.00122853
-160.88084105	0.00219450
-160.84750774	0.00113013
-160.81417442	0.00230430
-160.78084111	0.00166450
-160.74750780	0.00138014
-160.71417449	0.00113357
-160.68084117	0.00114985
-160.64750786	0.00169388
-160.61417455	0.00296463
-160.58084123	0.00292199
-160.54750792	0.00257247
-160.51417461	0.00200205
-160.48084129	0.00204655
-160.44750798	0.00210862
-160.41417467	0.00191392
-160.38084136	0.00139315
-160.34750804	0.00076156
-160.31417473	0.00148079
-160.28084142	0.00141179
-160.24750810	0.00179650
-160.21417479	0.00048630
-160.18084148	0.00075094
-160.14750817	0.00100897
-160.11417485	0.00141005
-160.08084154	0.00142351
-160.04750823	0.00046465
-160.01417491	0.00053053
-159.98084160	0.00084822
-159.94750829	0.00004557
-159.91417498	0.00057996
-159.88084166	0.00043338
-159.84750835	0.00105638
-159.81417504	0.00112518
-159.78084172	0.00129159
-159.74750841	0.00223385
-159.71417510	0.00016318
-159.68084179	0.00155475
-159.64750847	0.00120832
-159.61417516	0.00107190
-159.58084185	0.00019513
-159.54750853	0.00025349
-159.51417522	0.00108493
-159.48084191	0.00153942
-159.44750860	0.00064521
-159.41417528	0.00090281
-159.38084197	0.00024290
-159.34750866	0.00075163
-159.31417534	0.00100912
-159.28084203	0.00080534
-159.24750872	0.00104071
-159.21417541	0.00119105
-159.18084209	0.00041867
-159.14750878	0.00075937
-159.11417547	0.00189778
-159.08084215	-0.00025435
-159.04750884	0.00061772
-159.01417553	0.00078382
-158.98084222	0.00104172
-158.94750890	0.00189441
-158.91417559	0.00031963
-158.88084228	-0.00001623
-158.84750896	-0.00012301
-158.81417565	-0.00058903
-158.78084234	0.00074534
-158.74750903	0.00100707
-158.71417571	0.00013579
-158.68084240	0.00029844
-158.64750909	-0.00011409
-158.61417577	-0.00011131
-158.58084246	-0.00041123
-158.54750915	-0.00118792
-158.51417584	0.00015454
-158.48084252	0.00025554
-158.44750921	0.00000323
-158.41417590	-0.00020808
-158.38084258	-0.00048701
-158.34750927	-0.00041086
-158.31417596	0.00009943
-158.28084265	-0.00022314
-158.24750933	0.00005399
-158.21417602	-0.00022416
-158.18084271	-0.00021203
-158.14750939	-0.00094354
-158.11417608	-0.00050240
-158.08084277	0.00047423
-158.04750946	-0.00079406
-158.01417614	-0.00024264
-157.98084283	-0.00066938
-157.94750952	-0.00130232
-157.91417620	0.00024508
-157.88084289	-0.00083283
-157.84750958	-0.00064673
-157.81417627	-0.00088524
-157.78084295	-0.00052413
-157.74750964	-0.00208125
-157.71417633	-0.00131240
-157.68084301	-0.00106935
-157.64750970	-0.00072977
-157.61417639	-0.00114360
-157.58084308	-0.00128345
-157.54750976	-0.00190592
-157.51417645	-0.00100930
-157.48084314	-0.00052448
-157.44750982	-0.00133749
-157.41417651	-0.00115852
-157.38084320	-0.00171978
-157.34750989	-0.00098038
-157.31417657	-0.00041942
-157.28084326	-0.00004712
-157.24750995	-0.00058257
-157.21417663	-0.00137983
-157.18084332	-0.00094132
-157.14751001	0.00033810
