# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:34:52
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00018769
-166.11417117	-0.00060099
-166.08083786	-0.00014926
-166.04750454	-0.00061678
-166.01417123	-0.00011081
-165.98083792	-0.00005899
-165.94750460	-0.00109155
-165.91417129	-0.00024517
-165.88083798	0.00096750
-165.84750467	-0.00032115
-165.81417135	-0.00026076
-165.78083804	-0.00044840
-165.74750473	-0.00039357
-165.71417141	0.00032043
-165.68083810	-0.00005159
-165.64750479	0.00008279
-165.61417148	-0.00033262
-165.58083816	0.00022451
-165.54750485	-0.00006037
-165.51417154	-0.00061978
-165.48083822	0.00030175
-165.44750491	-0.00015281
-165.41417160	-0.00074449
-165.38083829	0.00022741
-165.34750497	0.00058503
-165.31417166	0.00056511
-165.28083835	0.00003689
-165.24750503	0.00049793
-165.21417172	0.00172927
-165.18083841	0.00090819
-165.14750510	0.00094871
-165.11417178	0.00034208
-165.08083847	0.00133557
-165.04750516	0.00055655
-165.01417184	0.00177248
-164.98083853	0.00136470
-164.94750522	-0.00011197
-164.91417191	0.00094043
-164.88083859	0.00078194
-164.84750528	0.00216566
-164.81417197	0.00104168
-164.78083865	0.00098339
-164.74750534	0.00134550
-164.71417203	0.00108203
-164.68083872	0.00143342
-164.64750540	0.00118379
-164.61417209	0.00164854
-164.58083878	0.00055773
-164.54750546	0.00224484
-164.51417215	0.00080357
-164.48083884	0.00179589
-164.44750553	0.00092861
-164.41417221	0.00122651
-164.38083890	0.00151104
-164.34750559	0.00101533
-164.31417227	0.00286813
-164.28083896	0.00164980
-164.24750565	0.00173502
-164.21417234	0.00174099
-164.18083902	0.00118165
-164.14750571	0.00164692
-164.11417240	0.00128301
-164.08083908	0.00068295
-164.04750577	0.00128348
-164.01417246	0.00131602
-163.98083915	0.00187264
-163.94750583	0.00167154
-163.91417252	0.00124542
-163.88083921	0.00118063
-163.84750589	0.00095461
-163.81417258	0.00134520
-163.78083927	0.00175036
-163.74750596	0.00118466
-163.71417264	0.00120555
-163.68083933	0.00192978
-163.64750602	0.00168913
-163.61417270	0.00158852
-163.58083939	0.00063872
-163.54750608	0.00105311
-163.51417277	0.00144662
-163.48083945	0.00176821
-163.44750614	0.00241176
-163.41417283	0.00191652
-163.38083951	0.00219907
-163.34750620	0.00209424
-163.31417289	0.00170561
-163.28083958	0.00136619
-163.24750626	0.00157911
-163.21417295	0.00151113
-163.18083964	0.00111534
-163.14750632	0.00206818
-163.11417301	0.00217376
-163.08083970	0.00132516
-163.04750639	0.00177204
-163.01417307	0.00086286
-162.98083976	0.00175217
-162.94750645	0.00136773
-162.91417313	0.00220569
-162.88083982	0.00179043
-162.84750651	0.00071672
-162.81417320	0.00266710
-162.78083988	0.00199144
-162.74750657	0.00246433
-162.71417326	0.00286298
-162.68083994	0.00219879
-162.64750663	0.00238116
-162.61417332	0.00193191
-162.58084001	0.00104070
-162.54750669	0.00195651
-162.51417338	0.00005391
-162.48084007	0.00136720
-162.44750675	0.00227894
-162.41417344	0.00175756
-162.38084013	0.00155170
-162.34750682	0.00233296
-162.31417350	0.00202851
-162.28084019	0.00185784
-162.24750688	0.00201843
-162.21417356	0.00252670
-162.18084025	0.00271054
-162.14750694	0.00307832
-162.11417363	0.00231226
-162.08084031	0.00152602
-162.04750700	0.00229083
-162.01417369	0.00217365
-161.98084037	0.00158938
-161.94750706	0.00255966
-161.91417375	0.00190522
-161.88084044	0.00118316
-161.84750712	0.00172203
-161.81417381	0.00241100
-161.78084050	0.00180930
-161.74750718	0.00213826
-161.71417387	0.00160821
-161.68084056	0.00280304
-161.64750725	0.00327977
-161.61417393	0.00289280
-161.58084062	0.00257235
-161.54750731	0.00254132
-161.51417399	0.00268502
-161.48084068	0.00248021
-161.44750737	0.00180404
-161.41417406	0.00142982
-161.38084074	0.00152903
-161.34750743	0.00157916
-161.31417412	0.00145362
-161.28084080	0.00166209
-161.24750749	0.00157287
-161.21417418	0.00082307
-161.18084087	0.00172248
-161.14750755	0.00102041
-161.11417424	0.00184598
-161.08084093	0.00180547
-161.04750761	0.00138014
-161.01417430	0.00185390
-160.98084099	0.00117511
-160.94750768	0.00174980
-160.91417436	0.00190639
-160.88084105	0.00189261
-160.84750774	0.00087237
-160.81417442	0.00092378
-160.78084111	0.00157792
-160.74750780	0.00157972
-160.71417449	0.00181413
-160.68084117	0.00076040
-160.64750786	0.00177559
-160.61417455	0.00139240
-160.58084123	0.00132241
-160.54750792	0.00127745
-160.51417461	0.00186067
-160.48084129	0.00136101
-160.44750798	0.00019350
-160.41417467	0.00073295
-160.38084136	0.00126717
-160.34750804	0.00002899
-160.31417473	0.00096476
-160.28084142	0.00152474
-160.24750810	0.00045212
-160.21417479	0.00082709
-160.18084148	0.00097183
-160.14750817	0.00180610
-160.11417485	0.00184964
-160.08084154	0.00100682
-160.04750823	0.00167689
-160.01417491	0.00100668
-159.98084160	0.00137237
-159.94750829	0.00151355
-159.91417498	0.00167919
-159.88084166	0.00127736
-159.84750835	0.00145327
-159.81417504	0.00156568
-159.78084172	0.00016236
-159.74750841	0.00066751
-159.71417510	0.00092195
-159.68084179	0.00075497
-159.64750847	0.00045278
-159.61417516	0.00054347
-159.58084185	0.00019560
-159.54750853	0.00138562
-159.51417522	0.00014023
-159.48084191	0.00006261
-159.44750860	0.00013683
-159.41417528	-0.00032591
-159.38084197	-0.00024125
-159.34750866	0.00062998
-159.31417534	0.00004656
-159.28084203	0.00132916
-159.24750872	0.00006894
-159.21417541	0.00042890
-159.18084209	0.00061407
-159.14750878	0.00017629
-159.11417547	0.00019575
-159.08084215	0.00054314
-159.04750884	-0.00007595
-159.01417553	0.00084018
-158.98084222	-0.00060375
-158.94750890	0.00102054
-158.91417559	0.00103316
-158.88084228	-0.00015707
-158.84750896	0.00041800
-158.81417565	0.00103338
-158.78084234	0.00087388
-158.74750903	-0.00007605
-158.71417571	-0.00029935
-158.68084240	0.00019797
-158.64750909	-0.00021483
-158.61417577	-0.00004058
-158.58084246	-0.00050301
-158.54750915	0.00002238
-158.51417584	-0.00077006
-158.48084252	-0.00045352
-158.44750921	-0.00058960
-158.41417590	-0.00036341
-158.38084258	-0.00032525
-158.34750927	-0.00097583
-158.31417596	-0.00097093
-158.28084265	0.00023326
-158.24750933	-0.00041784
-158.21417602	-0.00075918
-158.18084271	-0.00070815
-158.14750939	-0.00030281
-158.11417608	-0.00086680
-158.08084277	-0.00099404
-158.04750946	-0.00092729
-158.01417614	-0.00127128
-157.98084283	-0.00022790
-157.94750952	-0.00114963
-157.91417620	-0.00074157
-157.88084289	-0.00110520
-157.84750958	-0.00091937
-157.81417627	-0.00214588
-157.78084295	-0.00181650
-157.74750964	-0.00129844
-157.71417633	-0.00109683
-157.68084301	-0.00078424
-157.64750970	-0.00134956
-157.61417639	-0.00042230
-157.58084308	-0.00073423
-157.54750976	-0.00004130
-157.51417645	-0.00062001
-157.48084314	-0.00085701
-157.44750982	-0.00158655
-157.41417651	-0.00082397
-157.38084320	-0.00087098
-157.34750989	-0.00110749
-157.31417657	-0.00100682
-157.28084326	-0.00081436
-157.24750995	-0.00078859
-157.21417663	-0.00105412
-157.18084332	-0.00053118
-157.14751001	-0.00004483
-157.11417670	0.00039757
-157.08084338	-0.00076167
-157.04751007	-0.00067270
-157.01417676	-0.00073169
-156.98084344	-0.00053766
