# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:23:39
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00098942
-166.11417117	0.00024388
-166.08083786	-0.00066515
-166.04750454	-0.00047046
-166.01417123	-0.00046572
-165.98083792	-0.00075620
-165.94750460	0.00030448
-165.91417129	-0.00017068
-165.88083798	0.00002623
-165.84750467	-0.00027857
-165.81417135	0.00032234
-165.78083804	-0.00036580
-165.74750473	-0.00020574
-165.71417141	0.00019049
-165.68083810	0.00128280
-165.64750479	-0.00043560
-165.61417148	-0.00035303
-165.58083816	-0.00036580
-165.54750485	0.00064130
-165.51417154	0.00031324
-165.48083822	0.00033884
-165.44750491	0.00012999
-165.41417160	0.00085300
-165.38083829	0.00072548
-165.34750497	0.00052984
-165.31417166	0.00065157
-165.28083835	-0.00071971
-165.24750503	-0.00037778
-165.21417172	-0.00013879
-165.18083841	0.00020497
-165.14750510	0.00050499
-165.11417178	0.00102262
-165.08083847	0.00072633
-165.04750516	0.00089805
-165.01417184	0.00112038
-164.98083853	0.00072096
-164.94750522	0.00116165
-164.91417191	0.00099927
-164.88083859	0.00025543
-164.84750528	0.00177478
-164.81417197	0.00082300
-164.78083865	0.00033346
-164.74750534	0.00101095
-164.71417203	0.00029996
-164.68083872	0.00065268
-164.64750540	0.00121768
-164.61417209	0.00164999
-164.58083878	0.00060979
-164.54750546	0.00092224
-164.51417215	0.00107349
-164.48083884	0.00164415
-164.44750553	0.00098015
-164.41417221	0.00102646
-164.38083890	0.00010778
-164.34750559	0.00089620
-164.31417227	0.00153934
-164.28083896	0.00158301
-164.24750565	0.00161895
-164.21417234	0.00148724
-164.18083902	0.00203532
-164.14750571	0.00157524
-164.11417240	0.00069111
-164.08083908	0.00158692
-164.04750577	0.00141079
-164.01417246	0.00038422
-163.98083915	0.00024057
-163.94750583	0.00080043
-163.91417252	0.00109312
-163.88083921	-0.00002739
-163.84750589	0.00102942
-163.81417258	-0.00044808
-163.78083927	0.00261968
-163.74750596	0.00125893
-163.71417264	0.00095362
-163.68083933	0.00169345
-163.64750602	0.00218824
-163.61417270	0.00161291
-163.58083939	0.00096888
-163.54750608	0.00178380
-163.51417277	0.00074686
-163.48083945	0.00143815
-163.44750614	0.00134584
-163.41417283	0.00183784
-163.38083951	0.00166566
-163.34750620	0.00176482
-163.31417289	0.00288639
-163.28083958	0.00154940
-163.24750626	0.00103245
-163.21417295	0.00121017
-163.18083964	0.00160052
-163.14750632	0.00199820
-163.11417301	0.00071192
-163.08083970	0.00132730
-163.04750639	0.00189904
-163.01417307	0.00211333
-162.98083976	0.00252012
-162.94750645	0.00211552
-162.91417313	0.00202874
-162.88083982	0.00127018
-162.84750651	0.00196217
-162.81417320	0.00203798
-162.78083988	0.00186641
-162.74750657	0.00163295
-162.71417326	0.00167656
-162.68083994	0.00180001
-162.64750663	0.00205642
-162.61417332	0.00255597
-162.58084001	0.00223039
-162.54750669	0.00185679
-162.51417338	0.00245039
-162.48084007	0.00178830
-162.44750675	0.00128964
-162.41417344	0.00248237
-162.38084013	0.00257602
-162.34750682	0.00129148
-162.31417350	0.00123991
-162.28084019	0.00198879
-162.24750688	0.00204143
-162.21417356	0.00171321
-162.18084025	0.00290189
