# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T17:07:24
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00030060
-166.11417117	-0.00004922
-166.08083786	-0.00021700
-166.04750454	-0.00059199
-166.01417123	-0.00024764
-165.98083792	-0.00091660
-165.94750460	-0.00000185
-165.91417129	-0.00083100
-165.88083798	0.00021104
-165.84750467	0.00009777
-165.81417135	0.00069582
-165.78083804	0.00022085
-165.74750473	0.00031526
-165.71417141	-0.00009974
-165.68083810	-0.00045088
-165.64750479	-0.00028304
-165.61417148	-0.00048114
-165.58083816	-0.00043525
-165.54750485	-0.00010869
-165.51417154	0.00017065
-165.48083822	-0.00054695
-165.44750491	-0.00025302
-165.41417160	0.00141174
-165.38083829	0.00008961
-165.34750497	0.00044223
-165.31417166	-0.00027229
-165.28083835	0.00076890
-165.24750503	0.00104659
-165.21417172	-0.00006405
-165.18083841	0.00068049
-165.14750510	-0.00003885
-165.11417178	-0.00093121
-165.08083847	-0.00024424
-165.04750516	0.00057526
-165.01417184	0.00069116
-164.98083853	0.00059081
-164.94750522	0.00040192
-164.91417191	0.00065538
-164.88083859	0.00093192
-164.84750528	0.00185359
-164.81417197	0.00099312
-164.78083865	0.00060602
-164.74750534	0.00067844
-164.71417203	0.00118487
-164.68083872	0.00003724
-164.64750540	0.00021930
-164.61417209	0.00025852
-164.58083878	0.00026015
-164.54750546	-0.00059038
-164.51417215	0.00073881
-164.48083884	0.00031016
-164.44750553	0.00035268
-164.41417221	0.00129255
-164.38083890	0.00068486
-164.34750559	0.00089952
-164.31417227	-0.00015891
-164.28083896	-0.00016749
-164.24750565	-0.00026276
-164.21417234	0.00031184
-164.18083902	-0.00096881
-164.14750571	-0.00019059
-164.11417240	0.00097256
-164.08083908	-0.00034045
-164.04750577	-0.00031970
-164.01417246	-0.00016799
-163.98083915	0.00073258
-163.94750583	-0.00032366
-163.91417252	-0.00031356
-163.88083921	-0.00030005
-163.84750589	0.00051452
-163.81417258	0.00085689
-163.78083927	0.00008875
-163.74750596	0.00063638
-163.71417264	0.00083644
-163.68083933	0.00094368
-163.64750602	0.00055750
-163.61417270	-0.00000622
-163.58083939	0.00063441
-163.54750608	0.00069633
-163.51417277	0.00120558
-163.48083945	0.00083682
-163.44750614	0.00057945
-163.41417283	0.00069140
-163.38083951	0.00111874
-163.34750620	0.00097493
-163.31417289	0.00025029
-163.28083958	0.00132921
-163.24750626	0.00119518
-163.21417295	0.00225064
-163.18083964	0.00167165
-163.14750632	0.00159044
-163.11417301	0.00066426
-163.08083970	0.00193833
-163.04750639	0.00103160
-163.01417307	0.00151848
-162.98083976	0.00094158
-162.94750645	0.00133949
-162.91417313	0.00112201
-162.88083982	0.00110295
-162.84750651	0.00170312
-162.81417320	0.00130834
-162.78083988	0.00203738
-162.74750657	0.00184734
-162.71417326	0.00217613
-162.68083994	0.00194016
-162.64750663	0.00148420
-162.61417332	0.00082728
-162.58084001	0.00183257
-162.54750669	0.00215999
-162.51417338	0.00225812
-162.48084007	0.00176169
-162.44750675	0.00199448
-162.41417344	0.00215401
-162.38084013	0.00124188
-162.34750682	0.00192900
-162.31417350	0.00260497
-162.28084019	0.00089210
-162.24750688	0.00215853
-162.21417356	0.00164168
-162.18084025	0.00167034
-162.14750694	0.00258431
-162.11417363	0.00167611
-162.08084031	0.00182169
-162.04750700	0.00193993
-162.01417369	0.00208899
-161.98084037	0.00194539
-161.94750706	0.00243084
-161.91417375	0.00278458
-161.88084044	0.00188716
-161.84750712	0.00222458
-161.81417381	0.00180485
-161.78084050	0.00093185
-161.74750718	0.00171410
-161.71417387	0.00109790
-161.68084056	0.00254495
-161.64750725	0.00153160
-161.61417393	0.00226090
-161.58084062	0.00222917
-161.54750731	0.00231048
-161.51417399	0.00145081
-161.48084068	0.00156934
-161.44750737	0.00127265
-161.41417406	0.00168541
-161.38084074	0.00077737
-161.34750743	0.00172564
-161.31417412	0.00147488
-161.28084080	0.00178273
-161.24750749	0.00160791
-161.21417418	0.00123582
-161.18084087	0.00096025
-161.14750755	0.00140709
-161.11417424	0.00126814
-161.08084093	0.00211271
-161.04750761	0.00159634
-161.01417430	0.00253626
-160.98084099	0.00115308
-160.94750768	0.00059545
-160.91417436	0.00133762
-160.88084105	0.00063998
-160.84750774	0.00155248
-160.81417442	0.00204276
-160.78084111	0.00230892
-160.74750780	0.00153695
-160.71417449	0.00143243
-160.68084117	0.00125193
-160.64750786	0.00121253
-160.61417455	0.00150825
-160.58084123	0.00193365
-160.54750792	0.00184579
-160.51417461	0.00250244
-160.48084129	0.00132290
-160.44750798	0.00216192
-160.41417467	0.00130533
-160.38084136	0.00118323
-160.34750804	0.00111102
-160.31417473	0.00144462
-160.28084142	0.00075687
-160.24750810	0.00112606
-160.21417479	0.00252921
-160.18084148	0.00115526
-160.14750817	0.00176234
-160.11417485	0.00134276
-160.08084154	0.00150316
-160.04750823	0.00120435
-160.01417491	0.00217445
-159.98084160	0.00138780
-159.94750829	0.00174398
-159.91417498	0.00091590
-159.88084166	0.00077932
-159.84750835	0.00173103
-159.81417504	0.00134444
-159.78084172	0.00195492
-159.74750841	0.00141319
-159.71417510	0.00203719
-159.68084179	0.00166959
-159.64750847	0.00118773
-159.61417516	0.00102805
-159.58084185	0.00200526
-159.54750853	0.00017943
-159.51417522	0.00066585
-159.48084191	0.00060484
-159.44750860	0.00202976
-159.41417528	0.00146188
-159.38084197	0.00149086
-159.34750866	0.00153851
-159.31417534	-0.00024852
-159.28084203	0.00166521
-159.24750872	0.00037032
-159.21417541	0.00143746
-159.18084209	0.00091726
-159.14750878	0.00010038
-159.11417547	0.00114345
-159.08084215	0.00093089
-159.04750884	0.00067186
-159.01417553	0.00099515
-158.98084222	0.00074820
-158.94750890	0.00075841
-158.91417559	0.00140258
-158.88084228	0.00095753
-158.84750896	0.00057654
-158.81417565	0.00087315
-158.78084234	0.00034941
-158.74750903	0.00012647
-158.71417571	0.00054370
-158.68084240	0.00038205
-158.64750909	-0.00009665
-158.61417577	0.00026069
-158.58084246	0.00040406
-158.54750915	-0.00021204
-158.51417584	0.00022350
-158.48084252	-0.00006519
-158.44750921	0.00039086
-158.41417590	0.00047244
-158.38084258	0.00185409
-158.34750927	0.00043931
-158.31417596	-0.00048520
-158.28084265	-0.00076411
-158.24750933	0.00042699
-158.21417602	0.00040666
-158.18084271	-0.00025539
-158.14750939	0.00002448
-158.11417608	-0.00052226
-158.08084277	-0.00007127
-158.04750946	0.00039439
-158.01417614	0.00038024
-157.98084283	-0.00042404
-157.94750952	-0.00006103
-157.91417620	0.00067377
-157.88084289	-0.00067068
-157.84750958	0.00052901
-157.81417627	0.00069065
-157.78084295	0.00003815
-157.74750964	-0.00005917
-157.71417633	-0.00029567
-157.68084301	0.00137626
-157.64750970	0.00020925
-157.61417639	0.00006035
-157.58084308	0.00027444
-157.54750976	-0.00020196
-157.51417645	0.00106312
-157.48084314	0.00056339
-157.44750982	-0.00053183
-157.41417651	0.00019772
-157.38084320	0.00108999
-157.34750989	0.00033491
-157.31417657	0.00093770
-157.28084326	-0.00005645
-157.24750995	-0.00045430
-157.21417663	0.00020603
-157.18084332	-0.00000238
-157.14751001	-0.00086743
-157.11417670	0.00018378
-157.08084338	0.00059746
-157.04751007	0.00054728
-157.01417676	-0.00015360
-156.98084344	0.00019314
-156.94751013	-0.00019805
-156.91417682	-0.00028168
-156.88084351	-0.00088803
-156.84751019	0.00034099
-156.81417688	0.00019753
-156.78084357	-0.00080378
-156.74751025	-0.00008542
-156.71417694	0.00021403
-156.68084363	0.00079206
-156.64751032	0.00040721
-156.61417700	0.00032505
-156.58084369	0.00170049
-156.54751038	0.00021141
-156.51417706	0.00041941
-156.48084375	-0.00105823
