# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:28:14
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00142099
-166.11417117	-0.00023048
-166.08083786	0.00019760
-166.04750454	0.00008339
-166.01417123	-0.00095451
-165.98083792	-0.00045739
-165.94750460	-0.00007528
-165.91417129	0.00027058
-165.88083798	0.00045475
-165.84750467	-0.00092893
-165.81417135	-0.00039135
-165.78083804	-0.00097489
-165.74750473	0.00041372
-165.71417141	0.00064040
-165.68083810	-0.00026269
-165.64750479	0.00020862
-165.61417148	0.00032054
-165.58083816	0.00016999
-165.54750485	0.00075976
-165.51417154	0.00171263
-165.48083822	0.00043775
-165.44750491	0.00007557
-165.41417160	0.00017264
-165.38083829	-0.00019372
-165.34750497	0.00039988
-165.31417166	0.00095351
-165.28083835	-0.00107998
-165.24750503	-0.00011616
-165.21417172	-0.00040497
-165.18083841	0.00022003
-165.14750510	0.00015703
-165.11417178	0.00001139
-165.08083847	0.00107792
-165.04750516	0.00007079
-165.01417184	-0.00002770
-164.98083853	-0.00024087
-164.94750522	0.00005088
-164.91417191	-0.00015606
-164.88083859	-0.00036559
-164.84750528	-0.00031505
-164.81417197	0.00017845
-164.78083865	0.00020080
-164.74750534	-0.00023546
-164.71417203	0.00066137
-164.68083872	0.00103373
-164.64750540	0.00118309
-164.61417209	0.00043923
-164.58083878	0.00041077
-164.54750546	0.00131579
-164.51417215	0.00116395
-164.48083884	0.00038538
-164.44750553	0.00119847
-164.41417221	-0.00010146
-164.38083890	0.00040196
-164.34750559	0.00101127
-164.31417227	0.00069611
-164.28083896	0.00069596
-164.24750565	0.00117174
-164.21417234	0.00163501
-164.18083902	0.00118679
-164.14750571	0.00123762
-164.11417240	0.00021287
-164.08083908	0.00047531
-164.04750577	0.00016790
-164.01417246	0.00175543
-163.98083915	0.00111263
-163.94750583	0.00076908
