# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:49:48
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00052037
-166.11417117	-0.00099218
-166.08083786	-0.00037813
-166.04750454	-0.00063360
-166.01417123	-0.00094199
-165.98083792	-0.00065772
-165.94750460	-0.00017944
-165.91417129	-0.00014173
-165.88083798	0.00020000
-165.84750467	0.00026516
-165.81417135	0.00037163
-165.78083804	-0.00095819
-165.74750473	0.00074384
-165.71417141	0.00049409
-165.68083810	0.00160115
-165.64750479	0.00064820
-165.61417148	0.00093553
-165.58083816	0.00017245
-165.54750485	-0.00009436
-165.51417154	-0.00009551
-165.48083822	-0.00028388
-165.44750491	-0.00074486
-165.41417160	0.00053559
-165.38083829	0.00038941
-165.34750497	0.00014394
-165.31417166	0.00003879
-165.28083835	0.00054132
-165.24750503	-0.00024869
-165.21417172	0.00029648
-165.18083841	-0.00050692
-165.14750510	0.00031857
-165.11417178	0.00074712
-165.08083847	0.00092226
-165.04750516	-0.00054089
-165.01417184	0.00061299
-164.98083853	0.00038712
-164.94750522	0.00071980
-164.91417191	0.00071495
-164.88083859	-0.00082541
-164.84750528	0.00169576
-164.81417197	0.00135977
-164.78083865	0.00091625
-164.74750534	0.00130341
-164.71417203	0.00043960
-164.68083872	0.00114048
-164.64750540	0.00094186
-164.61417209	0.00134140
-164.58083878	0.00054634
-164.54750546	0.00091039
-164.51417215	0.00067738
-164.48083884	0.00010858
-164.44750553	-0.00017614
-164.41417221	0.00046777
-164.38083890	0.00012508
-164.34750559	0.00022202
-164.31417227	0.00027091
-164.28083896	0.00061090
-164.24750565	0.00012019
-164.21417234	0.00105129
-164.18083902	0.00029686
-164.14750571	0.00048537
-164.11417240	0.00043889
-164.08083908	0.00029051
-164.04750577	0.00042117
-164.01417246	0.00039878
-163.98083915	0.00142727
-163.94750583	0.00076004
-163.91417252	0.00049981
-163.88083921	0.00168057
-163.84750589	0.00093265
-163.81417258	0.00119025
-163.78083927	0.00110390
-163.74750596	0.00078930
-163.71417264	0.00168454
-163.68083933	0.00111623
-163.64750602	0.00247179
-163.61417270	0.00112342
-163.58083939	0.00134464
-163.54750608	0.00108693
-163.51417277	0.00184528
-163.48083945	0.00157017
-163.44750614	0.00074966
-163.41417283	0.00150819
-163.38083951	0.00261516
-163.34750620	0.00176988
-163.31417289	0.00139420
-163.28083958	0.00033518
-163.24750626	0.00088855
-163.21417295	0.00078915
-163.18083964	0.00192445
-163.14750632	0.00023341
-163.11417301	0.00106416
-163.08083970	0.00178102
-163.04750639	0.00214656
-163.01417307	0.00113828
-162.98083976	0.00161215
-162.94750645	0.00144380
-162.91417313	0.00215598
-162.88083982	0.00172986
-162.84750651	0.00261688
-162.81417320	0.00200106
-162.78083988	0.00227741
-162.74750657	0.00261058
-162.71417326	0.00171027
-162.68083994	0.00229727
-162.64750663	0.00166844
-162.61417332	0.00190628
-162.58084001	0.00253317
-162.54750669	0.00228314
-162.51417338	0.00114337
-162.48084007	0.00140594
-162.44750675	0.00224185
-162.41417344	0.00265245
-162.38084013	0.00184745
-162.34750682	0.00190811
-162.31417350	0.00240914
-162.28084019	0.00307792
-162.24750688	0.00208790
-162.21417356	0.00251323
-162.18084025	0.00196483
-162.14750694	0.00175205
-162.11417363	0.00216352
-162.08084031	0.00296806
-162.04750700	0.00175574
-162.01417369	0.00191456
-161.98084037	0.00189100
-161.94750706	0.00209687
-161.91417375	0.00192055
-161.88084044	0.00216551
-161.84750712	0.00251612
-161.81417381	0.00151530
-161.78084050	0.00276340
-161.74750718	0.00225266
-161.71417387	0.00307922
-161.68084056	0.00163569
-161.64750725	0.00195243
-161.61417393	0.00177058
-161.58084062	0.00182504
-161.54750731	0.00166066
-161.51417399	0.00192031
-161.48084068	0.00254394
-161.44750737	0.00284018
-161.41417406	0.00074229
-161.38084074	0.00113387
-161.34750743	0.00081966
-161.31417412	0.00172479
-161.28084080	0.00155826
-161.24750749	0.00219966
-161.21417418	0.00025838
-161.18084087	0.00181038
-161.14750755	0.00080265
-161.11417424	0.00130969
-161.08084093	0.00216462
-161.04750761	0.00116796
-161.01417430	0.00084419
-160.98084099	0.00089895
-160.94750768	0.00082730
-160.91417436	0.00117826
-160.88084105	-0.00030980
-160.84750774	0.00085188
-160.81417442	0.00121975
-160.78084111	0.00205413
-160.74750780	0.00067894
-160.71417449	0.00150827
-160.68084117	0.00199590
-160.64750786	0.00160832
-160.61417455	0.00171366
-160.58084123	0.00029578
-160.54750792	0.00083054
-160.51417461	0.00074726
-160.48084129	0.00079184
-160.44750798	0.00205407
-160.41417467	0.00136323
-160.38084136	0.00083851
-160.34750804	0.00049754
-160.31417473	0.00030521
-160.28084142	0.00186422
-160.24750810	0.00006257
-160.21417479	0.00033016
-160.18084148	0.00022331
-160.14750817	0.00039238
-160.11417485	0.00167516
-160.08084154	0.00068905
-160.04750823	0.00185288
-160.01417491	0.00081191
-159.98084160	0.00116454
-159.94750829	0.00134210
-159.91417498	0.00162029
-159.88084166	0.00224812
-159.84750835	0.00135651
-159.81417504	0.00000582
-159.78084172	0.00000030
-159.74750841	0.00106953
-159.71417510	0.00006981
-159.68084179	0.00019143
-159.64750847	0.00046030
-159.61417516	0.00050658
-159.58084185	0.00120723
-159.54750853	-0.00039035
-159.51417522	0.00150419
-159.48084191	0.00074183
-159.44750860	0.00092966
-159.41417528	0.00045753
-159.38084197	0.00014325
-159.34750866	0.00018883
-159.31417534	0.00047205
-159.28084203	-0.00017255
-159.24750872	-0.00018352
-159.21417541	-0.00037170
-159.18084209	0.00045109
-159.14750878	0.00078794
-159.11417547	0.00082386
-159.08084215	0.00046298
-159.04750884	0.00004024
-159.01417553	0.00075887
-158.98084222	0.00016899
-158.94750890	0.00045865
-158.91417559	0.00057411
-158.88084228	-0.00026069
-158.84750896	-0.00011750
-158.81417565	0.00023406
-158.78084234	-0.00085894
-158.74750903	0.00078391
-158.71417571	0.00015521
-158.68084240	-0.00061873
-158.64750909	-0.00104826
-158.61417577	0.00005065
-158.58084246	-0.00070012
-158.54750915	0.00038057
-158.51417584	0.00014747
-158.48084252	-0.00033265
-158.44750921	-0.00034656
-158.41417590	-0.00109395
-158.38084258	0.00013720
-158.34750927	0.00030622
-158.31417596	-0.00056260
-158.28084265	-0.00056933
-158.24750933	-0.00070210
-158.21417602	-0.00114230
-158.18084271	-0.00090527
-158.14750939	-0.00044156
-158.11417608	-0.00209904
-158.08084277	-0.00163865
-158.04750946	-0.00112228
-158.01417614	-0.00113574
-157.98084283	-0.00140970
-157.94750952	-0.00019938
-157.91417620	-0.00087172
-157.88084289	-0.00050761
-157.84750958	-0.00022602
-157.81417627	0.00002181
-157.78084295	-0.00067960
-157.74750964	-0.00110938
-157.71417633	-0.00023071
-157.68084301	-0.00112118
-157.64750970	-0.00139064
-157.61417639	-0.00073630
-157.58084308	-0.00079966
-157.54750976	-0.00210032
-157.51417645	0.00001879
-157.48084314	-0.00127828
-157.44750982	-0.00075857
-157.41417651	-0.00087062
-157.38084320	-0.00078382
-157.34750989	-0.00090320
-157.31417657	-0.00059332
-157.28084326	-0.00052763
-157.24750995	-0.00160227
-157.21417663	-0.00195322
-157.18084332	-0.00182786
-157.14751001	-0.00150044
-157.11417670	-0.00053688
-157.08084338	-0.00082343
-157.04751007	-0.00157566
-157.01417676	-0.00043377
-156.98084344	-0.00166464
-156.94751013	-0.00103213
-156.91417682	0.00058684
-156.88084351	-0.00119707
-156.84751019	-0.00081484
-156.81417688	-0.00165249
-156.78084357	-0.00106963
-156.74751025	-0.00135941
-156.71417694	-0.00161300
-156.68084363	-0.00201903
-156.64751032	-0.00077219
-156.61417700	-0.00098938
-156.58084369	-0.00079538
-156.54751038	-0.00077199
-156.51417706	-0.00108146
-156.48084375	-0.00148571
-156.44751044	-0.00155307
-156.41417713	-0.00140954
-156.38084381	-0.00080654
-156.34751050	-0.00090943
-156.31417719	-0.00212641
-156.28084387	-0.00142179
-156.24751056	-0.00082172
-156.21417725	-0.00160935
-156.18084394	-0.00085392
-156.14751062	-0.00037602
-156.11417731	-0.00192734
-156.08084400	-0.00074852
-156.04751068	0.00031760
-156.01417737	-0.00020827
-155.98084406	-0.00164889
-155.94751075	-0.00171233
-155.91417743	-0.00078073
-155.88084412	-0.00096449
-155.84751081	-0.00045254
-155.81417749	-0.00029995
-155.78084418	-0.00144196
-155.74751087	-0.00118557
-155.71417756	-0.00172212
-155.68084424	-0.00117702
-155.64751093	-0.00060253
-155.61417762	-0.00036261
-155.58084430	-0.00081215
-155.54751099	-0.00175951
-155.51417768	-0.00172227
-155.48084437	-0.00011703
-155.44751105	-0.00061747
-155.41417774	-0.00090606
-155.38084443	-0.00123078
-155.34751111	-0.00095108
-155.31417780	-0.00016359
-155.28084449	-0.00006185
-155.24751118	0.00115898
-155.21417786	0.00095144
-155.18084455	0.00210638
-155.14751124	0.00167975
-155.11417792	0.00223750
-155.08084461	0.00187644
-155.04751130	0.00238992
-155.01417799	0.00253092
-154.98084467	0.00245715
-154.94751136	0.00339545
-154.91417805	0.00291346
-154.88084473	0.00299781
-154.84751142	0.00420388
-154.81417811	0.00255491
-154.78084480	0.00370842
-154.74751148	0.00409628
-154.71417817	0.00297958
-154.68084486	0.00136021
-154.64751154	0.00008347
-154.61417823	-0.00058245
-154.58084492	-0.00260939
-154.54751161	-0.00474203
-154.51417829	-0.00700657
-154.48084498	-0.00778366
-154.44751167	-0.00920903
-154.41417835	-0.01248991
-154.38084504	-0.01274627
-154.34751173	-0.01244761
-154.31417842	-0.01181457
-154.28084510	-0.01360477
-154.24751179	-0.01174936
-154.21417848	-0.01131761
-154.18084516	-0.00881078
-154.14751185	-0.00579202
-154.11417854	-0.00415993
-154.08084523	-0.00199662
-154.04751191	-0.00102291
-154.01417860	0.00064604
-153.98084529	0.00195246
-153.94751197	0.00263730
-153.91417866	0.00372444
-153.88084535	0.00533177
-153.84751204	0.00360307
-153.81417872	0.00441381
-153.78084541	0.00475598
-153.74751210	0.00429257
-153.71417878	0.00335981
-153.68084547	0.00178743
-153.64751216	0.00196629
-153.61417885	0.00088627
-153.58084553	-0.00033393
-153.54751222	-0.00221783
-153.51417891	-0.00135186
-153.48084559	-0.00257294
-153.44751228	-0.00338673
-153.41417897	-0.00234349
-153.38084566	-0.00349146
-153.34751234	-0.00304641
-153.31417903	-0.00345181
-153.28084572	-0.00193520
-153.24751240	-0.00170387
-153.21417909	-0.00143312
-153.18084578	-0.00036081
-153.14751247	0.00091129
-153.11417915	0.00097920
-153.08084584	0.00190260
-153.04751253	0.00238453
-153.01417921	0.00278856
-152.98084590	0.00261712
-152.94751259	0.00238617
-152.91417928	0.00267269
-152.88084596	0.00297770
-152.84751265	0.00237205
-152.81417934	0.00185219
-152.78084602	0.00203983
-152.74751271	0.00234939
-152.71417940	0.00138807
-152.68084609	0.00197457
-152.64751277	0.00196102
-152.61417946	0.00195628
-152.58084615	0.00150750
-152.54751283	0.00105932
-152.51417952	0.00100005
-152.48084621	0.00086245
-152.44751290	0.00115287
-152.41417958	-0.00023534
-152.38084627	0.00001139
-152.34751296	-0.00131884
-152.31417964	-0.00091270
-152.28084633	-0.00133633
-152.24751302	-0.00161518
-152.21417971	-0.00116514
-152.18084639	-0.00062908
-152.14751308	-0.00048495
-152.11417977	-0.00093909
-152.08084645	-0.00020742
-152.04751314	0.00031657
-152.01417983	-0.00049792
-151.98084652	-0.00013728
-151.94751320	0.00036287
-151.91417989	0.00020044
-151.88084658	0.00014284
-151.84751326	-0.00003375
-151.81417995	-0.00047887
-151.78084664	-0.00007938
-151.74751333	0.00042744
-151.71418001	0.00048221
-151.68084670	-0.00041359
-151.64751339	0.00126475
-151.61418007	0.00076224
-151.58084676	-0.00028400
