# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:39:54
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00016744
-166.11417117	-0.00030629
-166.08083786	0.00002046
-166.04750454	-0.00019444
-166.01417123	-0.00079120
-165.98083792	-0.00087633
-165.94750460	-0.00035361
-165.91417129	-0.00048315
-165.88083798	0.00015237
-165.84750467	0.00017754
-165.81417135	-0.00093615
-165.78083804	-0.00038843
-165.74750473	-0.00008813
-165.71417141	0.00017746
-165.68083810	-0.00031794
-165.64750479	-0.00050104
-165.61417148	0.00024574
-165.58083816	0.00005585
-165.54750485	0.00036803
-165.51417154	0.00071152
-165.48083822	0.00051123
-165.44750491	0.00029104
-165.41417160	0.00062314
-165.38083829	0.00079317
-165.34750497	0.00011413
-165.31417166	0.00026849
-165.28083835	-0.00048604
-165.24750503	0.00060507
-165.21417172	0.00014052
-165.18083841	0.00063444
-165.14750510	0.00029625
-165.11417178	0.00054259
-165.08083847	-0.00041773
-165.04750516	0.00149033
-165.01417184	0.00074135
-164.98083853	0.00120880
-164.94750522	0.00095110
-164.91417191	0.00102424
-164.88083859	0.00095974
-164.84750528	0.00094770
-164.81417197	0.00043247
-164.78083865	0.00077234
-164.74750534	0.00028954
-164.71417203	0.00118159
-164.68083872	0.00134497
-164.64750540	0.00140586
-164.61417209	0.00017541
-164.58083878	0.00049795
-164.54750546	0.00000246
-164.51417215	0.00104766
-164.48083884	0.00086168
-164.44750553	0.00024256
-164.41417221	0.00017164
-164.38083890	0.00097785
-164.34750559	0.00075439
-164.31417227	-0.00001326
-164.28083896	0.00075914
-164.24750565	0.00153311
-164.21417234	0.00016146
-164.18083902	0.00024222
-164.14750571	0.00074543
-164.11417240	0.00040316
-164.08083908	-0.00017766
-164.04750577	0.00047396
-164.01417246	0.00055604
-163.98083915	0.00008684
-163.94750583	0.00043375
-163.91417252	0.00006598
-163.88083921	0.00084314
-163.84750589	0.00003970
-163.81417258	0.00019966
-163.78083927	0.00037565
-163.74750596	0.00088200
-163.71417264	0.00119594
-163.68083933	-0.00019482
-163.64750602	-0.00086451
-163.61417270	-0.00015441
-163.58083939	0.00068982
-163.54750608	0.00063822
-163.51417277	0.00073287
-163.48083945	0.00036752
-163.44750614	0.00070801
-163.41417283	0.00176791
-163.38083951	0.00066047
-163.34750620	0.00020196
-163.31417289	0.00087533
-163.28083958	0.00070267
-163.24750626	0.00100839
-163.21417295	0.00023899
-163.18083964	0.00089814
-163.14750632	0.00107374
-163.11417301	0.00104693
-163.08083970	0.00089128
-163.04750639	0.00075574
-163.01417307	0.00095407
-162.98083976	0.00103373
-162.94750645	0.00062314
-162.91417313	0.00113967
-162.88083982	0.00179252
-162.84750651	0.00118762
-162.81417320	0.00073058
-162.78083988	0.00165163
-162.74750657	0.00222626
-162.71417326	0.00160939
-162.68083994	0.00113994
-162.64750663	0.00144350
-162.61417332	0.00198495
-162.58084001	0.00120335
-162.54750669	0.00207365
-162.51417338	0.00092733
-162.48084007	0.00125203
-162.44750675	0.00170567
-162.41417344	0.00181026
-162.38084013	0.00202940
-162.34750682	0.00063360
-162.31417350	0.00093452
-162.28084019	0.00178365
-162.24750688	0.00152821
-162.21417356	0.00196705
-162.18084025	0.00149575
-162.14750694	0.00162803
-162.11417363	0.00106698
-162.08084031	0.00118968
-162.04750700	0.00097020
-162.01417369	0.00034105
-161.98084037	0.00089506
-161.94750706	0.00090357
-161.91417375	0.00135808
-161.88084044	0.00228332
-161.84750712	0.00178764
-161.81417381	0.00191298
-161.78084050	0.00162789
-161.74750718	0.00106228
-161.71417387	0.00238466
-161.68084056	0.00183549
-161.64750725	0.00340513
-161.61417393	0.00328670
-161.58084062	0.00200291
-161.54750731	0.00068475
-161.51417399	0.00124482
-161.48084068	0.00197479
-161.44750737	0.00209951
-161.41417406	0.00223656
-161.38084074	0.00227060
-161.34750743	0.00054829
-161.31417412	0.00086492
-161.28084080	0.00073422
-161.24750749	0.00119782
-161.21417418	0.00041729
-161.18084087	0.00154834
-161.14750755	0.00232651
-161.11417424	0.00189076
-161.08084093	0.00211400
-161.04750761	0.00088614
-161.01417430	0.00130748
-160.98084099	0.00187263
-160.94750768	0.00121987
-160.91417436	0.00108946
-160.88084105	0.00065189
-160.84750774	0.00155784
-160.81417442	0.00036320
-160.78084111	0.00106730
-160.74750780	0.00201684
-160.71417449	0.00227355
-160.68084117	0.00132849
-160.64750786	0.00133354
-160.61417455	0.00144283
-160.58084123	0.00151931
-160.54750792	0.00155622
-160.51417461	0.00088170
-160.48084129	0.00138827
-160.44750798	0.00171556
-160.41417467	0.00049430
-160.38084136	0.00126038
-160.34750804	0.00044207
-160.31417473	0.00048819
-160.28084142	0.00142710
-160.24750810	0.00112216
-160.21417479	0.00166855
-160.18084148	0.00054852
-160.14750817	0.00058919
-160.11417485	0.00040604
-160.08084154	0.00135419
-160.04750823	0.00108916
-160.01417491	0.00065622
-159.98084160	0.00121636
-159.94750829	0.00055825
-159.91417498	0.00148690
-159.88084166	0.00106353
-159.84750835	0.00162925
-159.81417504	0.00096380
-159.78084172	0.00150780
-159.74750841	0.00074475
-159.71417510	0.00127399
-159.68084179	0.00167938
-159.64750847	0.00106703
-159.61417516	0.00109637
-159.58084185	0.00049391
-159.54750853	0.00175910
-159.51417522	0.00151322
-159.48084191	0.00129971
-159.44750860	0.00094948
-159.41417528	0.00085078
-159.38084197	0.00157640
-159.34750866	-0.00000704
-159.31417534	0.00062854
-159.28084203	0.00102449
-159.24750872	0.00142533
-159.21417541	0.00168040
-159.18084209	0.00080556
-159.14750878	0.00149829
-159.11417547	0.00104401
-159.08084215	0.00112956
-159.04750884	0.00073397
-159.01417553	0.00093939
-158.98084222	0.00111932
-158.94750890	0.00026672
-158.91417559	0.00001304
-158.88084228	-0.00088550
-158.84750896	0.00063314
-158.81417565	0.00072034
-158.78084234	0.00022334
-158.74750903	0.00059718
-158.71417571	0.00074119
-158.68084240	0.00138862
-158.64750909	0.00100683
-158.61417577	0.00149072
-158.58084246	-0.00002943
-158.54750915	0.00027329
-158.51417584	-0.00025161
-158.48084252	-0.00010675
-158.44750921	-0.00004796
-158.41417590	-0.00058125
-158.38084258	-0.00046642
-158.34750927	0.00097532
-158.31417596	-0.00042486
-158.28084265	0.00070651
-158.24750933	0.00050905
-158.21417602	0.00010254
-158.18084271	0.00025895
-158.14750939	0.00082068
-158.11417608	0.00096337
-158.08084277	-0.00024680
-158.04750946	-0.00090800
-158.01417614	-0.00006761
-157.98084283	0.00054914
-157.94750952	0.00022459
-157.91417620	0.00039487
-157.88084289	0.00091835
-157.84750958	0.00064004
-157.81417627	0.00102614
-157.78084295	0.00023075
-157.74750964	0.00069145
-157.71417633	0.00006050
-157.68084301	0.00053790
-157.64750970	0.00099633
-157.61417639	0.00099673
-157.58084308	0.00038908
-157.54750976	0.00106862
-157.51417645	-0.00014749
-157.48084314	-0.00007529
-157.44750982	-0.00012228
-157.41417651	-0.00016033
-157.38084320	0.00040792
-157.34750989	-0.00024844
-157.31417657	-0.00005500
-157.28084326	0.00026603
-157.24750995	0.00030990
-157.21417663	-0.00033724
-157.18084332	0.00074240
-157.14751001	0.00031383
-157.11417670	-0.00063437
-157.08084338	-0.00092558
-157.04751007	-0.00068523
-157.01417676	-0.00068674
-156.98084344	-0.00024720
-156.94751013	-0.00023340
-156.91417682	-0.00061276
-156.88084351	-0.00007762
-156.84751019	-0.00189307
-156.81417688	-0.00055164
-156.78084357	0.00002161
-156.74751025	0.00083639
-156.71417694	-0.00081820
-156.68084363	0.00020580
-156.64751032	-0.00095196
-156.61417700	0.00029889
-156.58084369	-0.00004874
-156.54751038	0.00017869
-156.51417706	-0.00047619
-156.48084375	0.00000470
-156.44751044	-0.00031250
-156.41417713	-0.00014081
-156.38084381	-0.00068783
-156.34751050	-0.00004570
-156.31417719	-0.00080629
-156.28084387	-0.00092478
-156.24751056	-0.00054925
-156.21417725	-0.00083983
-156.18084394	-0.00023872
-156.14751062	-0.00054270
-156.11417731	-0.00025593
-156.08084400	-0.00004556
-156.04751068	-0.00036872
-156.01417737	-0.00066376
-155.98084406	0.00007094
-155.94751075	-0.00073810
-155.91417743	-0.00070775
-155.88084412	-0.00085613
-155.84751081	0.00011253
-155.81417749	-0.00053589
-155.78084418	-0.00069267
-155.74751087	0.00014231
-155.71417756	-0.00052830
-155.68084424	-0.00054435
-155.64751093	-0.00006718
-155.61417762	0.00020130
-155.58084430	-0.00029953
-155.54751099	0.00017013
