# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:56:40
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	0.00022874
-166.11417117	-0.00035376
-166.08083786	0.00062599
-166.04750454	-0.00048397
-166.01417123	-0.00023444
-165.98083792	0.00111264
-165.94750460	-0.00068673
-165.91417129	-0.00020188
-165.88083798	0.00032244
-165.84750467	0.00010877
-165.81417135	0.00013575
-165.78083804	0.00089361
-165.74750473	-0.00031640
-165.71417141	-0.00049809
-165.68083810	-0.00064521
-165.64750479	-0.00049788
-165.61417148	-0.00006089
-165.58083816	-0.00019154
-165.54750485	-0.00036073
-165.51417154	0.00021304
-165.48083822	-0.00020879
-165.44750491	-0.00067722
-165.41417160	-0.00029608
-165.38083829	0.00054161
-165.34750497	0.00084435
-165.31417166	0.00052051
-165.28083835	-0.00036122
-165.24750503	-0.00067454
-165.21417172	0.00055323
-165.18083841	0.00064869
-165.14750510	0.00060947
-165.11417178	0.00030426
-165.08083847	0.00023435
-165.04750516	0.00112517
-165.01417184	0.00127575
-164.98083853	0.00109073
-164.94750522	0.00057863
-164.91417191	-0.00004188
-164.88083859	0.00051157
-164.84750528	0.00099169
-164.81417197	0.00011625
-164.78083865	0.00062784
-164.74750534	0.00121066
-164.71417203	0.00079343
-164.68083872	0.00026819
-164.64750540	0.00061674
-164.61417209	0.00106618
-164.58083878	0.00037355
-164.54750546	0.00118605
-164.51417215	0.00201241
-164.48083884	0.00064864
-164.44750553	0.00114041
-164.41417221	0.00059299
-164.38083890	0.00017746
-164.34750559	0.00115913
-164.31417227	0.00174620
-164.28083896	0.00202109
-164.24750565	0.00063375
-164.21417234	0.00084075
-164.18083902	0.00151663
-164.14750571	0.00178658
-164.11417240	0.00071272
-164.08083908	0.00082479
-164.04750577	-0.00002731
-164.01417246	0.00052306
-163.98083915	0.00071813
-163.94750583	0.00010767
-163.91417252	0.00128758
-163.88083921	0.00164279
-163.84750589	0.00071674
-163.81417258	0.00116493
-163.78083927	0.00070155
-163.74750596	0.00113356
-163.71417264	0.00136856
-163.68083933	0.00085817
-163.64750602	0.00076386
-163.61417270	0.00069626
-163.58083939	0.00045083
-163.54750608	0.00062806
-163.51417277	0.00086853
-163.48083945	0.00096613
-163.44750614	0.00133630
-163.41417283	0.00054109
-163.38083951	0.00042073
-163.34750620	0.00062258
-163.31417289	0.00044160
-163.28083958	0.00172558
-163.24750626	0.00062588
-163.21417295	0.00062370
-163.18083964	0.00070367
-163.14750632	0.00157690
-163.11417301	0.00179981
-163.08083970	0.00137233
-163.04750639	0.00073401
-163.01417307	0.00134725
-162.98083976	0.00061447
-162.94750645	0.00159418
-162.91417313	0.00042596
-162.88083982	0.00117602
-162.84750651	0.00034866
-162.81417320	0.00140793
-162.78083988	0.00183130
-162.74750657	0.00116235
-162.71417326	0.00204901
-162.68083994	0.00193446
-162.64750663	0.00152166
-162.61417332	0.00147812
-162.58084001	0.00140536
-162.54750669	0.00106838
-162.51417338	0.00091782
-162.48084007	0.00080689
-162.44750675	0.00184759
-162.41417344	0.00160771
-162.38084013	0.00147598
-162.34750682	0.00152588
-162.31417350	0.00083378
-162.28084019	0.00074174
-162.24750688	0.00157899
-162.21417356	0.00103006
-162.18084025	0.00198926
-162.14750694	0.00200457
-162.11417363	0.00072176
-162.08084031	0.00040933
-162.04750700	0.00190093
-162.01417369	0.00196783
-161.98084037	0.00119241
-161.94750706	0.00115667
-161.91417375	0.00084104
-161.88084044	0.00153570
-161.84750712	0.00244958
-161.81417381	0.00161719
-161.78084050	0.00075185
-161.74750718	0.00054062
-161.71417387	0.00115412
-161.68084056	0.00169623
-161.64750725	0.00068499
-161.61417393	0.00057554
-161.58084062	0.00084660
-161.54750731	0.00098231
-161.51417399	0.00052104
-161.48084068	0.00168311
-161.44750737	0.00047898
-161.41417406	0.00108439
-161.38084074	0.00161040
-161.34750743	0.00135236
-161.31417412	0.00050811
-161.28084080	0.00135658
-161.24750749	0.00143751
-161.21417418	0.00080827
-161.18084087	0.00099598
-161.14750755	0.00087002
