# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:26:34
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	0.00008084
-166.11417117	-0.00037135
-166.08083786	-0.00026086
-166.04750454	0.00013371
-166.01417123	-0.00050029
-165.98083792	-0.00008900
-165.94750460	-0.00092112
-165.91417129	-0.00082673
-165.88083798	-0.00016925
-165.84750467	0.00049629
-165.81417135	-0.00011557
-165.78083804	-0.00044909
-165.74750473	-0.00103832
-165.71417141	-0.00057133
-165.68083810	-0.00024580
-165.64750479	0.00030003
-165.61417148	-0.00009612
-165.58083816	0.00012990
-165.54750485	-0.00047943
-165.51417154	0.00027987
-165.48083822	-0.00060002
-165.44750491	0.00000940
-165.41417160	-0.00079479
-165.38083829	0.00180242
-165.34750497	0.00043731
-165.31417166	-0.00000888
-165.28083835	0.00062245
-165.24750503	0.00135369
-165.21417172	0.00104856
-165.18083841	0.00084350
-165.14750510	0.00083697
-165.11417178	-0.00020825
-165.08083847	0.00008409
-165.04750516	0.00140931
-165.01417184	0.00095352
-164.98083853	0.00028703
-164.94750522	0.00020435
-164.91417191	-0.00003851
-164.88083859	0.00126028
-164.84750528	0.00089265
-164.81417197	0.00046762
-164.78083865	0.00115363
-164.74750534	0.00088035
-164.71417203	0.00107028
-164.68083872	0.00148211
-164.64750540	0.00088343
-164.61417209	0.00032976
-164.58083878	-0.00037288
-164.54750546	0.00023698
-164.51417215	0.00022344
-164.48083884	0.00126724
-164.44750553	0.00119582
-164.41417221	0.00057908
-164.38083890	0.00025226
-164.34750559	0.00046129
-164.31417227	0.00030533
-164.28083896	0.00139492
-164.24750565	0.00125300
-164.21417234	0.00094779
-164.18083902	0.00120032
-164.14750571	-0.00046524
-164.11417240	-0.00099249
-164.08083908	0.00036020
-164.04750577	-0.00015988
-164.01417246	0.00035423
-163.98083915	-0.00007911
-163.94750583	0.00034985
-163.91417252	0.00073547
-163.88083921	0.00011723
-163.84750589	0.00143088
-163.81417258	0.00091141
-163.78083927	0.00088662
-163.74750596	0.00082028
-163.71417264	0.00047215
-163.68083933	0.00057343
-163.64750602	0.00160161
-163.61417270	0.00187989
-163.58083939	0.00119100
-163.54750608	0.00025275
-163.51417277	0.00046150
-163.48083945	0.00032914
-163.44750614	0.00135836
-163.41417283	0.00230728
-163.38083951	0.00111644
-163.34750620	0.00108930
-163.31417289	0.00078033
-163.28083958	0.00108532
-163.24750626	0.00021678
-163.21417295	0.00157799
-163.18083964	0.00135417
-163.14750632	0.00251650
-163.11417301	0.00129910
-163.08083970	0.00153345
-163.04750639	0.00169490
-163.01417307	0.00089907
-162.98083976	0.00299707
-162.94750645	0.00193953
-162.91417313	0.00143437
-162.88083982	0.00185643
-162.84750651	0.00213421
-162.81417320	0.00147412
-162.78083988	0.00152195
-162.74750657	0.00135731
-162.71417326	0.00087601
-162.68083994	0.00057460
-162.64750663	0.00129377
-162.61417332	0.00140380
-162.58084001	0.00158518
-162.54750669	0.00182686
-162.51417338	0.00244381
-162.48084007	0.00143586
-162.44750675	0.00112059
-162.41417344	0.00227041
-162.38084013	0.00137148
-162.34750682	0.00097130
-162.31417350	0.00153728
-162.28084019	0.00073469
-162.24750688	0.00176667
-162.21417356	0.00141796
-162.18084025	0.00144760
-162.14750694	0.00121876
-162.11417363	0.00026107
-162.08084031	0.00103724
-162.04750700	0.00192487
-162.01417369	0.00127365
-161.98084037	0.00059446
-161.94750706	0.00082969
-161.91417375	0.00223202
-161.88084044	0.00090383
-161.84750712	0.00089009
-161.81417381	0.00150107
-161.78084050	0.00099747
-161.74750718	0.00150876
-161.71417387	0.00117211
-161.68084056	0.00098368
-161.64750725	0.00102467
-161.61417393	0.00099712
-161.58084062	0.00016270
-161.54750731	0.00107412
-161.51417399	0.00122246
-161.48084068	0.00091973
-161.44750737	0.00049687
-161.41417406	0.00062263
-161.38084074	0.00028207
-161.34750743	0.00109590
-161.31417412	0.00148475
-161.28084080	0.00117684
-161.24750749	0.00120519
-161.21417418	0.00059684
-161.18084087	0.00142236
-161.14750755	0.00014971
-161.11417424	0.00001121
-161.08084093	0.00169093
-161.04750761	0.00129479
-161.01417430	0.00152340
-160.98084099	0.00177305
-160.94750768	0.00087556
-160.91417436	0.00161353
-160.88084105	0.00102055
-160.84750774	0.00103753
-160.81417442	0.00074204
-160.78084111	0.00105821
-160.74750780	0.00093138
-160.71417449	0.00127233
-160.68084117	0.00167014
-160.64750786	0.00095699
-160.61417455	0.00157688
-160.58084123	0.00168801
-160.54750792	0.00075126
-160.51417461	0.00125833
-160.48084129	0.00089464
-160.44750798	0.00085466
-160.41417467	0.00001815
-160.38084136	0.00048979
-160.34750804	0.00097228
-160.31417473	0.00169476
-160.28084142	0.00084069
-160.24750810	0.00091562
-160.21417479	0.00136946
-160.18084148	-0.00023336
-160.14750817	0.00096528
-160.11417485	0.00163671
-160.08084154	0.00104728
-160.04750823	0.00186567
