# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:50:05
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	0.00079765
-166.11417117	-0.00003815
-166.08083786	-0.00039764
-166.04750454	-0.00047239
-166.01417123	0.00008735
-165.98083792	-0.00082764
-165.94750460	0.00113654
-165.91417129	-0.00059195
-165.88083798	-0.00000837
-165.84750467	-0.00108168
-165.81417135	0.00005009
-165.78083804	0.00094450
-165.74750473	0.00049915
-165.71417141	0.00059859
-165.68083810	-0.00103473
-165.64750479	-0.00069789
-165.61417148	-0.00103835
-165.58083816	0.00009793
-165.54750485	0.00026976
-165.51417154	0.00013124
-165.48083822	-0.00058224
-165.44750491	-0.00031480
-165.41417160	0.00020471
-165.38083829	0.00050819
-165.34750497	-0.00035977
-165.31417166	-0.00040372
-165.28083835	-0.00058529
-165.24750503	0.00032824
-165.21417172	0.00109548
-165.18083841	0.00168518
-165.14750510	0.00184523
-165.11417178	0.00067753
-165.08083847	0.00161082
-165.04750516	0.00105261
-165.01417184	0.00080039
-164.98083853	0.00125084
-164.94750522	0.00063181
-164.91417191	0.00078906
-164.88083859	0.00111191
-164.84750528	0.00139345
-164.81417197	0.00052881
-164.78083865	0.00076986
-164.74750534	0.00047245
-164.71417203	0.00111312
-164.68083872	0.00179388
-164.64750540	0.00032219
-164.61417209	0.00007384
-164.58083878	-0.00003241
-164.54750546	0.00080705
-164.51417215	0.00080643
-164.48083884	0.00054003
-164.44750553	0.00084824
-164.41417221	-0.00011366
-164.38083890	-0.00037166
-164.34750559	0.00070078
-164.31417227	0.00076754
-164.28083896	0.00024036
-164.24750565	-0.00039733
-164.21417234	-0.00013003
-164.18083902	-0.00066156
-164.14750571	0.00031501
-164.11417240	0.00082179
-164.08083908	0.00069887
-164.04750577	-0.00042043
-164.01417246	-0.00017705
-163.98083915	0.00018968
-163.94750583	0.00132298
-163.91417252	0.00079380
-163.88083921	0.00088245
-163.84750589	0.00078571
-163.81417258	0.00047600
-163.78083927	0.00051549
-163.74750596	0.00056437
-163.71417264	0.00076641
-163.68083933	0.00131664
-163.64750602	0.00068407
-163.61417270	0.00104018
-163.58083939	0.00216668
-163.54750608	0.00148334
-163.51417277	0.00211962
-163.48083945	0.00215438
-163.44750614	0.00192751
-163.41417283	0.00165823
-163.38083951	0.00237632
-163.34750620	0.00223905
-163.31417289	0.00176285
-163.28083958	0.00195264
-163.24750626	0.00177126
-163.21417295	0.00145782
-163.18083964	0.00104625
-163.14750632	0.00073648
-163.11417301	0.00095493
-163.08083970	0.00176119
-163.04750639	0.00182217
-163.01417307	0.00126561
-162.98083976	0.00088021
-162.94750645	0.00135599
-162.91417313	0.00084723
-162.88083982	0.00049410
-162.84750651	0.00152949
-162.81417320	0.00116504
-162.78083988	0.00133865
-162.74750657	0.00153648
-162.71417326	0.00104618
-162.68083994	0.00121132
-162.64750663	0.00186097
-162.61417332	0.00088174
-162.58084001	0.00097363
-162.54750669	0.00139503
-162.51417338	0.00181635
-162.48084007	0.00162580
-162.44750675	0.00164634
-162.41417344	0.00105847
-162.38084013	0.00152183
-162.34750682	0.00120398
-162.31417350	0.00145017
-162.28084019	0.00231503
-162.24750688	0.00209444
-162.21417356	0.00189931
-162.18084025	0.00252774
-162.14750694	0.00313398
-162.11417363	0.00234941
-162.08084031	0.00337975
-162.04750700	0.00208436
-162.01417369	0.00095479
-161.98084037	0.00130035
-161.94750706	0.00211519
-161.91417375	0.00213613
-161.88084044	0.00202611
-161.84750712	0.00335650
-161.81417381	0.00176342
-161.78084050	0.00258531
-161.74750718	0.00296037
-161.71417387	0.00205926
-161.68084056	0.00147600
-161.64750725	0.00139639
-161.61417393	0.00181204
-161.58084062	0.00298718
-161.54750731	0.00220768
-161.51417399	0.00157363
-161.48084068	0.00118554
-161.44750737	0.00247726
-161.41417406	0.00181785
-161.38084074	0.00108963
-161.34750743	0.00155141
-161.31417412	0.00229021
-161.28084080	0.00242433
-161.24750749	0.00230834
-161.21417418	0.00187693
-161.18084087	0.00133499
-161.14750755	0.00198090
-161.11417424	0.00078681
-161.08084093	0.00247922
-161.04750761	0.00111309
-161.01417430	0.00158021
-160.98084099	-0.00013330
-160.94750768	0.00151210
-160.91417436	0.00181063
-160.88084105	0.00131129
-160.84750774	0.00148761
-160.81417442	0.00082791
-160.78084111	0.00186308
-160.74750780	0.00065657
-160.71417449	0.00060452
-160.68084117	0.00180928
-160.64750786	0.00279626
-160.61417455	0.00217431
-160.58084123	0.00131857
-160.54750792	0.00152263
-160.51417461	0.00169027
-160.48084129	0.00144516
-160.44750798	0.00105923
-160.41417467	0.00123495
-160.38084136	0.00216578
-160.34750804	0.00128450
-160.31417473	0.00132110
-160.28084142	0.00061046
-160.24750810	0.00113427
-160.21417479	0.00061534
-160.18084148	0.00066341
-160.14750817	0.00142002
-160.11417485	0.00227536
-160.08084154	0.00164498
-160.04750823	0.00055662
-160.01417491	0.00031152
-159.98084160	0.00012275
-159.94750829	0.00112833
-159.91417498	0.00061959
-159.88084166	0.00066033
-159.84750835	0.00055228
-159.81417504	0.00104345
-159.78084172	-0.00018909
-159.74750841	0.00074500
-159.71417510	0.00116902
-159.68084179	0.00128263
-159.64750847	0.00077308
-159.61417516	0.00088594
-159.58084185	0.00005443
-159.54750853	0.00022235
-159.51417522	0.00136622
-159.48084191	0.00089875
-159.44750860	0.00055071
-159.41417528	0.00065089
-159.38084197	0.00033236
-159.34750866	0.00002791
-159.31417534	0.00062769
-159.28084203	0.00143162
-159.24750872	0.00123133
-159.21417541	0.00071400
-159.18084209	0.00120722
-159.14750878	0.00109782
-159.11417547	0.00002463
-159.08084215	0.00016840
-159.04750884	0.00089680
-159.01417553	0.00023242
-158.98084222	0.00038066
-158.94750890	0.00005389
-158.91417559	0.00040196
-158.88084228	0.00086302
-158.84750896	0.00055881
-158.81417565	-0.00098220
-158.78084234	-0.00036617
-158.74750903	-0.00067798
-158.71417571	-0.00025558
-158.68084240	0.00029525
-158.64750909	-0.00015695
-158.61417577	0.00014806
-158.58084246	-0.00058539
-158.54750915	0.00061258
-158.51417584	-0.00012082
-158.48084252	-0.00038376
-158.44750921	0.00015142
-158.41417590	-0.00030522
-158.38084258	-0.00030775
-158.34750927	-0.00031865
-158.31417596	0.00014248
-158.28084265	-0.00009736
-158.24750933	-0.00041372
-158.21417602	-0.00045246
-158.18084271	0.00005279
-158.14750939	-0.00023782
-158.11417608	-0.00062787
-158.08084277	-0.00034123
-158.04750946	-0.00043351
-158.01417614	-0.00050223
-157.98084283	-0.00074627
-157.94750952	0.00036673
-157.91417620	-0.00049275
-157.88084289	-0.00062395
-157.84750958	-0.00029940
-157.81417627	-0.00011572
-157.78084295	-0.00024999
-157.74750964	-0.00055306
-157.71417633	-0.00039969
-157.68084301	-0.00048145
-157.64750970	-0.00038499
-157.61417639	-0.00046566
-157.58084308	-0.00086490
-157.54750976	-0.00095314
-157.51417645	-0.00147517
-157.48084314	-0.00084001
-157.44750982	-0.00069177
-157.41417651	-0.00146002
-157.38084320	-0.00033673
-157.34750989	-0.00034855
-157.31417657	-0.00110626
-157.28084326	-0.00036243
-157.24750995	-0.00171751
-157.21417663	-0.00008689
-157.18084332	-0.00074779
-157.14751001	-0.00071050
-157.11417670	-0.00088272
-157.08084338	0.00026586
-157.04751007	-0.00010880
-157.01417676	-0.00072208
-156.98084344	-0.00131953
-156.94751013	-0.00037618
-156.91417682	0.00017987
-156.88084351	-0.00083251
-156.84751019	-0.00061056
-156.81417688	-0.00192494
-156.78084357	-0.00178318
-156.74751025	-0.00002179
-156.71417694	0.00060488
-156.68084363	-0.00004729
-156.64751032	-0.00074514
-156.61417700	-0.00108492
-156.58084369	-0.00089386
-156.54751038	-0.00103896
-156.51417706	-0.00096010
-156.48084375	-0.00112970
-156.44751044	-0.00106065
-156.41417713	-0.00099799
-156.38084381	-0.00063249
-156.34751050	-0.00090461
-156.31417719	-0.00094267
-156.28084387	-0.00118254
-156.24751056	-0.00068419
-156.21417725	-0.00121250
-156.18084394	-0.00047470
-156.14751062	-0.00034131
-156.11417731	0.00023580
-156.08084400	-0.00140028
-156.04751068	-0.00080769
-156.01417737	-0.00071984
-155.98084406	-0.00010147
-155.94751075	-0.00167796
-155.91417743	-0.00044810
-155.88084412	-0.00034650
-155.84751081	-0.00062091
-155.81417749	-0.00114139
-155.78084418	-0.00135238
-155.74751087	-0.00068920
-155.71417756	-0.00091103
-155.68084424	-0.00162831
-155.64751093	-0.00108013
-155.61417762	-0.00026268
-155.58084430	0.00013484
-155.54751099	-0.00146182
-155.51417768	-0.00076261
-155.48084437	-0.00141078
-155.44751105	0.00033357
-155.41417774	0.00016529
-155.38084443	-0.00045305
-155.34751111	-0.00064777
-155.31417780	-0.00075118
-155.28084449	0.00031915
-155.24751118	0.00122688
-155.21417786	0.00110315
-155.18084455	0.00151554
-155.14751124	0.00164579
-155.11417792	0.00164741
-155.08084461	0.00196187
-155.04751130	0.00176027
-155.01417799	0.00146962
-154.98084467	0.00163117
-154.94751136	0.00281650
-154.91417805	0.00319764
-154.88084473	0.00270833
-154.84751142	0.00371255
-154.81417811	0.00409351
-154.78084480	0.00318567
-154.74751148	0.00457524
-154.71417817	0.00270177
-154.68084486	0.00270569
-154.64751154	0.00203234
-154.61417823	-0.00061050
-154.58084492	-0.00040832
-154.54751161	-0.00165317
-154.51417829	-0.00338132
-154.48084498	-0.00625167
-154.44751167	-0.00750700
-154.41417835	-0.00947970
-154.38084504	-0.01038430
-154.34751173	-0.01127988
-154.31417842	-0.01257081
-154.28084510	-0.01269379
-154.24751179	-0.01228921
-154.21417848	-0.01186411
-154.18084516	-0.01156435
-154.14751185	-0.00922935
-154.11417854	-0.00770457
-154.08084523	-0.00481820
-154.04751191	-0.00179420
-154.01417860	-0.00074850
-153.98084529	0.00056768
-153.94751197	0.00198586
-153.91417866	0.00280917
-153.88084535	0.00358012
-153.84751204	0.00498066
-153.81417872	0.00411274
-153.78084541	0.00449131
-153.74751210	0.00400579
-153.71417878	0.00343197
-153.68084547	0.00217192
-153.64751216	0.00123671
-153.61417885	0.00130814
-153.58084553	0.00067999
-153.54751222	-0.00020068
-153.51417891	-0.00114844
-153.48084559	-0.00107957
-153.44751228	-0.00288077
-153.41417897	-0.00313367
-153.38084566	-0.00264559
-153.34751234	-0.00275056
-153.31417903	-0.00238595
-153.28084572	-0.00187520
-153.24751240	-0.00228669
-153.21417909	-0.00155779
-153.18084578	-0.00180178
-153.14751247	-0.00000468
-153.11417915	0.00111079
-153.08084584	0.00266823
-153.04751253	0.00285027
-153.01417921	0.00332156
-152.98084590	0.00346859
-152.94751259	0.00428620
-152.91417928	0.00299223
-152.88084596	0.00426771
-152.84751265	0.00302818
-152.81417934	0.00418437
-152.78084602	0.00268322
-152.74751271	0.00197755
-152.71417940	0.00197647
-152.68084609	0.00255026
-152.64751277	0.00276069
-152.61417946	0.00227842
-152.58084615	0.00204183
-152.54751283	0.00138149
-152.51417952	0.00215353
-152.48084621	0.00056088
-152.44751290	0.00262606
-152.41417958	0.00112726
-152.38084627	0.00085498
-152.34751296	0.00070549
-152.31417964	0.00019591
-152.28084633	-0.00058584
-152.24751302	-0.00092533
-152.21417971	-0.00065155
-152.18084639	-0.00148380
-152.14751308	-0.00133758
-152.11417977	-0.00017833
