# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 5 waveforms. Timestamp: 2024-12-25T16:50:21
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750448	-0.00007844
-166.11417117	-0.00101965
-166.08083786	-0.00105947
-166.04750454	0.00006646
-166.01417123	-0.00060252
-165.98083792	0.00026285
-165.94750460	-0.00011002
-165.91417129	0.00029947
-165.88083798	0.00042137
-165.84750467	-0.00016283
-165.81417135	0.00011466
-165.78083804	-0.00029437
-165.74750473	-0.00008536
-165.71417141	0.00043615
-165.68083810	-0.00047697
-165.64750479	0.00117141
-165.61417148	-0.00050215
-165.58083816	0.00025310
-165.54750485	-0.00069061
-165.51417154	0.00040143
-165.48083822	0.00012323
-165.44750491	-0.00040255
-165.41417160	0.00040037
-165.38083829	-0.00088812
-165.34750497	0.00043567
-165.31417166	0.00099447
-165.28083835	0.00052434
-165.24750503	0.00018515
-165.21417172	0.00085565
-165.18083841	-0.00057271
-165.14750510	0.00056959
-165.11417178	-0.00017178
-165.08083847	0.00004045
-165.04750516	0.00064466
-165.01417184	-0.00023492
-164.98083853	-0.00072410
-164.94750522	-0.00014337
-164.91417191	0.00005751
-164.88083859	0.00060495
-164.84750528	0.00125909
-164.81417197	0.00050596
-164.78083865	0.00018690
-164.74750534	0.00061955
-164.71417203	0.00065853
-164.68083872	0.00051234
-164.64750540	0.00019851
-164.61417209	0.00070666
-164.58083878	0.00060946
-164.54750546	0.00076316
-164.51417215	0.00006876
-164.48083884	-0.00035482
-164.44750553	0.00139459
-164.41417221	-0.00008480
-164.38083890	0.00036837
-164.34750559	0.00065066
-164.31417227	0.00040532
-164.28083896	0.00000803
-164.24750565	0.00032041
-164.21417234	0.00039751
-164.18083902	0.00091229
-164.14750571	0.00130274
-164.11417240	0.00039463
-164.08083908	0.00011026
-164.04750577	0.00030390
-164.01417246	0.00039083
-163.98083915	0.00074134
-163.94750583	0.00072806
-163.91417252	0.00007664
-163.88083921	0.00030214
-163.84750589	0.00063126
-163.81417258	0.00091993
-163.78083927	0.00018842
-163.74750596	0.00001182
-163.71417264	0.00031224
-163.68083933	0.00142063
-163.64750602	0.00098926
-163.61417270	0.00074312
-163.58083939	0.00099111
-163.54750608	-0.00001753
-163.51417277	0.00121720
-163.48083945	0.00054155
-163.44750614	0.00052504
-163.41417283	0.00078738
-163.38083951	0.00074612
-163.34750620	0.00137361
-163.31417289	0.00052007
-163.28083958	0.00049629
-163.24750626	0.00097853
-163.21417295	0.00160575
-163.18083964	0.00160641
-163.14750632	0.00215846
-163.11417301	0.00144916
-163.08083970	0.00085328
-163.04750639	0.00183805
-163.01417307	0.00131433
-162.98083976	0.00104479
-162.94750645	0.00182062
-162.91417313	0.00049459
-162.88083982	0.00152531
-162.84750651	0.00036509
-162.81417320	0.00140064
-162.78083988	0.00105672
-162.74750657	0.00217364
-162.71417326	0.00192976
-162.68083994	0.00148061
-162.64750663	0.00140645
-162.61417332	0.00090444
-162.58084001	0.00151710
-162.54750669	0.00081908
-162.51417338	0.00142104
-162.48084007	0.00188097
-162.44750675	0.00300582
-162.41417344	0.00130030
-162.38084013	0.00129682
-162.34750682	0.00244455
-162.31417350	0.00203617
-162.28084019	0.00120303
-162.24750688	0.00276915
-162.21417356	0.00197387
-162.18084025	0.00232884
-162.14750694	0.00114318
-162.11417363	0.00202823
-162.08084031	0.00223783
-162.04750700	0.00313378
-162.01417369	0.00216439
-161.98084037	0.00243615
-161.94750706	0.00267417
-161.91417375	0.00147847
-161.88084044	0.00195966
-161.84750712	0.00224026
-161.81417381	0.00347097
-161.78084050	0.00211660
-161.74750718	0.00183244
-161.71417387	0.00264377
-161.68084056	0.00174844
-161.64750725	0.00194359
-161.61417393	0.00284115
-161.58084062	0.00160206
-161.54750731	0.00233632
-161.51417399	0.00170578
-161.48084068	0.00074919
-161.44750737	0.00174869
-161.41417406	0.00021360
-161.38084074	0.00273832
-161.34750743	0.00167499
-161.31417412	0.00132034
-161.28084080	0.00091733
-161.24750749	0.00163350
-161.21417418	0.00285218
-161.18084087	0.00181496
-161.14750755	0.00171102
-161.11417424	0.00117436
-161.08084093	0.00147539
-161.04750761	0.00209396
-161.01417430	0.00150168
-160.98084099	0.00203020
-160.94750768	0.00280002
-160.91417436	0.00196143
-160.88084105	0.00186940
-160.84750774	0.00186411
-160.81417442	0.00175447
-160.78084111	0.00185058
-160.74750780	0.00064019
-160.71417449	0.00081014
-160.68084117	0.00134766
-160.64750786	0.00153420
-160.61417455	0.00073319
-160.58084123	0.00142429
-160.54750792	0.00096099
-160.51417461	0.00118766
-160.48084129	0.00173924
-160.44750798	0.00125532
-160.41417467	0.00190624
-160.38084136	0.00177817
-160.34750804	0.00156434
-160.31417473	0.00106726
-160.28084142	0.00219234
-160.24750810	0.00114551
-160.21417479	0.00090411
-160.18084148	0.00110578
-160.14750817	0.00055247
-160.11417485	0.00109259
-160.08084154	0.00080677
-160.04750823	0.00128966
-160.01417491	0.00158456
-159.98084160	0.00156123
-159.94750829	0.00102367
-159.91417498	0.00191856
