temperature_c,replicate,frequency_thz,n,kappa,alpha_per_cm
30,1,0.725098100931703,1.3217546523111798,0.004712320782685191,1.4322564125930788
30,1,0.7287602125525702,1.3218444067025525,0.005886538955337569,1.7981827921151061
30,1,0.7324223241734373,1.320475322823934,0.007905503640392893,2.4270586833772994
30,1,0.7360844357943046,1.3171107392212504,0.009115130530185927,2.8124168298804717
30,1,0.7397465474151718,1.3129402865774753,0.008321859493871042,2.580432403531997
30,1,0.7434086590360389,1.3085003369122132,0.005843351843989522,1.8208694670543304
30,1,0.7470707706569061,1.3023783922224488,0.00043796246330135276,0.13714746850536558
30,1,0.7507328822777734,1.295119178520554,-0.020119416324228777,-6.331257497728505
30,1,0.7543949938986405,1.3432515936213685,-0.02896030836473093,-9.157799707622871
30,1,0.7580571055195077,1.3379093610528923,-0.0027944295436935973,-0.8879412831283587
30,1,0.7617192171403748,1.3323899845632092,0.0006458512961028673,0.20621326994304004
30,1,0.7653813287612421,1.3312528822403764,0.0016394636405357745,0.525979495413277
30,1,0.7690434403821093,1.331513227310154,0.003852706189501895,1.2419551819763237
30,1,0.7727055520029764,1.3301038525473976,0.007143578895306825,2.313763892301449
30,1,0.7763676636238436,1.326641920461645,0.008471674018444961,2.75693061188421
30,1,0.7800297752447108,1.3241648224428035,0.00690083317099959,2.256326116736819
30,1,0.783691886865578,1.324507829365523,0.004878756228949585,1.6026682400961143
30,1,0.7873539984864452,1.3262293464085309,0.004907075293561668,1.6195036092830952
30,1,0.7910161101073124,1.3269028337471407,0.006517991815129257,2.161166865630569
30,1,0.7946782217281796,1.3263404149303106,0.008023804767785945,2.6727653068712223
30,1,0.7983403333490467,1.3252944713521062,0.00904713286480556,3.027528223632883
30,1,0.8020024449699139,1.3238116852662771,0.009632632313861049,3.238245991177987
30,1,0.8056645565907812,1.3220874435223071,0.009140513686987092,3.086839312968982
30,1,0.8093266682116483,1.321413973264214,0.007474001535183597,2.5355150628617515
30,1,0.8129887798325155,1.3225833056395635,0.006159555581756588,2.0990514874106054
30,1,0.8166508914533827,1.324373288790094,0.006790986596916428,2.324654818770939
30,1,0.8203130030742499,1.324597003789802,0.008833737695546054,3.0374788054790285
30,1,0.8239751146951171,1.3229791760550973,0.009877406002108804,3.4115061777586546
30,1,0.8276372263159842,1.321814778449958,0.008914286362626577,3.0925430852420486
30,1,0.8312993379368514,1.3226917307071167,0.0078928081779145,2.7502878093238614
30,1,0.8349614495577187,1.3241983501711272,0.008821930443617242,3.087587078809458
30,1,0.8386235611785858,1.3240933553078935,0.01102793822674313,3.876596020417779
30,1,0.842285672799453,1.3222020324466381,0.012272934787691363,4.33308293149248
30,1,0.8459477844203201,1.3205597744558704,0.011654106346642766,4.1324888954032
30,1,0.8496098960411874,1.3204800031628277,0.010926670164668558,3.891316512580719
30,1,0.8532720076620546,1.3205140233079693,0.011560841275249662,4.134910351684645
30,1,0.8569341192829217,1.3189865400592375,0.012529473886486654,4.500589796656803
