temperature_c,frequency_thz,n,n_std,kappa,kappa_std,alpha_per_cm,alpha_std
30,0.7690434403821093,1.3326191406056098,0.012363701637476446,0.005546703244763121,0.0027635551952445623,1.7880306721777486,0.8908573679363063
30,0.7727055520029764,1.3313573735492463,0.013513782821937029,0.006594209443108215,0.002033739791943096,2.1358263037818253,0.6587165573303976
30,0.7763676636238436,1.3298697773224208,0.014127282398430743,0.006660384531372653,0.0017524094109167593,2.1674840133699877,0.5702852988667292
30,0.7800297752447108,1.3294203446265225,0.014531620358073979,0.005942849085851282,0.0017070285188456127,1.943099516821021,0.5581373920575472
30,0.783691886865578,1.3300965805618346,0.014437932036146253,0.005795768460070383,0.002426108140299234,1.9039061600963525,0.7969749421838574
30,0.7873539984864452,1.3307222906602603,0.014168724669671581,0.006759840452443424,0.002573094488265723,2.230979831361827,0.8492096740884069
30,0.7910161101073124,1.3305410626793441,0.014581314657140968,0.008079511937413728,0.0022142011569090685,2.6789192108334867,0.7341614273042557
30,0.7946782217281796,1.3298322335917159,0.01567292598430951,0.009112789093899856,0.002279663537827698,3.035510863474158,0.7593661350918515
30,0.7983403333490467,1.3289417072091247,0.01661956684011649,0.009844321104546156,0.0014768401787912454,3.2942989156774005,0.4942090925268647
30,0.8020024449699139,1.3278612489651982,0.016207690885140926,0.010364895379302333,0.00118254892130636,3.4844142096763497,0.39754287083934586
30,0.8056645565907812,1.3265107061828876,0.014718950369698319,0.010395952887837703,0.0023813374277321837,3.5108131959406976,0.8042005341377175
30,0.8093266682116483,1.325433875418501,0.014141103910092705,0.009559436692056547,0.0025962990543667856,3.242987790554058,0.8807805737062908
30,0.8129887798325155,1.3254784999201306,0.014729872047186024,0.008407359266431417,0.0023582891355647478,2.865057346940195,0.8036570580534903
30,0.8166508914533827,1.3263753607798798,0.014910896316448046,0.008199217256192704,0.0019436383559572543,2.8067129323172133,0.6653360606212456
30,0.8203130030742499,1.3266471976017136,0.013965178688908323,0.009047163848141526,0.0012059865002231349,3.1108653421169157,0.41467819855784893
30,0.8239751146951171,1.3259042266182388,0.013047332253550542,0.009401670832171133,0.0009474139654761716,3.2471944676929825,0.3272224099552794
30,0.8276372263159842,1.3257681717376257,0.013661777210313808,0.008717688397818018,0.0023778551020878177,3.024339344425467,0.8249251880105044
30,0.8312993379368514,1.3269744835757096,0.015377062688093537,0.008746849679559313,0.0027234287263804237,3.04788276889768,0.9489921276289793
30,0.8349614495577187,1.3277322891848322,0.016463762558758737,0.010615231602247772,0.002222505619556191,3.715224478717514,0.777854651811267
30,0.8386235611785858,1.3263282798425988,0.016218246351328902,0.012847577036341932,0.002176591561865347,4.516244558780304,0.7651263557443811
30,0.842285672799453,1.3234343754182738,0.01526183119383508,0.013163853199313725,0.002009645309198178,4.6476306276657615,0.7095254670768593
30,0.8459477844203201,1.3215822842876936,0.014540274367855505,0.011107457858240164,0.0014188286724996885,3.9386500251526764,0.5031096816165304
30,0.8496098960411874,1.3222955086372725,0.014503289239107814,0.008947907263530463,0.001297479003081965,3.186619414961834,0.46207137154604233
30,0.8532720076620546,1.3241194290192109,0.014912658649809583,0.008872454876193906,0.0016807248047230208,3.173368151932941,0.6011367363256434
30,0.8569341192829217,1.3247005074253828,0.01541611595248969,0.010654702282876068,0.001574870299866962,3.827171421175623,0.565693760715963
30,0.8605962309037889,1.3228698196926942,0.015618049520240903,0.01220255170239474,0.0010359938735327618,4.401890725578518,0.37371952480767345
30,0.8642583425246562,1.3201474791894878,0.015178967896017265,0.011035731554983663,0.0015566597807014843,3.9979178801571122,0.5639316197191719
30,0.8679204541455233,1.3198743721588886,0.014586538422111828,0.007922408195691127,0.0020655697841061205,2.882214507503837,0.7514653437385612
30,0.8715825657663905,1.3221676865083178,0.014525111425788315,0.006181925336720107,0.0017159106752563575,2.25850705263857,0.6268914861757992
30,0.8752446773872576,1.324639857161657,0.014714531547812193,0.00684353036668181,0.0011509994791767371,2.510723214555384,0.4222734403838662
30,0.8789067890081249,1.3257007898725093,0.014655181176958361,0.008928540039252104,0.0008658004369654245,3.289367754599641,0.31896995777048703
30,0.8825689006289921,1.3249825838399512,0.014380035121042382,0.010931795879236145,0.0004829388739488399,4.044168991782166,0.17866107641652795
30,0.8862310122498592,1.3233819693289426,0.014336355999100785,0.011658898581870112,0.0014503213714137401,4.331054303177522,0.5387662112799897
30,0.8898931238707264,1.3221913068298263,0.014681782956147619,0.011260757476953603,0.00172917832908426,4.200438372779331,0.6450105174300346
