# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.50000000 ps, Average over 5 waveforms. Timestamp: 2024-11-18T11:11:41
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.41411773	-0.00043724
-166.38078442	-0.00017401
-166.34745110	0.00032906
-166.31411779	0.00013769
-166.28078447	0.00022572
-166.24745116	0.00016755
-166.21411784	0.00078109
-166.18078453	-0.00003893
-166.14745121	0.00019747
-166.11411790	-0.00098417
-166.08078459	0.00065386
-166.04745127	-0.00014008
-166.01411796	0.00060072
-165.98078464	0.00031234
-165.94745133	0.00006328
-165.91411801	-0.00088617
-165.88078470	0.00000809
-165.84745138	0.00019305
-165.81411807	-0.00044401
-165.78078475	0.00006798
-165.74745144	0.00034234
-165.71411812	-0.00015680
-165.68078481	-0.00026046
-165.64745149	-0.00028763
-165.61411818	-0.00019652
-165.58078486	-0.00022475
-165.54745155	-0.00028814
-165.51411823	0.00052756
-165.48078492	0.00014571
-165.44745160	-0.00023459
-165.41411829	0.00029111
-165.38078497	-0.00012236
-165.34745166	0.00108594
-165.31411835	0.00028034
-165.28078503	0.00000569
-165.24745172	-0.00003549
-165.21411840	-0.00048906
-165.18078509	0.00079604
-165.14745177	0.00014746
-165.11411846	0.00000502
-165.08078514	0.00055763
-165.04745183	0.00071781
-165.01411851	0.00078536
-164.98078520	0.00060929
-164.94745188	0.00108392
-164.91411857	0.00135103
-164.88078525	0.00060756
-164.84745194	0.00038590
-164.81411862	0.00078353
-164.78078531	0.00044447
-164.74745199	-0.00003717
-164.71411868	0.00045012
-164.68078536	-0.00013627
-164.64745205	0.00085149
-164.61411873	0.00029385
-164.58078542	0.00105948
-164.54745211	0.00134041
-164.51411879	0.00077669
-164.48078548	0.00023322
-164.44745216	0.00059320
-164.41411885	0.00034617
-164.38078553	0.00061603
-164.34745222	0.00119581
-164.31411890	0.00096670
-164.28078559	0.00060741
-164.24745227	0.00092061
-164.21411896	0.00129713
-164.18078564	0.00169512
-164.14745233	0.00036303
-164.11411901	0.00088804
-164.08078570	0.00040179
-164.04745238	0.00092248
-164.01411907	0.00096589
-163.98078575	0.00101037
-163.94745244	0.00083940
-163.91411912	0.00075181
-163.88078581	0.00126978
-163.84745249	0.00056884
-163.81411918	0.00147151
-163.78078587	0.00004606
-163.74745255	0.00066260
-163.71411924	0.00087751
-163.68078592	0.00061229
-163.64745261	0.00030649
-163.61411929	0.00119345
-163.58078598	0.00108183
-163.54745266	0.00013803
-163.51411935	0.00027482
-163.48078603	0.00131908
-163.44745272	0.00166185
-163.41411940	0.00060178
-163.38078609	0.00126111
-163.34745277	0.00140044
-163.31411946	0.00116289
-163.28078614	0.00108001
-163.24745283	0.00101859
-163.21411951	0.00215968
-163.18078620	0.00185947
-163.14745288	0.00046762
-163.11411957	0.00078338
-163.08078625	0.00088470
-163.04745294	0.00139144
-163.01411962	0.00166629
-162.98078631	0.00082825
-162.94745300	0.00124828
-162.91411968	0.00148068
-162.88078637	0.00080056
-162.84745305	0.00216332
-162.81411974	0.00121104
-162.78078642	0.00143662
-162.74745311	0.00124524
-162.71411979	0.00084680
-162.68078648	0.00169651
-162.64745316	0.00109094
-162.61411985	0.00224888
-162.58078653	0.00113396
-162.54745322	0.00132663
-162.51411990	0.00034714
-162.48078659	0.00077390
-162.44745327	0.00191099
-162.41411996	0.00118260
-162.38078664	0.00093009
-162.34745333	0.00151038
-162.31412001	0.00066764
-162.28078670	0.00080811
-162.24745338	0.00131088
-162.21412007	0.00046844
-162.18078676	0.00181532
-162.14745344	0.00103222
-162.11412013	0.00107514
-162.08078681	0.00068909
-162.04745350	0.00157677
-162.01412018	0.00169180
-161.98078687	0.00201625
-161.94745355	0.00219426
-161.91412024	0.00115602
-161.88078692	0.00040591
-161.84745361	0.00068715
-161.81412029	0.00068702
-161.78078698	0.00009509
-161.74745366	0.00106430
-161.71412035	0.00102448
-161.68078703	0.00109285
-161.64745372	0.00088158
-161.61412040	0.00115486
-161.58078709	0.00119351
-161.54745377	0.00122458
-161.51412046	0.00049842
-161.48078714	0.00090003
-161.44745383	0.00071062
-161.41412052	0.00091928
-161.38078720	0.00081393
-161.34745389	0.00158282
-161.31412057	0.00173915
-161.28078726	0.00097749
-161.24745394	0.00077175
-161.21412063	0.00131736
-161.18078731	0.00087225
-161.14745400	0.00100835
-161.11412068	0.00130689
-161.08078737	0.00058348
-161.04745405	0.00108340
-161.01412074	0.00047566
-160.98078742	0.00075266
-160.94745411	0.00067692
-160.91412079	0.00138168
-160.88078748	0.00067600
-160.84745416	-0.00039980
-160.81412085	0.00119809
-160.78078753	0.00044739
-160.74745422	0.00077872
-160.71412090	-0.00005326
-160.68078759	0.00114894
-160.64745428	0.00042632
-160.61412096	0.00140047
-160.58078765	-0.00014354
-160.54745433	0.00019700
-160.51412102	-0.00046013
-160.48078770	0.00003839
-160.44745439	0.00075955
-160.41412107	0.00093115
-160.38078776	0.00110384
-160.34745444	-0.00068862
-160.31412113	0.00025230
-160.28078781	-0.00034663
-160.24745450	-0.00047415
-160.21412118	-0.00004312
-160.18078787	0.00024512
-160.14745455	0.00083497
-160.11412124	0.00015916
-160.08078792	0.00016485
-160.04745461	0.00009602
-160.01412129	0.00015689
-159.98078798	-0.00102620
-159.94745466	0.00055028
-159.91412135	0.00010288
-159.88078804	0.00010170
-159.84745472	0.00038591
-159.81412141	0.00061626
-159.78078809	-0.00027139
-159.74745478	0.00053180
-159.71412146	0.00019340
-159.68078815	0.00037690
-159.64745483	-0.00035133
-159.61412152	0.00001772
-159.58078820	-0.00003941
-159.54745489	-0.00005494
-159.51412157	0.00001314
-159.48078826	-0.00011710
-159.44745494	0.00022493
-159.41412163	0.00038281
-159.38078831	-0.00028658
-159.34745500	-0.00003930
-159.31412168	-0.00010188
-159.28078837	0.00044284
-159.24745505	0.00010375
-159.21412174	0.00090521
-159.18078842	0.00066797
-159.14745511	-0.00012845
-159.11412180	0.00007658
-159.08078848	0.00024729
-159.04745517	0.00114200
-159.01412185	0.00128064
-158.98078854	-0.00033777
-158.94745522	0.00012114
-158.91412191	-0.00011226
-158.88078859	0.00105283
-158.84745528	0.00019831
-158.81412196	-0.00100013
-158.78078865	-0.00064531
-158.74745533	0.00007485
-158.71412202	-0.00049467
-158.68078870	-0.00030852
-158.64745539	-0.00012966
-158.61412207	-0.00022211
-158.58078876	0.00089052
-158.54745544	-0.00033265
-158.51412213	0.00074774
-158.48078881	0.00009580
-158.44745550	-0.00017009
-158.41412218	-0.00009101
-158.38078887	0.00002170
-158.34745556	-0.00020054
-158.31412224	-0.00068235
-158.28078893	-0.00044029
-158.24745561	-0.00041946
-158.21412230	0.00037454
-158.18078898	-0.00008430
-158.14745567	-0.00020344
-158.11412235	-0.00036158
-158.08078904	-0.00058899
-158.04745572	-0.00035525
-158.01412241	-0.00086699
-157.98078909	-0.00058763
-157.94745578	-0.00051014
-157.91412246	0.00008259
-157.88078915	-0.00074542
-157.84745583	-0.00053065
-157.81412252	0.00030329
-157.78078920	0.00011178
-157.74745589	-0.00069827
-157.71412257	-0.00020670
-157.68078926	-0.00053779
-157.64745594	-0.00034778
-157.61412263	-0.00095997
-157.58078932	-0.00155748
-157.54745600	-0.00044672
-157.51412269	-0.00082700
-157.48078937	-0.00037883
-157.44745606	-0.00053425
-157.41412274	0.00022599
-157.38078943	-0.00080372
-157.34745611	-0.00120798
-157.31412280	-0.00057629
-157.28078948	-0.00059314
-157.24745617	-0.00026367
-157.21412285	-0.00028535
-157.18078954	-0.00072498
-157.14745622	-0.00071089
-157.11412291	-0.00103001
-157.08078959	-0.00134282
-157.04745628	-0.00117414
-157.01412296	-0.00018687
-156.98078965	-0.00141545
-156.94745633	-0.00069584
-156.91412302	-0.00017539
-156.88078970	-0.00085921
-156.84745639	-0.00031090
-156.81412308	-0.00057173
-156.78078976	-0.00050571
-156.74745645	-0.00024185
-156.71412313	-0.00131620
-156.68078982	-0.00118330
-156.64745650	-0.00038820
-156.61412319	-0.00039302
-156.58078987	-0.00045061
-156.54745656	-0.00071225
-156.51412324	-0.00085089
-156.48078993	-0.00041547
-156.44745661	-0.00175600
-156.41412330	-0.00087941
-156.38078998	-0.00034583
