# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.50000000 ps, Average over 5 waveforms. Timestamp: 2024-11-18T11:26:53
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.41411773	-0.00016862
-166.38078442	-0.00024141
-166.34745110	-0.00072694
-166.31411779	0.00013530
-166.28078447	-0.00053538
-166.24745116	0.00057458
-166.21411784	-0.00074771
-166.18078453	0.00035447
-166.14745121	0.00028230
-166.11411790	-0.00079517
-166.08078459	0.00036384
-166.04745127	0.00008871
-166.01411796	-0.00010128
-165.98078464	0.00010013
-165.94745133	-0.00006187
-165.91411801	0.00015460
-165.88078470	-0.00011321
-165.84745138	0.00030575
-165.81411807	-0.00007084
-165.78078475	-0.00013621
-165.74745144	0.00006336
-165.71411812	-0.00026698
-165.68078481	0.00060985
-165.64745149	0.00023641
-165.61411818	0.00063578
-165.58078486	-0.00058262
-165.54745155	0.00026482
-165.51411823	0.00054758
-165.48078492	0.00005174
-165.44745160	-0.00022100
-165.41411829	0.00075928
-165.38078497	0.00120964
-165.34745166	0.00015100
-165.31411835	0.00060425
-165.28078503	0.00019178
-165.24745172	0.00047414
-165.21411840	0.00065337
-165.18078509	0.00030637
-165.14745177	-0.00015664
-165.11411846	0.00032977
-165.08078514	-0.00041147
-165.04745183	0.00010737
-165.01411851	0.00032622
-164.98078520	0.00074119
-164.94745188	-0.00004799
-164.91411857	0.00056975
-164.88078525	0.00020983
-164.84745194	0.00059367
-164.81411862	-0.00002064
-164.78078531	0.00035554
-164.74745199	0.00124243
-164.71411868	0.00102167
-164.68078536	0.00095704
-164.64745205	0.00086054
-164.61411873	0.00044427
-164.58078542	0.00057870
-164.54745211	0.00019763
-164.51411879	0.00094721
-164.48078548	0.00063797
-164.44745216	0.00042830
-164.41411885	0.00077577
-164.38078553	-0.00084567
-164.34745222	0.00071667
-164.31411890	0.00179934
-164.28078559	0.00034402
-164.24745227	0.00100186
-164.21411896	0.00115702
-164.18078564	0.00042845
-164.14745233	0.00038514
-164.11411901	0.00041882
-164.08078570	-0.00021344
-164.04745238	0.00037684
-164.01411907	-0.00011737
-163.98078575	0.00073677
-163.94745244	0.00010790
-163.91411912	0.00146711
-163.88078581	0.00040594
-163.84745249	0.00006712
-163.81411918	0.00062237
-163.78078587	0.00031593
