# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.50000000 ps, Average over 5 waveforms. Timestamp: 2024-11-18T11:12:05
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.41411773	0.00004568
-166.38078442	-0.00018572
-166.34745110	0.00100311
-166.31411779	0.00024288
-166.28078447	-0.00035522
-166.24745116	0.00044555
-166.21411784	-0.00000012
-166.18078453	-0.00054167
-166.14745121	0.00065891
-166.11411790	0.00052380
-166.08078459	0.00007873
-166.04745127	-0.00067084
-166.01411796	0.00007488
-165.98078464	0.00022727
-165.94745133	0.00064920
-165.91411801	-0.00055810
-165.88078470	0.00028376
-165.84745138	0.00040671
-165.81411807	0.00057047
-165.78078475	-0.00014590
-165.74745144	-0.00020005
-165.71411812	0.00018499
-165.68078481	-0.00013714
-165.64745149	0.00030046
-165.61411818	-0.00079913
-165.58078486	-0.00015600
-165.54745155	-0.00111490
-165.51411823	-0.00023787
-165.48078492	-0.00033648
-165.44745160	-0.00025728
-165.41411829	0.00002104
-165.38078497	0.00036234
-165.34745166	0.00062301
-165.31411835	-0.00033499
-165.28078503	-0.00053606
-165.24745172	0.00035586
-165.21411840	-0.00065192
-165.18078509	0.00014037
-165.14745177	0.00098302
-165.11411846	0.00064700
-165.08078514	0.00066587
-165.04745183	0.00051241
-165.01411851	0.00095541
-164.98078520	0.00099795
-164.94745188	0.00036525
-164.91411857	0.00095522
-164.88078525	0.00102686
-164.84745194	0.00156343
-164.81411862	0.00041165
-164.78078531	-0.00040447
-164.74745199	0.00058367
-164.71411868	0.00078129
-164.68078536	0.00070722
-164.64745205	0.00098835
-164.61411873	0.00056666
-164.58078542	0.00062625
-164.54745211	0.00076677
-164.51411879	0.00130445
-164.48078548	0.00139113
-164.44745216	0.00132708
-164.41411885	0.00122002
-164.38078553	0.00104623
-164.34745222	0.00005525
-164.31411890	0.00089899
-164.28078559	0.00042702
-164.24745227	0.00065017
-164.21411896	0.00066005
-164.18078564	0.00028318
-164.14745233	-0.00022905
-164.11411901	0.00024656
-164.08078570	0.00054152
-164.04745238	0.00051285
-164.01411907	0.00002200
-163.98078575	0.00126902
-163.94745244	0.00052744
-163.91411912	-0.00000386
-163.88078581	0.00033127
-163.84745249	-0.00038003
-163.81411918	-0.00001810
-163.78078587	0.00078667
-163.74745255	0.00083113
-163.71411924	0.00050367
-163.68078592	0.00083144
-163.64745261	0.00026984
-163.61411929	0.00009844
-163.58078598	-0.00056799
-163.54745266	0.00101189
-163.51411935	0.00064018
-163.48078603	-0.00123338
-163.44745272	-0.00023809
-163.41411940	-0.00021435
-163.38078609	0.00011886
-163.34745277	-0.00033570
-163.31411946	0.00092778
-163.28078614	0.00068781
-163.24745283	0.00039729
-163.21411951	0.00027968
-163.18078620	0.00025328
-163.14745288	0.00001224
-163.11411957	-0.00035878
-163.08078625	0.00077828
-163.04745294	0.00026316
-163.01411962	0.00010295
-162.98078631	0.00027813
-162.94745300	0.00028362
-162.91411968	0.00085028
-162.88078637	0.00099366
-162.84745305	0.00062595
-162.81411974	0.00061478
-162.78078642	0.00168006
-162.74745311	0.00003433
