# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:33:33
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.48662797
0.00732601	-17.76409815
0.01465202	-19.58375703
0.02197804	-19.03994600
0.02930405	-19.86401588
0.03663006	-19.53286115
0.04395607	-19.36839244
0.05128208	-18.94932568
0.05860809	-19.00069603
0.06593411	-18.94233366
0.07326012	-17.83772952
0.08058613	-20.48203311
0.08791214	-17.40998467
0.09523815	-17.49465229
0.10256417	-21.58339833
0.10989018	-18.15143758
0.11721619	-17.82284692
0.12454220	-20.92870658
0.13186821	-20.01047926
0.13919422	-18.41464187
0.14652024	-21.98747463
0.15384625	-20.18987324
0.16117226	-17.96081377
0.16849827	-17.33684922
0.17582428	-20.75739416
0.18315030	-18.97403969
0.19047631	-18.32092770
0.19780232	-17.09457119
0.20512833	-17.20848572
0.21245434	-17.82680310
0.21978035	-15.87049695
0.22710637	-13.73390521
0.23443238	-13.66696485
0.24175839	-14.92966516
0.24908440	-11.79335071
0.25641041	-12.07617159
0.26373643	-12.16395354
0.27106244	-9.50625314
0.27838845	-9.82834320
0.28571446	-10.53636275
0.29304047	-9.02682762
0.30036648	-8.20662405
0.30769250	-8.98667109
0.31501851	-8.90812985
0.32234452	-7.34914555
0.32967053	-6.89918218
0.33699654	-8.33910289
0.34432256	-7.33779143
0.35164857	-5.95418769
0.35897458	-6.61653215
0.36630059	-6.22007944
0.37362660	-5.43789991
0.38095261	-5.32747441
0.38827863	-4.85993292
0.39560464	-4.88975517
0.40293065	-4.66380328
0.41025666	-4.46298082
0.41758267	-4.32486000
0.42490869	-4.27776079
0.43223470	-3.96549656
0.43956071	-3.92633549
0.44688672	-3.89868422
0.45421273	-3.11692440
0.46153874	-3.38627490
0.46886476	-3.27215820
0.47619077	-2.71481466
0.48351678	-2.96190159
0.49084279	-2.49138379
0.49816880	-2.44070272
0.50549482	-2.55762397
0.51282083	-1.75361725
0.52014684	-2.00200334
0.52747285	-2.20118703
0.53479886	-1.31133975
0.54212487	-2.29893191
0.54945089	-2.17512364
0.55677690	-6.30812065
0.56410291	-2.87395550
0.57142892	-1.28414126
0.57875493	-1.22542717
0.58608095	-1.29432531
0.59340696	-0.45660717
0.60073297	-0.94700741
0.60805898	-0.59637218
0.61538499	-0.14428574
0.62271100	-0.83348682
0.63003702	-0.06716845
0.63736303	-0.25379146
0.64468904	-0.46495886
0.65201505	0.00000000
0.65934106	-0.46556212
0.66666708	-0.15909945
0.67399309	-0.25355654
0.68131910	-0.58617064
0.68864511	-0.11133502
0.69597112	-0.44964406
0.70329713	-0.42132389
0.71062315	-0.30485541
0.71794916	-0.55715083
0.72527517	-0.34114125
0.73260118	-0.59172419
0.73992719	-0.66847138
0.74725321	-1.50692867
0.75457922	-3.71086211
0.76190523	-0.85333792
0.76923124	-1.00927678
0.77655725	-0.63472525
0.78388326	-0.90943639
0.79120928	-0.70519765
0.79853529	-0.81216585
0.80586130	-0.87041051
0.81318731	-0.70157948
0.82051332	-0.69993830
0.82783934	-0.61261903
0.83516535	-0.50980486
0.84249136	-0.59684635
0.84981737	-0.55015167
0.85714338	-0.47707195
0.86446939	-0.68792516
0.87179541	-0.40877029
0.87912142	-0.53395666
0.88644743	-0.60234696
0.89377344	-0.46885796
0.90109945	-0.71074651
0.90842547	-0.63064168
0.91575148	-0.71947565
0.92307749	-0.73293369
0.93040350	-0.59172534
0.93772951	-0.69030392
0.94505552	-0.82657830
0.95238154	-0.63377734
0.95970755	-0.92768323
0.96703356	-0.85375589
0.97435957	-0.97652513
0.98168558	-1.31565272
0.98901160	-3.00709506
0.99633761	-1.46530694
1.00366362	-1.01729662
1.01098963	-0.85621987
1.01831564	-1.15756266
1.02564165	-0.78717319
1.03296767	-1.15113950
1.04029368	-1.09505807
1.04761969	-1.19831408
1.05494570	-1.24464153
1.06227171	-1.41736254
1.06959773	-1.49403242
1.07692374	-1.91489640
1.08424975	-2.29840578
1.09157576	-4.84729161
1.09890177	-27.11553872
1.10622778	-5.16992636
1.11355380	-7.20954151
1.12087981	-3.58592931
1.12820582	-2.55531229
1.13553183	-2.41498708
1.14285784	-2.60695747
1.15018386	-4.31122909
1.15750987	-7.98212452
1.16483588	-27.70353759
1.17216189	-5.09067646
1.17948790	-3.06759234
1.18681391	-2.58138565
1.19413993	-2.87947729
1.20146594	-3.29799153
1.20879195	-8.51996609
1.21611796	-4.02786518
1.22344397	-4.05311888
1.23076999	-7.53049520
1.23809600	-3.55665894
1.24542201	-3.23600302
1.25274802	-2.94726677
1.26007403	-3.08163612
1.26740004	-3.02906851
1.27472606	-3.05590253
1.28205207	-3.30069927
1.28937808	-3.17406440
1.29670409	-3.38805906
1.30403010	-3.54672663
1.31135612	-3.56108165
1.31868213	-4.12253671
1.32600814	-4.41437852
1.33333415	-4.00550563
1.34066016	-4.37699529
1.34798617	-4.10493840
1.35531219	-4.62038361
1.36263820	-4.43017977
1.36996421	-4.64349792
1.37729022	-4.69496769
1.38461623	-4.80848275
1.39194225	-5.19086542
1.39926826	-5.54196905
1.40659427	-8.78890972
1.41392028	-19.57039468
1.42124629	-7.01797894
1.42857230	-6.25775729
1.43589832	-5.89042717
1.44322433	-6.26801930
1.45055034	-6.14964086
1.45787635	-6.24832957
1.46520236	-6.43114526
1.47252838	-6.42071515
1.47985439	-6.61018409
1.48718040	-6.55476119
1.49450641	-6.70225544
1.50183242	-6.62846530
1.50915843	-6.90702441
1.51648445	-6.95112745
1.52381046	-7.37547843
1.53113647	-7.43550241
1.53846248	-7.67836958
1.54578849	-8.09485024
1.55311451	-7.94986082
1.56044052	-8.38622185
1.56776653	-8.23709014
1.57509254	-8.57052321
1.58241855	-8.58493022
1.58974456	-8.83027139
1.59707058	-10.02490150
1.60439659	-16.59603438
1.61172260	-10.38015532
1.61904861	-9.91697132
1.62637462	-9.67600973
1.63370064	-10.38555926
1.64102665	-10.68221063
1.64835266	-11.66442610
