# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:40:49
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.22544025
0.00732601	-17.71367126
0.01465202	-19.73291735
0.02197804	-19.18986228
0.02930405	-19.70821176
0.03663006	-19.30950429
0.04395607	-19.43620719
0.05128208	-18.95368563
0.05860809	-19.06649374
0.06593411	-19.02498416
0.07326012	-17.88288616
0.08058613	-20.52620646
0.08791214	-17.34864104
0.09523815	-17.52357085
0.10256417	-21.55337422
0.10989018	-18.19410257
0.11721619	-17.82348793
0.12454220	-20.77211128
0.13186821	-19.97984271
0.13919422	-18.39868171
0.14652024	-21.94688451
0.15384625	-20.21707254
0.16117226	-17.88754003
0.16849827	-17.23700129
0.17582428	-20.66583785
0.18315030	-18.94435288
0.19047631	-18.27377665
0.19780232	-16.99350682
0.20512833	-17.13369958
0.21245434	-17.76968500
0.21978035	-15.76709968
0.22710637	-13.69567875
0.23443238	-13.59365854
0.24175839	-14.84565655
0.24908440	-11.75762747
0.25641041	-12.02342207
0.26373643	-12.14679551
0.27106244	-9.46888732
0.27838845	-9.79022653
0.28571446	-10.49488296
0.29304047	-9.01204659
0.30036648	-8.15928344
0.30769250	-8.97057893
0.31501851	-8.87849320
0.32234452	-7.31989789
0.32967053	-6.88757225
0.33699654	-8.33530950
0.34432256	-7.30512223
0.35164857	-5.93461686
0.35897458	-6.59916342
0.36630059	-6.19180884
0.37362660	-5.41392498
0.38095261	-5.33040176
0.38827863	-4.85114341
0.39560464	-4.89088737
0.40293065	-4.64756804
0.41025666	-4.45830525
0.41758267	-4.31115184
0.42490869	-4.27034534
0.43223470	-3.97180198
0.43956071	-3.92740858
0.44688672	-3.89852662
0.45421273	-3.11632874
0.46153874	-3.39220445
0.46886476	-3.27459829
0.47619077	-2.72829537
0.48351678	-2.95853996
0.49084279	-2.49656155
0.49816880	-2.44390608
0.50549482	-2.55436142
0.51282083	-1.75811191
0.52014684	-1.98780474
0.52747285	-2.18840623
0.53479886	-1.29761410
0.54212487	-2.29373384
