# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:04:00
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.18329296
0.00732601	-17.41181660
0.01465202	-19.69797816
0.02197804	-19.00579677
0.02930405	-19.69429654
0.03663006	-19.31807708
0.04395607	-19.41462330
0.05128208	-19.03460986
0.05860809	-18.95336838
0.06593411	-18.97758443
0.07326012	-17.86502747
0.08058613	-20.55756810
0.08791214	-17.47163739
0.09523815	-17.57154175
0.10256417	-21.67727022
0.10989018	-18.08847789
0.11721619	-17.84492139
0.12454220	-20.97169059
0.13186821	-19.94647519
0.13919422	-18.58923345
0.14652024	-22.23673911
0.15384625	-20.32932953
0.16117226	-18.13332175
0.16849827	-17.75039166
0.17582428	-21.22570598
0.18315030	-19.26505797
0.19047631	-18.64745411
0.19780232	-17.54183754
0.20512833	-17.44293826
0.21245434	-18.16038066
0.21978035	-16.08553086
0.22710637	-13.99376813
0.23443238	-13.83845258
0.24175839	-15.24657045
0.24908440	-11.94599085
0.25641041	-12.29903173
0.26373643	-12.40788910
0.27106244	-9.63540113
0.27838845	-10.04112198
0.28571446	-10.68917769
0.29304047	-9.21610888
0.30036648	-8.36666758
0.30769250	-9.16734115
0.31501851	-9.02683290
0.32234452	-7.53829790
0.32967053	-7.05501759
0.33699654	-8.48122514
0.34432256	-7.48048215
0.35164857	-6.10137687
0.35897458	-6.72753973
0.36630059	-6.36819698
0.37362660	-5.54657482
0.38095261	-5.45098555
0.38827863	-4.97100845
0.39560464	-5.01376718
0.40293065	-4.77092766
0.41025666	-4.57592787
0.41758267	-4.41619385
0.42490869	-4.36195480
0.43223470	-4.06119497
0.43956071	-3.98387802
0.44688672	-3.98715936
0.45421273	-3.19721112
0.46153874	-3.46209660
0.46886476	-3.37999375
0.47619077	-2.80108307
0.48351678	-3.05866034
0.49084279	-2.57543642
0.49816880	-2.51132987
0.50549482	-2.64583395
0.51282083	-1.83125727
0.52014684	-2.08193649
0.52747285	-2.27414557
0.53479886	-1.36376900
0.54212487	-2.37875568
0.54945089	-2.27070069
0.55677690	-6.53125934
0.56410291	-2.97712901
0.57142892	-1.34345396
0.57875493	-1.27214649
0.58608095	-1.32962808
0.59340696	-0.49430013
0.60073297	-0.99411699
0.60805898	-0.61652638
0.61538499	-0.18389236
0.62271100	-0.85072766
0.63003702	-0.08422748
0.63736303	-0.26698546
0.64468904	-0.45247363
0.65201505	0.00000000
0.65934106	-0.42907148
0.66666708	-0.13494150
0.67399309	-0.21745942
0.68131910	-0.53472757
0.68864511	-0.06245847
0.69597112	-0.38576815
0.70329713	-0.34695195
0.71062315	-0.22838081
0.71794916	-0.48024812
0.72527517	-0.27625928
0.73260118	-0.51746885
0.73992719	-0.62433163
0.74725321	-1.49375328
0.75457922	-3.74673612
0.76190523	-0.83699626
0.76923124	-0.99143111
0.77655725	-0.62106266
0.78388326	-0.90798575
0.79120928	-0.70970135
0.79853529	-0.82041221
0.80586130	-0.88451493
0.81318731	-0.71504438
0.82051332	-0.72675572
0.82783934	-0.63694792
0.83516535	-0.54543144
0.84249136	-0.62818270
0.84981737	-0.59107647
0.85714338	-0.52432231
0.86446939	-0.73925521
0.87179541	-0.46168532
0.87912142	-0.59607693
0.88644743	-0.67203586
0.89377344	-0.54072239
0.90109945	-0.79967076
0.90842547	-0.71873390
0.91575148	-0.81080425
0.92307749	-0.82181478
0.93040350	-0.68533297
0.93772951	-0.78176536
0.94505552	-0.91857148
0.95238154	-0.72688749
0.95970755	-1.02063448
0.96703356	-0.94815851
0.97435957	-1.07642690
0.98168558	-1.42843988
0.98901160	-3.16725274
0.99633761	-1.58340670
1.00366362	-1.11918480
1.01098963	-0.95279361
1.01831564	-1.25923617
1.02564165	-0.87894294
1.03296767	-1.24288054
1.04029368	-1.19256945
1.04761969	-1.28144465
1.05494570	-1.32601279
1.06227171	-1.50728073
1.06959773	-1.57726918
1.07692374	-2.01550301
1.08424975	-2.39766403
1.09157576	-5.07945570
1.09890177	-27.88627597
1.10622778	-5.38491511
1.11355380	-7.43695264
1.12087981	-3.71021193
1.12820582	-2.62559174
1.13553183	-2.49421376
1.14285784	-2.68247601
1.15018386	-4.43745451
1.15750987	-8.22593770
1.16483588	-28.42070266
1.17216189	-5.20132843
1.17948790	-3.09059068
1.18681391	-2.61854632
1.19413993	-2.91018640
1.20146594	-3.37273807
1.20879195	-8.64226737
1.21611796	-4.06847275
1.22344397	-4.12662968
1.23076999	-7.66414102
1.23809600	-3.58043143
1.24542201	-3.23863427
1.25274802	-2.94491538
1.26007403	-3.08005159
1.26740004	-3.02976702
1.27472606	-3.06706809
1.28205207	-3.31222655
1.28937808	-3.17964902
1.29670409	-3.40018966
1.30403010	-3.56253870
1.31135612	-3.59476477
1.31868213	-4.16254782
1.32600814	-4.45698449
1.33333415	-4.03766312
1.34066016	-4.41202583
1.34798617	-4.14399410
1.35531219	-4.66026948
1.36263820	-4.45271537
1.36996421	-4.66908955
1.37729022	-4.73365338
1.38461623	-4.84328086
1.39194225	-5.25427221
1.39926826	-5.59851347
1.40659427	-8.95299793
1.41392028	-19.47366621
1.42124629	-7.09102006
1.42857230	-6.29678932
1.43589832	-5.93683649
1.44322433	-6.31524921
1.45055034	-6.18735931
1.45787635	-6.29930516
1.46520236	-6.45416849
1.47252838	-6.42604552
1.47985439	-6.63023073
1.48718040	-6.56834920
1.49450641	-6.70701666
1.50183242	-6.63626030
1.50915843	-6.94782342
1.51648445	-6.98892787
1.52381046	-7.41884011
1.53113647	-7.45497482
1.53846248	-7.69307754
1.54578849	-8.11020561
1.55311451	-7.94963635
1.56044052	-8.40113193
1.56776653	-8.25332030
1.57509254	-8.60650929
1.58241855	-8.60239562
1.58974456	-8.85841884
1.59707058	-10.11756304
1.60439659	-16.75281178
1.61172260	-10.39855096
1.61904861	-9.95051079
1.62637462	-9.75085423
1.63370064	-10.39802563
1.64102665	-10.73613679
1.64835266	-11.73067774
1.65567867	-15.73435363
1.66300468	-32.78226827
1.67033069	-34.18801832
1.67765671	-24.52253962
1.68498272	-15.22431235
1.69230873	-13.49553314
