# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:21:46
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.20823028
0.00732601	-17.57555536
0.01465202	-19.35164928
0.02197804	-19.09546591
0.02930405	-19.78125948
0.03663006	-19.55566281
0.04395607	-19.39760736
0.05128208	-19.06352343
0.05860809	-19.06580596
0.06593411	-19.15288338
0.07326012	-17.90116463
0.08058613	-20.50538681
0.08791214	-17.39651342
0.09523815	-17.50658230
0.10256417	-21.67176987
0.10989018	-18.18415173
0.11721619	-17.85424487
0.12454220	-20.86733861
0.13186821	-20.04638460
0.13919422	-18.44571243
0.14652024	-22.10350944
0.15384625	-20.24172072
0.16117226	-18.05903289
0.16849827	-17.44866972
0.17582428	-20.95095315
0.18315030	-19.12116972
0.19047631	-18.41540461
0.19780232	-17.18761646
0.20512833	-17.26666173
0.21245434	-17.93260135
0.21978035	-15.89389022
0.22710637	-13.82240964
0.23443238	-13.69215726
0.24175839	-15.02059937
0.24908440	-11.84396966
0.25641041	-12.15318899
0.26373643	-12.24703359
0.27106244	-9.53903821
0.27838845	-9.89194584
0.28571446	-10.57952790
0.29304047	-9.08631925
0.30036648	-8.23013311
0.30769250	-9.02728729
0.31501851	-8.93645757
0.32234452	-7.40831864
0.32967053	-6.94780253
0.33699654	-8.38426028
0.34432256	-7.37368523
0.35164857	-6.00933762
0.35897458	-6.64121535
0.36630059	-6.26975402
0.37362660	-5.46889561
0.38095261	-5.36943148
0.38827863	-4.90598773
0.39560464	-4.93946567
0.40293065	-4.71238170
0.41025666	-4.51260030
0.41758267	-4.36066354
0.42490869	-4.31407106
0.43223470	-4.00917214
0.43956071	-3.95358240
0.44688672	-3.94844436
0.45421273	-3.15702485
0.46153874	-3.43024586
0.46886476	-3.32473396
0.47619077	-2.76923612
0.48351678	-3.01024942
0.49084279	-2.53683968
0.49816880	-2.47993879
0.50549482	-2.60385662
0.51282083	-1.80008374
0.52014684	-2.03668955
0.52747285	-2.23545837
0.53479886	-1.34245351
0.54212487	-2.34188952
0.54945089	-2.20611661
0.55677690	-6.36582613
0.56410291	-2.93056952
0.57142892	-1.31714116
0.57875493	-1.24245583
0.58608095	-1.31408157
0.59340696	-0.47998571
0.60073297	-0.96115882
0.60805898	-0.61008393
0.61538499	-0.16030984
0.62271100	-0.84420545
0.63003702	-0.08476220
0.63736303	-0.26313524
0.64468904	-0.46025355
0.65201505	0.00000000
0.65934106	-0.45304864
0.66666708	-0.15127694
0.67399309	-0.24076961
0.68131910	-0.57512906
