# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:03:25
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.29012986
0.00732601	-17.72577470
0.01465202	-19.46719143
0.02197804	-19.09514914
0.02930405	-19.72863941
0.03663006	-19.35923496
0.04395607	-19.24670793
0.05128208	-18.96862689
0.05860809	-19.01618532
0.06593411	-18.91750236
0.07326012	-17.83467073
0.08058613	-20.41352492
0.08791214	-17.37501128
0.09523815	-17.49870242
0.10256417	-21.55577769
0.10989018	-18.01726964
0.11721619	-17.76772593
0.12454220	-20.93436538
0.13186821	-19.88481257
0.13919422	-18.59452138
0.14652024	-22.23443066
0.15384625	-20.27105575
0.16117226	-18.18464999
0.16849827	-17.75563574
0.17582428	-21.21928940
0.18315030	-19.26809942
0.19047631	-18.58503314
0.19780232	-17.51761040
0.20512833	-17.41344241
0.21245434	-18.07058332
0.21978035	-16.11971602
0.22710637	-13.95540971
0.23443238	-13.83384422
0.24175839	-15.25433957
0.24908440	-11.94875847
0.25641041	-12.29293535
0.26373643	-12.42427594
0.27106244	-9.63363242
0.27838845	-10.02854024
0.28571446	-10.69497336
0.29304047	-9.23168436
0.30036648	-8.36992894
0.30769250	-9.16630909
0.31501851	-9.04748899
0.32234452	-7.53428945
0.32967053	-7.05525636
0.33699654	-8.46582492
0.34432256	-7.48305344
0.35164857	-6.09976839
0.35897458	-6.70225284
0.36630059	-6.36851494
0.37362660	-5.55331205
0.38095261	-5.43975096
0.38827863	-4.96118654
0.39560464	-5.00927217
0.40293065	-4.77334907
0.41025666	-4.56464313
0.41758267	-4.41391058
0.42490869	-4.35953825
0.43223470	-4.04796866
0.43956071	-3.98646718
0.44688672	-3.98064610
0.45421273	-3.18477054
0.46153874	-3.46649184
0.46886476	-3.36767354
0.47619077	-2.79781906
0.48351678	-3.05307648
0.49084279	-2.57195757
0.49816880	-2.50677585
0.50549482	-2.63157502
0.51282083	-1.83756032
0.52014684	-2.07986833
0.52747285	-2.27200001
0.53479886	-1.36460250
0.54212487	-2.37802654
0.54945089	-2.26390256
0.55677690	-6.51794423
0.56410291	-2.98177327
0.57142892	-1.33712018
0.57875493	-1.26640180
0.58608095	-1.32834527
0.59340696	-0.48929951
0.60073297	-0.97643345
0.60805898	-0.61472904
0.61538499	-0.18134164
0.62271100	-0.84856290
0.63003702	-0.08628773
0.63736303	-0.27086982
0.64468904	-0.45356180
0.65201505	0.00000000
0.65934106	-0.42519815
0.66666708	-0.12914224
0.67399309	-0.20858467
0.68131910	-0.53224930
0.68864511	-0.05699078
0.69597112	-0.36847903
0.70329713	-0.34935856
0.71062315	-0.22960871
0.71794916	-0.47330456
0.72527517	-0.26151991
0.73260118	-0.51018681
0.73992719	-0.61531496
0.74725321	-1.49089023
0.75457922	-3.74154556
0.76190523	-0.82991694
0.76923124	-0.98469250
0.77655725	-0.61447619
0.78388326	-0.90864575
0.79120928	-0.70579898
0.79853529	-0.81244384
0.80586130	-0.89166076
0.81318731	-0.71521098
0.82051332	-0.72591836
0.82783934	-0.62856311
0.83516535	-0.54377877
0.84249136	-0.62858861
0.84981737	-0.58953644
0.85714338	-0.51672523
0.86446939	-0.73764728
0.87179541	-0.45954099
0.87912142	-0.58994069
0.88644743	-0.67189428
0.89377344	-0.53778954
0.90109945	-0.79004408
0.90842547	-0.71664794
0.91575148	-0.81245225
0.92307749	-0.82269774
0.93040350	-0.68340223
0.93772951	-0.78381764
0.94505552	-0.92697696
0.95238154	-0.72716188
0.95970755	-1.01802625
0.96703356	-0.94700665
0.97435957	-1.08198643
0.98168558	-1.43905956
0.98901160	-3.18177174
0.99633761	-1.58818537
1.00366362	-1.11815568
1.01098963	-0.94056547
1.01831564	-1.25480146
1.02564165	-0.87843364
1.03296767	-1.23934095
1.04029368	-1.18343136
1.04761969	-1.29642572
1.05494570	-1.35194978
1.06227171	-1.51434005
1.06959773	-1.59021688
1.07692374	-2.02360885
1.08424975	-2.40600148
1.09157576	-5.09677205
1.09890177	-27.91884098
1.10622778	-5.36624982
1.11355380	-7.42718116
1.12087981	-3.72939601
1.12820582	-2.62260048
1.13553183	-2.47902584
1.14285784	-2.65734718
1.15018386	-4.42124492
1.15750987	-8.23239008
1.16483588	-28.39022492
1.17216189	-5.20151291
1.17948790	-3.09282940
