# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:17:23
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
1.38461623	-4.81391651
1.39194225	-5.21602468
1.39926826	-5.56873145
1.40659427	-8.87358987
1.41392028	-19.43681526
1.42124629	-7.02929231
1.42857230	-6.24944480
1.43589832	-5.90390842
1.44322433	-6.28850746
1.45055034	-6.14866241
1.45787635	-6.26332322
1.46520236	-6.42094973
1.47252838	-6.40615614
1.47985439	-6.60471163
1.48718040	-6.54062703
1.49450641	-6.69065941
1.50183242	-6.62235893
1.50915843	-6.90638510
1.51648445	-6.94164185
1.52381046	-7.36395924
1.53113647	-7.41761704
1.53846248	-7.66783501
1.54578849	-8.08070460
1.55311451	-7.94020441
1.56044052	-8.38906932
1.56776653	-8.21850636
1.57509254	-8.56036717
1.58241855	-8.56359224
1.58974456	-8.82305335
1.59707058	-10.04687227
1.60439659	-16.66780410
1.61172260	-10.37573683
1.61904861	-9.92126997
1.62637462	-9.69231663
1.63370064	-10.36286453
1.64102665	-10.67502360
1.64835266	-11.67807872
1.65567867	-15.57997576
1.66300468	-32.43513019
1.67033069	-34.00031618
1.67765671	-24.47228207
1.68498272	-15.16077673
1.69230873	-13.39862398
1.69963474	-13.53873419
1.70696075	-14.89416169
1.71428677	-26.85973135
1.72161278	-30.61846427
1.72893879	-16.57390583
1.73626480	-13.74143897
1.74359081	-13.58885769
1.75091682	-13.54850704
1.75824284	-14.61860951
1.76556885	-17.54261843
1.77289486	-14.49714897
1.78022087	-14.83048210
1.78754688	-14.96600161
1.79487290	-20.15082257
1.80219891	-20.27396899
1.80952492	-15.52084600
1.81685093	-15.50190019
1.82417694	-15.33304597
1.83150295	-15.48679543
1.83882897	-15.76768577
1.84615498	-16.04666569
1.85348099	-16.50469029
1.86080700	-17.70259880
1.86813301	-28.53953021
1.87545903	-21.48867105
1.88278504	-17.82937863
1.89011105	-17.51057763
1.89743706	-17.35387752
1.90476307	-17.67584967
1.91208908	-18.52841112
1.91941510	-27.82851796
1.92674111	-22.02468728
1.93406712	-18.79142135
1.94139313	-18.40797373
1.94871914	-18.61453089
1.95604516	-18.64137743
1.96337117	-18.98513345
1.97069718	-19.00983363
1.97802319	-19.15313401
1.98534920	-19.39860750
1.99267521	-19.49583045
2.00000123	-19.91672711
2.00732724	-19.89625336
2.01465325	-20.76797987
2.02197926	-20.96389327
2.02930527	-20.71737632
2.03663129	-22.34217333
2.04395730	-30.49903413
2.05128331	-21.58322794
2.05860932	-21.65137905
2.06593533	-21.18076369
2.07326134	-24.74809261
2.08058736	-24.94898064
2.08791337	-21.85134135
2.09523938	-21.97619273
2.10256539	-22.03446530
2.10989140	-22.39705421
2.11721742	-22.64193131
2.12454343	-22.69633891
2.13186944	-22.94559912
2.13919545	-23.05289221
2.14652146	-23.61286013
2.15384747	-24.11439697
2.16117349	-28.64004809
2.16849950	-38.53393103
2.17582551	-29.30702635
2.18315152	-26.01450940
2.19047753	-27.91841895
2.19780355	-35.86743315
2.20512956	-31.57452334
2.21245557	-28.45847081
2.21978158	-33.49213189
2.22710759	-34.90617114
2.23443360	-28.18283631
2.24175962	-27.77158721
2.24908563	-28.16983770
2.25641164	-29.25327651
2.26373765	-36.01624095
2.27106366	-33.81778397
2.27838968	-27.99181763
2.28571569	-27.80862515
2.29304170	-27.70173519
2.30036771	-28.19985644
2.30769372	-28.49184689
2.31501973	-29.59484383
2.32234575	-30.56376014
2.32967176	-30.63188662
2.33699777	-30.88839892
2.34432378	-38.12354233
2.35164979	-36.35524777
2.35897581	-32.37051686
2.36630182	-41.02643369
2.37362783	-36.94829508
2.38095384	-33.71214815
2.38827985	-38.60272967
2.39560586	-39.17419568
2.40293188	-32.98280152
2.41025789	-31.46963158
2.41758390	-32.19924118
2.42490991	-32.63124223
2.43223592	-34.73937304
2.43956194	-33.48901510
2.44688795	-35.20259028
2.45421396	-36.22830195
2.46153997	-42.05924677
2.46886598	-38.31646254
2.47619199	-32.96207682
2.48351801	-32.63522661
2.49084402	-32.87377642
2.49817003	-33.07108211
2.50549604	-33.66523881
2.51282205	-33.97740890
2.52014807	-33.91605237
2.52747408	-34.33541599
2.53480009	-34.25823135
2.54212610	-34.82266272
2.54945211	-34.98241197
2.55677812	-35.52529279
2.56410414	-36.09385037
2.57143015	-37.47659318
2.57875616	-36.63774774
2.58608217	-36.77679071
2.59340818	-36.98540511
2.60073420	-36.91039224
2.60806021	-36.64270583
2.61538622	-36.07425409
2.62271223	-35.40872554
2.63003824	-37.97322441
2.63736425	-46.00891810
2.64469027	-43.17942340
2.65201628	-49.53658923
2.65934229	-37.39111297
2.66666830	-37.78803917
2.67399431	-35.31279567
2.68132033	-35.19289573
2.68864634	-42.52518634
2.69597235	-35.00945254
2.70329836	-34.70254519
2.71062437	-34.89886751
2.71795038	-35.22574155
2.72527640	-35.66207368
2.73260241	-36.67926873
2.73992842	-37.74560370
2.74725443	-39.31134145
2.75458044	-40.30504260
2.76190646	-40.27463320
2.76923247	-42.09306249
2.77655848	-46.17990828
2.78388449	-50.14942900
2.79121050	-39.98444636
2.79853651	-35.01087166
2.80586253	-34.56211936
2.81318854	-34.26506080
2.82051455	-34.63988398
2.82784056	-34.30982370
2.83516657	-34.70526632
2.84249259	-34.65420884
2.84981860	-35.16188490
2.85714461	-35.43042275
2.86447062	-36.66578333
2.87179663	-38.15830162
2.87912264	-53.13655271
2.88644866	-44.48201566
2.89377467	-36.98794588
2.90110068	-34.76786648
2.90842669	-35.22415644
2.91575270	-35.43138728
2.92307872	-36.40852224
2.93040473	-36.82449438
2.93773074	-37.85291970
2.94505675	-39.36533333
2.95238276	-40.86437142
2.95970877	-43.12397231
2.96703479	-44.24764641
2.97436080	-49.97506319
2.98168681	-42.15880830
2.98901282	-38.78769980
2.99633883	-43.64947600
3.00366485	-48.37056387
3.01099086	-46.88732841
3.01831687	-49.50052614
3.02564288	-48.46320336
3.03296889	-44.71705590
3.04029490	-38.80518108
3.04762092	-49.59221400
3.05494693	-39.94903954
3.06227294	-36.59586834
3.06959895	-35.76320033
3.07692496	-35.40700466
3.08425098	-35.37013409
3.09157699	-35.23984028
3.09890300	-35.54081764
3.10622901	-35.80030440
3.11355502	-36.74258173
3.12088103	-39.42361280
3.12820705	-51.69369965
3.13553306	-49.94715692
3.14285907	-52.59515856
3.15018508	-39.44388472
3.15751109	-38.55694472
3.16483711	-49.38188660
3.17216312	-53.61976753
3.17948913	-43.70917612
3.18681514	-42.95678772
3.19414115	-38.04091616
3.20146716	-36.50897055
3.20879318	-37.45674967
3.21611919	-39.65560846
3.22344520	-36.68531001
3.23077121	-42.60654758
3.23809722	-42.21462951
3.24542324	-37.35970966
3.25274925	-37.03169695
3.26007526	-37.11380994
3.26740127	-37.06275210
3.27472728	-37.04942721
3.28205329	-37.40003585
3.28937931	-37.14864979
3.29670532	-37.66916864
3.30403133	-37.91073179
3.31135734	-38.82452423
3.31868335	-39.84838576
3.32600937	-46.64374108
3.33333538	-53.26405857
3.34066139	-49.96376075
3.34798740	-39.78692019
3.35531341	-38.63114922
3.36263942	-38.36179952
3.36996544	-38.30901732
3.37729145	-38.20981557
3.38461746	-38.36713425
3.39194347	-38.14120910
3.39926948	-38.47445291
3.40659550	-38.48308812
3.41392151	-38.20152550
3.42124752	-38.52856611
3.42857353	-39.04815406
3.43589954	-39.32031682
3.44322555	-39.77534015
3.45055157	-39.93432159
3.45787758	-40.57030301
3.46520359	-40.27970605
3.47252960	-40.52394928
3.47985561	-41.16667469
3.48718163	-41.31968467
3.49450764	-43.37738965
3.50183365	-44.85014890
3.50915966	-41.88010678
3.51648567	-43.02587778
3.52381168	-42.64370664
3.53113770	-45.52892252
3.53846371	-67.06404858
3.54578972	-45.10955827
3.55311573	-43.11413381
3.56044174	-43.72038596
3.56776776	-45.37085733
3.57509377	-46.48400576
3.58241978	-48.99394824
3.58974579	-48.27025103
3.59707180	-49.29221620
3.60439781	-53.00755567
3.61172383	-49.31432144
3.61904984	-49.01426255
3.62637585	-48.58322911
3.63370186	-51.08041347
3.64102787	-49.19119613
3.64835389	-48.89267442
3.65567990	-53.89544912
3.66300591	-50.69276416
3.67033192	-65.05264116
3.67765793	-47.48183545
3.68498394	-45.25160959
3.69230996	-46.45357325
3.69963597	-45.00004010
3.70696198	-43.57987120
3.71428799	-43.83997457
3.72161400	-45.09454990
3.72894002	-45.59122640
3.73626603	-45.73326737
3.74359204	-47.38367079
3.75091805	-47.87871855
3.75824406	-48.51652363
3.76557007	-50.33518157
3.77289609	-54.48636824
3.78022210	-56.34672986
3.78754811	-52.11300384
3.79487412	-50.29287348
3.80220013	-54.99554266
3.80952615	-54.47309481
3.81685216	-56.05984877
3.82417817	-61.26787777
3.83150418	-48.38482707
3.83883019	-46.04401647
3.84615620	-46.30493238
3.85348222	-47.91186608
3.86080823	-49.14047405
3.86813424	-46.61024616
3.87546025	-47.90884407
3.88278626	-49.41271219
3.89011228	-52.13504071
3.89743829	-50.38321510
3.90476430	-51.62996557
3.91209031	-52.97213346
3.91941632	-55.95329625
3.92674233	-65.70907815
3.93406835	-62.05398257
3.94139436	-61.95485378
3.94872037	-54.96927211
3.95604638	-54.74222653
3.96337239	-64.88491021
3.97069841	-55.10027012
3.97802442	-56.50801017
3.98535043	-56.68555231
3.99267644	-54.69134938
4.00000245	-53.04831480
4.00732846	-55.44915210
4.01465448	-52.54540453
4.02198049	-54.85372513
4.02930650	-55.28550660
4.03663251	-54.56055431
4.04395852	-54.02014038
4.05128454	-56.19096118
4.05861055	-58.10681600
4.06593656	-58.35241647
4.07326257	-66.51661013
4.08058858	-63.89076180
4.08791459	-65.70144820
4.09524061	-67.16390423
4.10256662	-81.24824723
4.10989263	-80.80082418
4.11721864	-87.16692097
4.12454465	-66.52092727
4.13187067	-64.38745096
4.13919668	-58.47777551
4.14652269	-56.22021460
4.15384870	-54.09137853
4.16117471	-58.67294507
4.16850072	-58.61954179
4.17582674	-61.54022460
4.18315275	-57.08969672
4.19047876	-60.02071748
4.19780477	-58.93861610
4.20513078	-55.50277624
4.21245680	-62.00537838
4.21978281	-61.37476913
4.22710882	-58.56658896
4.23443483	-55.88613132
4.24176084	-60.43841651
4.24908685	-55.01731984
4.25641287	-58.95071032
4.26373888	-60.83376458
4.27106489	-61.66178089
4.27839090	-63.34366969
4.28571691	-67.51904587
4.29304293	-67.84034879
4.30036894	-67.18733911
4.30769495	-88.56875024
4.31502096	-86.62259660
4.32234697	-70.25431420
4.32967298	-68.27594786
4.33699900	-62.99025205
4.34432501	-62.36972055
4.35165102	-71.19973802
4.35897703	-62.64916983
4.36630304	-66.10648919
4.37362906	-62.00183217
4.38095507	-59.47480510
4.38828108	-60.80321482
4.39560709	-59.41517307
4.40293310	-57.67728049
4.41025911	-56.98026569
4.41758513	-56.22590259
4.42491114	-56.40995659
4.43223715	-59.16386690
4.43956316	-60.77893884
4.44688917	-61.97014890
4.45421519	-61.39256693
4.46154120	-65.10648485
4.46886721	-62.76286130
4.47619322	-64.50661127
4.48351923	-65.89997317
4.49084524	-64.19198129
4.49817126	-63.21800220
4.50549727	-64.05580963
4.51282328	-69.19471131
4.52014929	-63.72336188
4.52747530	-62.62971108
4.53480132	-63.52921235
4.54212733	-64.39277478
4.54945334	-63.22240323
4.55677935	-66.68083325
4.56410536	-64.11427078
4.57143137	-68.77392009
4.57875739	-61.74412778
4.58608340	-61.88502358
4.59340941	-61.96580823
4.60073542	-65.25509646
4.60806143	-65.18723007
4.61538745	-62.14674005
4.62271346	-67.86701604
4.63003947	-65.25522743
4.63736548	-69.47442770
4.64469149	-72.43660793
4.65201750	-67.14276727
4.65934352	-64.50127712
4.66666953	-65.17319431
4.67399554	-64.69108769
4.68132155	-64.15434080
4.68864756	-66.43276568
4.69597358	-64.61287060
4.70329959	-67.22413729
4.71062560	-62.17067047
4.71795161	-62.42821024
4.72527762	-59.43963344
4.73260363	-68.00554051
4.73992965	-63.52812304
4.74725566	-66.24948803
4.75458167	-64.69246066
4.76190768	-67.85151352
4.76923369	-67.80092630
4.77655971	-77.33433478
4.78388572	-76.87381393
4.79121173	-70.10020600
4.79853774	-71.57530443
4.80586375	-67.55946111
4.81318976	-70.99080425
4.82051578	-68.60413934
4.82784179	-68.09204109
4.83516780	-71.78640844
4.84249381	-71.86831005
4.84981982	-71.21447846
4.85714584	-81.86227211
4.86447185	-62.88737100
4.87179786	-64.84285885
4.87912387	-69.34373591
4.88644988	-68.63418904
4.89377589	-64.89896611
4.90110191	-66.68260640
4.90842792	-68.45970841
4.91575393	-66.03759299
4.92307994	-71.62749627
4.93040595	-63.76755479
4.93773197	-73.00572308
4.94505798	-65.22213119
4.95238399	-73.40904213
4.95971000	-68.54441392
4.96703601	-72.47828621
4.97436202	-76.97232356
4.98168804	-65.61585772
4.98901405	-68.05406056
4.99634006	-64.16443479
5.00366607	-61.87297169
5.01099208	-75.30695853
5.01831810	-71.18214271
5.02564411	-71.94230560
5.03297012	-65.49669578
5.04029613	-66.53592900
5.04762214	-65.39838881
5.05494815	-75.69938405
5.06227417	-66.10996834
5.06960018	-74.14147774
5.07692619	-68.53339208
5.08425220	-73.26878139
5.09157821	-68.97955845
5.09890423	-70.21520379
5.10623024	-67.30433888
5.11355625	-91.25516289
5.12088226	-70.57930133
5.12820827	-73.48108235
5.13553429	-66.00575682
5.14286030	-63.24901610
5.15018631	-63.45336025
5.15751232	-75.39734022
5.16483833	-68.59085704
5.17216434	-70.72520948
5.17949036	-66.07256436
5.18681637	-65.91027137
5.19414238	-64.80282180
5.20146839	-62.55774447
5.20879440	-70.05191598
5.21612042	-70.74539836
5.22344643	-74.80117800
5.23077244	-67.74113233
5.23809845	-72.17557997
5.24542446	-69.03084906
5.25275047	-65.86291155
5.26007649	-66.31165550
5.26740250	-71.99766587
5.27472851	-67.65499725
5.28205452	-69.97022915
5.28938053	-63.29097668
5.29670655	-64.35197228
5.30403256	-67.29292353
5.31135857	-64.63336239
5.31868458	-73.55487597
5.32601059	-65.04747414
5.33333660	-66.89109976
5.34066262	-65.05780227
5.34798863	-77.41852122
5.35531464	-61.23506345
5.36264065	-67.39095065
5.36996666	-66.80660726
5.37729268	-73.90278220
5.38461869	-73.54885573
5.39194470	-77.18955744
5.39927071	-69.07115987
5.40659672	-84.74277768
5.41392273	-68.45975931
5.42124875	-86.53493711
5.42857476	-72.13206694
5.43590077	-76.81888224
5.44322678	-80.15873201
5.45055279	-73.59484315
5.45787881	-71.76043092
5.46520482	-70.76023205
5.47253083	-72.96665844
5.47985684	-68.50480981
5.48718285	-64.39002532
5.49450886	-74.48705161
5.50183488	-76.74947757
5.50916089	-69.99567055
5.51648690	-68.99653057
5.52381291	-81.11503162
5.53113892	-70.27646145
5.53846494	-66.26242306
5.54579095	-71.61797871
5.55311696	-78.14147966
5.56044297	-75.14925211
5.56776898	-70.54258158
5.57509499	-65.52727659
5.58242101	-62.82749952
5.58974702	-71.76809233
5.59707303	-70.54584366
5.60439904	-69.35799211
5.61172505	-71.16401979
5.61905107	-75.22882325
5.62637708	-69.29342260
5.63370309	-66.93837874
5.64102910	-73.26083885
5.64835511	-66.99288137
5.65568112	-72.91549731
5.66300714	-67.13654494
5.67033315	-73.86776167
5.67765916	-80.24657370
5.68498517	-70.37361226
5.69231118	-76.03597475
5.69963720	-78.19168766
5.70696321	-72.01402378
5.71428922	-71.27692877
5.72161523	-74.59947468
5.72894124	-70.06357085
5.73626725	-71.01105648
5.74359327	-75.57496335
5.75091928	-72.00274591
5.75824529	-72.87921944
5.76557130	-70.75293754
5.77289731	-77.33897170
5.78022333	-74.98525183
5.78754934	-73.04310425
5.79487535	-76.22481026
5.80220136	-68.40142885
5.80952737	-73.95419778
5.81685338	-64.14479909
5.82417940	-65.39454143
5.83150541	-67.89969631
5.83883142	-68.55684317
5.84615743	-70.56984601
5.85348344	-71.90175993
5.86080946	-66.17775396
5.86813547	-73.04122282
5.87546148	-67.12693715
5.88278749	-83.98451174
5.89011350	-68.05042120
5.89743951	-77.15335285
5.90476553	-74.01025309
5.91209154	-73.94270714
5.91941755	-74.73045944
5.92674356	-71.91385375
5.93406957	-89.02934503
5.94139559	-71.79733349
5.94872160	-73.05013479
5.95604761	-82.64285098
5.96337362	-77.67545379
5.97069963	-86.05118363
5.97802564	-71.24855951
5.98535166	-69.72916465
5.99267767	-81.99894225
6.00000368	-82.38898424
6.00732969	-76.77308629
6.01465570	-71.36305484
6.02198172	-70.29111902
6.02930773	-76.90717560
6.03663374	-84.45896715
6.04395975	-67.13831242
6.05128576	-72.53645984
6.05861177	-67.79136022
6.06593779	-72.81784783
6.07326380	-77.62466573
6.08058981	-71.08575347
6.08791582	-78.77134216
6.09524183	-67.89541856
6.10256785	-69.94378654
6.10989386	-68.34193390
6.11721987	-70.92666744
6.12454588	-84.78681505
6.13187189	-74.05788133
6.13919790	-83.32256717
6.14652392	-78.03961621
6.15384993	-72.07356156
6.16117594	-73.60999777
6.16850195	-68.65218841
6.17582796	-68.36349932
6.18315398	-72.72186161
6.19047999	-72.90315375
6.19780600	-80.60317041
6.20513201	-68.97075757
6.21245802	-77.86236186
6.21978403	-75.59772767
6.22711005	-90.06757137
6.23443606	-78.08884323
6.24176207	-80.61205128
6.24908808	-81.10202920
6.25641409	-77.08590931
6.26374011	-76.55328201
6.27106612	-73.95080713
6.27839213	-75.81635181
6.28571814	-68.38717713
6.29304415	-74.28744238
6.30037016	-70.59384747
6.30769618	-80.81373396
6.31502219	-86.50869826
6.32234820	-74.24265696
6.32967421	-74.41946054
6.33700022	-74.69078966
6.34432624	-75.87796976
6.35165225	-68.63923190
6.35897826	-75.81081865
6.36630427	-71.34397705
6.37363028	-94.53366116
6.38095629	-76.70065376
6.38828231	-68.49612651
6.39560832	-65.34203482
6.40293433	-72.32823923
6.41026034	-66.59584003
6.41758635	-72.20321562
6.42491237	-75.18112955
6.43223838	-73.31858834
6.43956439	-68.62643641
6.44689040	-77.52932571
6.45421641	-78.62514303
6.46154242	-86.13320847
6.46886844	-73.00722729
6.47619445	-79.59233679
6.48352046	-76.25912448
6.49084647	-74.09548640
6.49817248	-67.61139433
6.50549850	-83.29319576
6.51282451	-68.19277514
6.52015052	-74.06101765
6.52747653	-70.03494826
6.53480254	-67.45438623
6.54212855	-66.78442129
6.54945457	-73.44871408
6.55678058	-69.74184299
6.56410659	-72.14794164
6.57143260	-84.46846579
6.57875861	-83.67029817
6.58608463	-75.00438328
6.59341064	-73.13627851
6.60073665	-68.98642903
6.60806266	-73.38731234
6.61538867	-81.49223447
6.62271468	-74.28853164
6.63004070	-85.54987198
6.63736671	-77.29535558
6.64469272	-67.00820949
6.65201873	-69.42690020
6.65934474	-81.28635314
6.66667076	-75.07841744
6.67399677	-76.98431545
6.68132278	-68.86997340
6.68864879	-77.43089832
6.69597480	-70.13004372
6.70330081	-92.00619901
6.71062683	-69.78737333
6.71795284	-64.97281667
6.72527885	-70.81959293
6.73260486	-69.83731733
6.73993087	-69.30371598
6.74725689	-83.58445238
6.75458290	-80.21048190
6.76190891	-89.76010406
6.76923492	-75.52795500
6.77656093	-70.00256469
6.78388694	-66.31804950
6.79121296	-70.32499506
6.79853897	-67.74636458
6.80586498	-73.99639729
6.81319099	-84.54917672
6.82051700	-69.83418366
6.82784302	-66.30891845
6.83516903	-65.10149824
6.84249504	-72.11721834
6.84982105	-63.75200843
6.85714706	-69.60860513
6.86447307	-74.73535063
6.87179909	-76.16588152
6.87912510	-72.83875279
6.88645111	-72.37151125
6.89377712	-73.97987915
6.90110313	-74.36901746
6.90842915	-76.15420078
6.91575516	-69.84665336
6.92308117	-68.62300081
6.93040718	-74.47649976
6.93773319	-68.36353398
6.94505920	-68.25429658
6.95238522	-78.11994193
6.95971123	-69.69405923
6.96703724	-68.19215707
6.97436325	-79.09185783
6.98168926	-68.83351325
6.98901528	-73.82493855
6.99634129	-84.57002842
7.00366730	-69.45304010
7.01099331	-73.27372258
7.01831932	-71.89456866
7.02564533	-71.17664932
7.03297135	-83.82578174
7.04029736	-79.64987774
7.04762337	-75.54925583
7.05494938	-71.41473680
7.06227539	-77.87540982
7.06960141	-68.98592106
7.07692742	-71.40287398
7.08425343	-67.09259427
7.09157944	-65.72381927
7.09890545	-65.26879240
7.10623146	-68.68289979
7.11355748	-70.97702021
7.12088349	-80.54932983
7.12820950	-67.48213172
7.13553551	-70.68935339
7.14286152	-74.73844028
7.15018754	-69.89661937
7.15751355	-66.42909735
7.16483956	-70.47999366
7.17216557	-76.37552592
7.17949158	-68.50688555
7.18681759	-69.16315694
7.19414361	-66.84726490
7.20146962	-71.70911725
7.20879563	-75.85968519
7.21612164	-72.58335391
7.22344765	-78.65805090
7.23077367	-74.27498075
7.23809968	-68.82603859
7.24542569	-66.51431201
7.25275170	-75.16824253
7.26007771	-77.43100617
7.26740372	-72.31859623
7.27472974	-76.64683466
7.28205575	-70.16400864
7.28938176	-74.38417966
7.29670777	-69.41763652
7.30403378	-72.78961819
7.31135980	-71.74784066
7.31868581	-74.96483415
7.32601182	-85.88156146
7.33333783	-69.92582565
7.34066384	-72.68842250
7.34798985	-75.09449474
7.35531587	-78.45820544
7.36264188	-73.78222087
7.36996789	-70.46030026
7.37729390	-85.31344099
7.38461991	-68.79348832
7.39194593	-80.46145233
7.39927194	-73.85254988
7.40659795	-69.93282782
7.41392396	-71.61007366
7.42124997	-68.66069569
7.42857598	-71.66946368
7.43590200	-73.53459726
7.44322801	-79.52312863
7.45055402	-78.97024106
7.45788003	-80.47107788
7.46520604	-76.45454316
7.47253206	-86.03980507
7.47985807	-69.63152668
7.48718408	-71.28046105
7.49451009	-76.03542822
7.50183610	-75.02119145
7.50916211	-77.03068665
7.51648813	-67.41559662
7.52381414	-67.59545314
7.53114015	-77.98192640
7.53846616	-71.40899259
7.54579217	-77.25782131
7.55311819	-79.31428346
7.56044420	-74.45103601
7.56777021	-80.52749366
7.57509622	-78.29472878
7.58242223	-72.74135920
7.58974824	-66.14187910
7.59707426	-74.78911231
7.60440027	-71.44120099
7.61172628	-78.72710812
7.61905229	-73.26984747
7.62637830	-67.63983981
7.63370432	-71.18943791
7.64103033	-67.33292632
7.64835634	-72.19863109
7.65568235	-74.47220968
7.66300836	-72.84416604
7.67033437	-74.41301936
7.67766039	-68.86664585
7.68498640	-75.18341950
7.69231241	-68.30417039
7.69963842	-74.72372786
7.70696443	-79.06878825
