# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:32:41
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
3.08425098	-35.00236775
3.09157699	-35.04913574
3.09890300	-35.41743703
3.10622901	-35.71154422
3.11355502	-36.61334545
3.12088103	-39.13133491
3.12820705	-50.93440552
3.13553306	-49.62722938
3.14285907	-50.21582276
3.15018508	-39.20508222
3.15751109	-38.22098883
3.16483711	-48.37731894
3.17216312	-52.13745162
3.17948913	-43.87305331
3.18681514	-42.83232931
3.19414115	-37.45062574
3.20146716	-36.04341814
3.20879318	-37.12589682
3.21611919	-39.43353873
3.22344520	-36.56076233
3.23077121	-42.88390215
3.23809722	-41.78486290
3.24542324	-37.55552779
3.25274925	-37.07387135
3.26007526	-36.82720413
3.26740127	-36.85033548
3.27472728	-37.02965798
3.28205329	-37.22002302
3.28937931	-37.26959625
3.29670532	-37.48479231
3.30403133	-37.72321257
3.31135734	-38.88398169
3.31868335	-39.83854813
3.32600937	-46.40774863
3.33333538	-51.50780545
3.34066139	-49.58719559
3.34798740	-39.38222425
3.35531341	-38.36550219
3.36263942	-37.98641960
3.36996544	-38.38408984
3.37729145	-38.00195848
3.38461746	-38.33448053
3.39194347	-38.32579014
3.39926948	-38.41404311
3.40659550	-38.23761345
3.41392151	-38.24321248
3.42124752	-38.31929502
3.42857353	-38.96354800
3.43589954	-39.06149695
3.44322555	-39.59622092
3.45055157	-39.67963064
3.45787758	-40.17185096
3.46520359	-40.34675642
3.47252960	-40.51709468
3.47985561	-40.94364065
3.48718163	-41.34198523
3.49450764	-43.54339159
3.50183365	-44.65177959
3.50915966	-41.91942031
3.51648567	-42.71461080
3.52381168	-42.58172211
3.53113770	-45.13908860
3.53846371	-64.50265705
3.54578972	-44.11520903
3.55311573	-43.37732122
3.56044174	-43.71248218
3.56776776	-45.36644623
3.57509377	-45.93429676
3.58241978	-47.38161677
3.58974579	-47.42899679
3.59707180	-49.14278576
3.60439781	-52.48725504
3.61172383	-49.27776521
3.61904984	-49.21077104
3.62637585	-48.09502331
3.63370186	-49.67077188
3.64102787	-48.05440669
3.64835389	-47.88637347
3.65567990	-56.13253388
3.66300591	-50.74075341
3.67033192	-65.29510157
3.67765793	-47.79027760
3.68498394	-45.30912853
3.69230996	-46.90643584
3.69963597	-45.40733332
3.70696198	-43.53784130
3.71428799	-44.13835323
3.72161400	-45.26921758
3.72894002	-45.60777615
3.73626603	-45.84169714
3.74359204	-47.44979302
3.75091805	-47.38623095
3.75824406	-49.20132277
3.76557007	-51.05409431
3.77289609	-54.31068116
3.78022210	-54.38335449
3.78754811	-51.29348231
3.79487412	-49.75467476
3.80220013	-53.21384552
3.80952615	-53.71590914
3.81685216	-53.23525213
3.82417817	-57.75790041
3.83150418	-49.34022896
3.83883019	-46.28997666
3.84615620	-46.46209168
3.85348222	-48.21010203
3.86080823	-49.64741564
3.86813424	-47.51192516
3.87546025	-48.89235986
3.88278626	-48.96645185
3.89011228	-50.06281921
3.89743829	-51.65853274
3.90476430	-53.82805485
3.91209031	-55.33954749
3.91941632	-56.33908826
3.92674233	-66.48147308
3.93406835	-61.86109665
3.94139436	-57.15374344
3.94872037	-55.01131224
3.95604638	-55.16841067
3.96337239	-63.01045050
3.97069841	-54.42101361
3.97802442	-55.83933361
3.98535043	-55.29324384
3.99267644	-54.53952413
4.00000245	-52.31925616
4.00732846	-54.20150725
4.01465448	-51.38792990
4.02198049	-53.93022815
4.02930650	-54.34331377
4.03663251	-56.53366951
4.04395852	-55.92666089
4.05128454	-58.12622512
4.05861055	-58.54905955
4.06593656	-58.94216711
4.07326257	-60.79976349
4.08058858	-62.81116776
4.08791459	-61.21218426
4.09524061	-76.91665314
4.10256662	-65.94409675
4.10989263	-66.67755235
4.11721864	-65.40056566
4.12454465	-60.10504234
4.13187067	-60.62104206
4.13919668	-55.96664268
4.14652269	-54.67820286
4.15384870	-51.70129115
4.16117471	-60.85558429
4.16850072	-57.32446176
4.17582674	-58.65578878
4.18315275	-56.80823225
4.19047876	-61.18792450
4.19780477	-57.90790886
4.20513078	-56.36795009
4.21245680	-61.57560283
4.21978281	-59.53625192
4.22710882	-59.17769270
4.23443483	-56.23812744
4.24176084	-67.99206962
4.24908685	-59.99334956
4.25641287	-61.83749347
4.26373888	-64.87045413
4.27106489	-67.05776998
4.27839090	-64.35595373
4.28571691	-73.16253927
4.29304293	-77.59145533
4.30036894	-71.18864903
4.30769495	-82.58156491
4.31502096	-78.91830946
4.32234697	-75.72308623
4.32967298	-73.33571221
4.33699900	-67.12280538
4.34432501	-67.72204090
4.35165102	-64.57011046
4.35897703	-63.73431311
4.36630304	-59.94140453
4.37362906	-59.13487947
4.38095507	-58.07056094
4.38828108	-59.53507578
4.39560709	-60.04067834
4.40293310	-60.14752554
4.41025911	-60.81085214
4.41758513	-58.60731731
4.42491114	-57.83423092
4.43223715	-55.67951027
4.43956316	-56.40996204
4.44688917	-60.14878207
4.45421519	-60.57791001
4.46154120	-66.59827003
4.46886721	-60.35770179
4.47619322	-61.96990716
4.48351923	-62.35011828
4.49084524	-61.01876669
4.49817126	-62.06543330
4.50549727	-62.24569996
4.51282328	-61.89424875
4.52014929	-60.72601671
4.52747530	-61.17534206
4.53480132	-62.46798784
4.54212733	-66.69685795
4.54945334	-67.01535039
4.55677935	-60.81031335
4.56410536	-63.25284647
4.57143137	-61.75771927
4.57875739	-68.30501915
4.58608340	-61.24239614
4.59340941	-61.62665882
4.60073542	-62.04551870
4.60806143	-64.17450210
4.61538745	-61.08159022
4.62271346	-62.16331744
4.63003947	-72.08736283
4.63736548	-64.42749769
4.64469149	-70.04466658
4.65201750	-63.31982829
4.65934352	-65.78506152
4.66666953	-66.24673302
4.67399554	-64.64646797
4.68132155	-60.76835147
4.68864756	-74.23356107
4.69597358	-65.19067644
4.70329959	-79.31650032
4.71062560	-65.35341674
4.71795161	-70.21080920
4.72527762	-63.11056247
4.73260363	-66.01294045
4.73992965	-61.86640376
4.74725566	-62.85983528
4.75458167	-68.81124379
4.76190768	-65.41735154
4.76923369	-65.08420421
4.77655971	-71.43299104
4.78388572	-63.44323608
4.79121173	-65.49440972
4.79853774	-64.67485451
4.80586375	-68.52737429
4.81318976	-63.59252142
4.82051578	-64.85230558
4.82784179	-70.28282538
4.83516780	-65.54946559
4.84249381	-72.64600466
4.84981982	-73.40074438
4.85714584	-72.76645755
4.86447185	-66.43746363
4.87179786	-73.78781380
4.87912387	-66.03242102
4.88644988	-68.42000575
4.89377589	-63.17338790
4.90110191	-63.46242015
4.90842792	-62.54365671
4.91575393	-68.25869247
4.92307994	-71.11116547
4.93040595	-64.92424201
4.93773197	-65.55377286
4.94505798	-65.20285416
4.95238399	-60.64096021
4.95971000	-64.81738422
4.96703601	-62.05588529
4.97436202	-64.22391499
4.98168804	-70.92628308
4.98901405	-64.16705559
4.99634006	-67.70625900
5.00366607	-65.68570360
5.01099208	-65.53325425
5.01831810	-66.08067312
5.02564411	-63.45806124
5.03297012	-68.77956967
5.04029613	-65.37101900
5.04762214	-67.06367389
5.05494815	-70.57651337
5.06227417	-66.06774108
5.06960018	-71.94421984
5.07692619	-69.89112061
5.08425220	-77.27258333
5.09157821	-68.45203682
5.09890423	-63.33520740
5.10623024	-63.15561848
5.11355625	-70.19461749
5.12088226	-62.97870734
5.12820827	-67.75119669
5.13553429	-66.08025983
5.14286030	-65.36798283
5.15018631	-73.52908539
5.15751232	-68.17526619
5.16483833	-64.83200265
5.17216434	-70.13842197
5.17949036	-70.00128455
5.18681637	-68.99891485
5.19414238	-78.43763313
5.20146839	-70.91744018
5.20879440	-66.70761167
5.21612042	-83.44892565
5.22344643	-65.15163806
5.23077244	-69.08474411
5.23809845	-69.39025941
5.24542446	-82.84663260
5.25275047	-64.85432185
5.26007649	-69.52139396
5.26740250	-69.07855855
5.27472851	-74.63209802
5.28205452	-66.12906111
5.28938053	-67.92722630
5.29670655	-73.69864006
5.30403256	-75.41923845
5.31135857	-76.91206407
5.31868458	-82.28101016
5.32601059	-75.18792645
5.33333660	-76.66461004
5.34066262	-68.30578571
5.34798863	-71.39133642
5.35531464	-71.95975320
5.36264065	-70.39984428
5.36996666	-67.54511273
5.37729268	-68.37458088
5.38461869	-70.88724892
5.39194470	-67.62494740
5.39927071	-69.12580817
5.40659672	-66.44140770
5.41392273	-67.42219103
5.42124875	-73.25262713
5.42857476	-69.70954837
5.43590077	-68.39659529
5.44322678	-69.37449662
5.45055279	-75.28063442
5.45787881	-68.14742373
5.46520482	-69.38810303
5.47253083	-76.59034452
5.47985684	-77.85441099
5.48718285	-68.93843657
5.49450886	-73.49767372
5.50183488	-71.24730581
5.50916089	-74.19937497
5.51648690	-74.67198180
5.52381291	-70.18590539
5.53113892	-71.04231027
5.53846494	-68.66966721
5.54579095	-73.47326564
5.55311696	-68.29145760
5.56044297	-70.31553889
5.56776898	-70.40725653
5.57509499	-76.40369152
5.58242101	-78.03520241
5.58974702	-74.52821809
5.59707303	-73.40282262
5.60439904	-72.71234351
5.61172505	-69.55355687
5.61905107	-83.86564283
5.62637708	-68.15948677
5.63370309	-70.38977778
5.64102910	-71.80014446
5.64835511	-95.74023065
5.65568112	-70.43750187
5.66300714	-69.39208301
5.67033315	-72.17422170
5.67765916	-72.98292692
5.68498517	-69.38663549
5.69231118	-76.51649471
5.69963720	-67.96468989
5.70696321	-70.38271954
5.71428922	-76.29942783
5.72161523	-69.04140435
5.72894124	-70.86668360
5.73626725	-64.68989512
5.74359327	-69.88988094
5.75091928	-71.90441909
5.75824529	-67.29350228
5.76557130	-67.34687577
5.77289731	-78.36057312
5.78022333	-70.26578611
5.78754934	-73.35398307
5.79487535	-71.77654901
5.80220136	-66.25934480
5.80952737	-65.88228861
5.81685338	-79.92273934
5.82417940	-74.82339357
5.83150541	-68.44542080
5.83883142	-73.60357848
5.84615743	-66.67698631
5.85348344	-64.19326428
5.86080946	-69.29214722
5.86813547	-65.64276992
5.87546148	-72.09559504
5.88278749	-69.60044105
5.89011350	-71.08116568
5.89743951	-72.01252148
5.90476553	-69.10213298
5.91209154	-80.99133755
5.91941755	-71.06214892
5.92674356	-70.09221231
5.93406957	-71.84011690
5.94139559	-75.66828376
5.94872160	-70.50301592
5.95604761	-70.82921016
5.96337362	-85.67376996
5.97069963	-79.13544097
5.97802564	-76.60429926
5.98535166	-75.62338060
5.99267767	-78.73567759
6.00000368	-71.83027227
6.00732969	-86.43232394
6.01465570	-72.54703946
6.02198172	-83.80958433
6.02930773	-70.75451493
6.03663374	-76.71822483
6.04395975	-74.38133467
6.05128576	-68.63788033
6.05861177	-71.19956901
6.06593779	-69.79470999
6.07326380	-78.29049909
6.08058981	-70.52074706
6.08791582	-76.38021859
6.09524183	-71.73304153
6.10256785	-73.18201622
6.10989386	-73.39662521
6.11721987	-93.80613955
6.12454588	-79.06006011
6.13187189	-71.55175707
6.13919790	-69.91128571
6.14652392	-76.69565941
6.15384993	-70.48100238
6.16117594	-79.00564833
6.16850195	-79.85102255
6.17582796	-74.60227138
6.18315398	-73.11800497
6.19047999	-77.45263313
6.19780600	-67.89724048
6.20513201	-70.13652981
6.21245802	-67.76726763
6.21978403	-80.90920279
6.22711005	-71.08936943
6.23443606	-70.80200007
6.24176207	-66.75272202
6.24908808	-67.43277415
6.25641409	-67.32472367
6.26374011	-67.76157995
6.27106612	-71.43677003
6.27839213	-77.47446572
6.28571814	-70.23360341
6.29304415	-71.79014564
6.30037016	-75.17560103
6.30769618	-95.59532779
6.31502219	-74.42012948
6.32234820	-73.66419131
6.32967421	-71.64460362
6.33700022	-71.22618663
6.34432624	-72.83319970
6.35165225	-79.98051175
6.35897826	-74.03317692
6.36630427	-78.43066070
6.37363028	-78.81203672
6.38095629	-66.01775605
6.38828231	-67.66320878
6.39560832	-78.95054204
6.40293433	-72.50084909
6.41026034	-78.67123181
6.41758635	-66.08068827
6.42491237	-72.49175053
6.43223838	-68.12463311
6.43956439	-77.96921425
6.44689040	-66.54486621
6.45421641	-69.41008204
6.46154242	-65.19696076
6.46886844	-72.41031240
6.47619445	-69.64822217
6.48352046	-68.30159355
6.49084647	-69.62825812
6.49817248	-66.00152646
6.50549850	-78.37619104
6.51282451	-65.69530364
6.52015052	-64.69888934
6.52747653	-69.06982783
6.53480254	-74.50472357
6.54212855	-68.52044990
6.54945457	-71.94742166
6.55678058	-74.29289476
6.56410659	-80.56822805
6.57143260	-65.57033787
6.57875861	-73.50110176
6.58608463	-67.16528233
6.59341064	-70.49994189
6.60073665	-76.28111968
6.60806266	-80.95659474
6.61538867	-72.10146258
6.62271468	-77.19708282
6.63004070	-75.73399431
6.63736671	-78.00806644
6.64469272	-71.45350331
6.65201873	-73.52514761
6.65934474	-71.16440152
6.66667076	-74.83221040
6.67399677	-64.32005517
6.68132278	-66.69785157
6.68864879	-69.51892464
6.69597480	-84.01214194
6.70330081	-71.47617781
6.71062683	-77.44870862
6.71795284	-67.64337325
6.72527885	-70.13634493
6.73260486	-71.10142084
6.73993087	-83.72125451
6.74725689	-76.71203623
6.75458290	-81.51057012
6.76190891	-77.26360743
6.76923492	-71.35333404
6.77656093	-68.18372624
6.78388694	-65.62596522
6.79121296	-79.13042108
6.79853897	-66.99070382
6.80586498	-75.62488591
6.81319099	-74.22141395
6.82051700	-68.70616202
6.82784302	-73.03982685
6.83516903	-70.48557939
6.84249504	-69.89022509
6.84982105	-68.32881714
6.85714706	-71.32623646
6.86447307	-69.25740416
6.87179909	-87.44470837
6.87912510	-66.35694194
6.88645111	-65.06842500
6.89377712	-73.13153488
6.90110313	-76.94860251
6.90842915	-80.74197386
6.91575516	-69.58077285
6.92308117	-69.05685562
6.93040718	-68.26075733
6.93773319	-79.51890419
6.94505920	-74.15958408
6.95238522	-73.71206209
6.95971123	-67.49604316
6.96703724	-72.59630877
6.97436325	-65.99923579
6.98168926	-72.42746996
6.98901528	-68.22915141
6.99634129	-69.68684516
7.00366730	-69.38077047
7.01099331	-85.17265517
7.01831932	-78.16547432
7.02564533	-73.09789253
7.03297135	-69.36637575
7.04029736	-70.45506528
7.04762337	-78.13832460
7.05494938	-68.43798390
7.06227539	-69.98711045
7.06960141	-90.12822897
7.07692742	-100.82113790
7.08425343	-77.30508294
7.09157944	-71.10380945
7.09890545	-72.23280758
7.10623146	-86.07587993
7.11355748	-76.10643048
7.12088349	-79.00929833
7.12820950	-76.64188736
7.13553551	-76.02707699
7.14286152	-70.61745910
7.15018754	-72.85503644
7.15751355	-76.53458268
7.16483956	-82.97630104
7.17216557	-75.07216317
7.17949158	-74.65310825
7.18681759	-71.32494465
7.19414361	-81.66420389
7.20146962	-79.65995780
7.20879563	-73.84784929
7.21612164	-72.19956744
7.22344765	-76.98842330
7.23077367	-77.86099052
7.23809968	-70.81672934
7.24542569	-70.28112421
7.25275170	-83.66997771
7.26007771	-80.15683583
7.26740372	-67.15229204
7.27472974	-70.15856976
7.28205575	-74.70475749
7.28938176	-75.19676324
7.29670777	-73.91399652
7.30403378	-74.84754554
7.31135980	-75.33105790
7.31868581	-68.46294734
7.32601182	-67.43402639
7.33333783	-75.83077855
7.34066384	-72.77018005
7.34798985	-72.02771858
7.35531587	-77.18900884
7.36264188	-69.66601047
7.36996789	-73.81704186
7.37729390	-71.93687071
7.38461991	-83.90833629
7.39194593	-71.51813806
7.39927194	-70.25844909
7.40659795	-77.33753702
7.41392396	-81.43528935
7.42124997	-74.38990506
7.42857598	-66.99085607
7.43590200	-80.85674622
7.44322801	-69.41749895
7.45055402	-72.77564950
7.45788003	-78.24574020
7.46520604	-73.34529906
7.47253206	-79.53008862
7.47985807	-81.36163112
7.48718408	-78.27555793
7.49451009	-71.46209800
7.50183610	-79.58923586
7.50916211	-79.27971334
7.51648813	-68.21039180
7.52381414	-70.95758077
7.53114015	-82.89276150
7.53846616	-74.25844538
7.54579217	-89.86251412
7.55311819	-76.66181473
7.56044420	-72.26345080
7.56777021	-79.94666961
7.57509622	-70.97202353
7.58242223	-96.30232615
7.58974824	-71.86040203
7.59707426	-73.17256732
7.60440027	-68.22711352
7.61172628	-69.34111589
7.61905229	-68.26630471
7.62637830	-70.75231931
7.63370432	-83.42049524
7.64103033	-77.90153489
7.64835634	-73.19787352
7.65568235	-72.96617193
7.66300836	-82.10521713
7.67033437	-75.20055275
7.67766039	-71.24511570
7.68498640	-83.35672685
7.69231241	-65.24306059
7.69963842	-70.25252187
7.70696443	-69.30008160
