# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:21:35
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-17.01267491
0.00732601	-17.35937578
0.01465202	-19.13299216
0.02197804	-19.12849817
0.02930405	-19.56251487
0.03663006	-19.49933525
0.04395607	-19.36090038
0.05128208	-19.06682056
0.05860809	-19.11473149
0.06593411	-18.95445500
0.07326012	-17.94316056
0.08058613	-20.43176591
0.08791214	-17.50776964
0.09523815	-17.45397403
0.10256417	-21.62725090
0.10989018	-18.13850015
0.11721619	-17.85527977
0.12454220	-20.83422139
0.13186821	-20.01817214
0.13919422	-18.54179949
0.14652024	-22.18842575
0.15384625	-20.25970329
0.16117226	-18.02693258
0.16849827	-17.41938729
0.17582428	-20.85556901
0.18315030	-19.10001351
0.19047631	-18.38105275
0.19780232	-17.26263205
0.20512833	-17.25776297
0.21245434	-17.93169386
0.21978035	-15.90908531
0.22710637	-13.82777893
0.23443238	-13.69835283
0.24175839	-14.99983449
0.24908440	-11.82064616
0.25641041	-12.12403679
0.26373643	-12.24433927
0.27106244	-9.52803374
0.27838845	-9.86938554
0.28571446	-10.54360999
0.29304047	-9.08541872
0.30036648	-8.22398747
0.30769250	-9.01674704
0.31501851	-8.93906406
0.32234452	-7.40112793
0.32967053	-6.94232381
0.33699654	-8.37358658
0.34432256	-7.37990676
0.35164857	-5.99954038
0.35897458	-6.64130270
0.36630059	-6.26086155
0.37362660	-5.46742725
0.38095261	-5.35862638
0.38827863	-4.90050552
0.39560464	-4.94041517
0.40293065	-4.70483191
0.41025666	-4.50332012
0.41758267	-4.35919218
0.42490869	-4.30521038
0.43223470	-4.01033584
0.43956071	-3.94360103
0.44688672	-3.94745448
0.45421273	-3.15296295
0.46153874	-3.42929346
0.46886476	-3.32742942
0.47619077	-2.76633493
0.48351678	-2.99957161
0.49084279	-2.53618370
0.49816880	-2.46599466
0.50549482	-2.59295973
0.51282083	-1.79071843
0.52014684	-2.03547624
0.52747285	-2.23217942
0.53479886	-1.34205743
0.54212487	-2.34900000
0.54945089	-2.21545060
0.55677690	-6.38967636
0.56410291	-2.92753110
0.57142892	-1.31262773
0.57875493	-1.23343493
0.58608095	-1.30684720
0.59340696	-0.46730832
0.60073297	-0.94943782
0.60805898	-0.60696538
0.61538499	-0.16425074
0.62271100	-0.84504714
0.63003702	-0.07328044
0.63736303	-0.26046192
0.64468904	-0.45794312
0.65201505	0.00000000
0.65934106	-0.44988496
0.66666708	-0.14533683
0.67399309	-0.24499091
0.68131910	-0.57722959
0.68864511	-0.10583417
0.69597112	-0.43497495
0.70329713	-0.41052287
0.71062315	-0.28826661
0.71794916	-0.53510379
0.72527517	-0.32112802
0.73260118	-0.56774120
0.73992719	-0.66048401
0.74725321	-1.51648663
0.75457922	-3.73285009
0.76190523	-0.86153060
0.76923124	-1.02128697
0.77655725	-0.64644260
0.78388326	-0.92821896
0.79120928	-0.71610022
0.79853529	-0.82049655
0.80586130	-0.88169562
0.81318731	-0.71252389
0.82051332	-0.71859711
0.82783934	-0.62431582
0.83516535	-0.52707319
0.84249136	-0.61652029
0.84981737	-0.57559651
0.85714338	-0.50098976
0.86446939	-0.71830119
0.87179541	-0.43767774
0.87912142	-0.56738693
0.88644743	-0.64077669
0.89377344	-0.50601686
0.90109945	-0.75666202
0.90842547	-0.67241613
0.91575148	-0.76437232
0.92307749	-0.77679555
0.93040350	-0.64110408
0.93772951	-0.73586470
0.94505552	-0.88035699
0.95238154	-0.67341185
0.95970755	-0.96869186
0.96703356	-0.89633646
0.97435957	-1.02025410
0.98168558	-1.35817826
0.98901160	-3.06998270
0.99633761	-1.52020790
1.00366362	-1.06792841
1.01098963	-0.90186570
1.01831564	-1.20371315
1.02564165	-0.83644000
1.03296767	-1.19498068
1.04029368	-1.15119732
1.04761969	-1.24705743
1.05494570	-1.29378646
1.06227171	-1.47082045
1.06959773	-1.54106110
1.07692374	-1.96650701
1.08424975	-2.33914658
1.09157576	-4.92523499
1.09890177	-27.78800871
1.10622778	-5.28042009
1.11355380	-7.33627117
1.12087981	-3.67711549
1.12820582	-2.60435403
1.13553183	-2.45366996
1.14285784	-2.64027698
1.15018386	-4.35313785
1.15750987	-8.07904337
1.16483588	-28.07953703
1.17216189	-5.16623842
1.17948790	-3.09109956
1.18681391	-2.60588265
1.19413993	-2.90612119
1.20146594	-3.32168451
1.20879195	-8.54228240
1.21611796	-4.05049280
1.22344397	-4.08628905
1.23076999	-7.61692569
1.23809600	-3.60119640
1.24542201	-3.25199401
1.25274802	-2.97041025
1.26007403	-3.09342122
1.26740004	-3.04288402
1.27472606	-3.07848991
1.28205207	-3.32730359
1.28937808	-3.19517936
1.29670409	-3.41639484
1.30403010	-3.57641773
1.31135612	-3.61157402
1.31868213	-4.17443875
1.32600814	-4.46305460
1.33333415	-4.03805748
1.34066016	-4.43231790
1.34798617	-4.15997116
1.35531219	-4.68165821
1.36263820	-4.47976830
1.36996421	-4.69514419
1.37729022	-4.75258132
1.38461623	-4.84676737
1.39194225	-5.23588688
1.39926826	-5.58951892
1.40659427	-8.86217264
1.41392028	-19.74691433
1.42124629	-7.08834102
1.42857230	-6.30582810
1.43589832	-5.94237526
1.44322433	-6.31800275
1.45055034	-6.18963587
1.45787635	-6.30258878
1.46520236	-6.46228670
1.47252838	-6.45156915
1.47985439	-6.64445329
1.48718040	-6.58835145
1.49450641	-6.74759591
1.50183242	-6.67065265
1.50915843	-6.95688975
1.51648445	-6.99865788
1.52381046	-7.43300695
1.53113647	-7.47575363
1.53846248	-7.71965910
1.54578849	-8.13333985
1.55311451	-8.01493182
1.56044052	-8.44900071
1.56776653	-8.29963678
1.57509254	-8.62802990
1.58241855	-8.64084521
1.58974456	-8.90240793
1.59707058	-10.11069030
1.60439659	-16.80371667
1.61172260	-10.49622507
1.61904861	-10.02455431
1.62637462	-9.79042504
1.63370064	-10.46743268
1.64102665	-10.76364004
1.64835266	-11.71630359
1.65567867	-15.52652375
1.66300468	-31.75836812
1.67033069	-33.59988059
1.67765671	-23.96593201
1.68498272	-15.08248808
1.69230873	-13.41716230
1.69963474	-13.59215851
1.70696075	-14.94858476
1.71428677	-26.91962051
1.72161278	-30.54878256
1.72893879	-16.56527409
1.73626480	-13.74636967
1.74359081	-13.57679300
1.75091682	-13.55416371
1.75824284	-14.60270866
1.76556885	-17.59931292
1.77289486	-14.50084153
1.78022087	-14.88635224
1.78754688	-15.04181269
1.79487290	-20.25374968
1.80219891	-20.35924844
1.80952492	-15.55159259
1.81685093	-15.53597044
1.82417694	-15.42970332
1.83150295	-15.62153139
1.83882897	-15.85005536
1.84615498	-16.09344078
1.85348099	-16.58543146
1.86080700	-17.76569104
1.86813301	-28.45106606
1.87545903	-21.58000612
1.88278504	-17.91338782
1.89011105	-17.55116214
1.89743706	-17.40893664
1.90476307	-17.74586330
1.91208908	-18.57661162
1.91941510	-27.90283411
1.92674111	-22.10260404
1.93406712	-18.88849283
1.94139313	-18.49522985
1.94871914	-18.74046039
1.95604516	-18.68805641
1.96337117	-19.07460463
1.97069718	-19.07286019
1.97802319	-19.30781168
1.98534920	-19.51947471
1.99267521	-19.63390455
2.00000123	-20.07413500
2.00732724	-19.99593923
2.01465325	-20.87808376
2.02197926	-21.08047948
2.02930527	-20.87144365
2.03663129	-22.42568153
2.04395730	-30.78260856
2.05128331	-21.69890282
2.05860932	-21.73847419
2.06593533	-21.37588810
2.07326134	-24.93485766
2.08058736	-25.16618595
2.08791337	-21.96462750
2.09523938	-22.18022924
2.10256539	-22.22632093
2.10989140	-22.52539080
2.11721742	-22.74445710
2.12454343	-22.82206371
2.13186944	-23.11809111
2.13919545	-23.20189178
2.14652146	-23.68790703
2.15384747	-24.21375171
2.16117349	-28.62059382
2.16849950	-37.60948464
2.17582551	-29.51529523
2.18315152	-26.30191123
2.19047753	-28.16948281
2.19780355	-35.80606583
2.20512956	-31.42380345
2.21245557	-28.61164028
2.21978158	-33.61117143
2.22710759	-34.29980137
2.23443360	-28.14045008
2.24175962	-27.95647161
2.24908563	-28.25948021
2.25641164	-29.36430111
2.26373765	-36.14448468
2.27106366	-33.84554555
2.27838968	-28.05092442
2.28571569	-27.76478439
2.29304170	-27.81015291
2.30036771	-28.44591503
2.30769372	-28.71311296
2.31501973	-29.70836477
2.32234575	-30.78979022
2.32967176	-30.81428321
2.33699777	-31.21508131
2.34432378	-38.66512534
2.35164979	-36.56753772
2.35897581	-32.70430400
2.36630182	-41.96795524
2.37362783	-37.30871341
2.38095384	-34.08838129
2.38827985	-38.54146177
2.39560586	-38.95167988
2.40293188	-33.08634656
2.41025789	-31.48974559
2.41758390	-32.27449074
2.42490991	-32.73436481
2.43223592	-34.56046138
2.43956194	-33.42065434
2.44688795	-35.46439517
2.45421396	-36.39815919
2.46153997	-41.61225114
2.46886598	-38.41496774
2.47619199	-33.03228922
2.48351801	-32.64889484
2.49084402	-32.81730145
2.49817003	-33.05008662
2.50549604	-33.54013694
2.51282205	-34.14806842
2.52014807	-34.05058740
2.52747408	-34.54293901
2.53480009	-34.58285364
2.54212610	-34.92919319
2.54945211	-34.97348585
2.55677812	-35.47226347
2.56410414	-36.12237818
2.57143015	-37.57403110
2.57875616	-36.62019859
2.58608217	-36.87072398
2.59340818	-37.13800167
2.60073420	-37.09802539
2.60806021	-37.03138850
2.61538622	-36.22072104
2.62271223	-35.37279403
2.63003824	-37.85175519
2.63736425	-45.79133573
2.64469027	-42.79000461
2.65201628	-48.37901947
2.65934229	-37.45758509
2.66666830	-37.73548082
2.67399431	-35.27822072
2.68132033	-35.45800670
2.68864634	-41.78232857
2.69597235	-34.83060582
2.70329836	-34.42445589
2.71062437	-34.92867675
2.71795038	-35.24803456
2.72527640	-35.90214567
2.73260241	-36.67764587
2.73992842	-37.90366049
2.74725443	-39.41935332
2.75458044	-40.21985495
2.76190646	-40.22223417
2.76923247	-42.02387393
2.77655848	-46.05091320
2.78388449	-49.39722008
2.79121050	-39.44897455
2.79853651	-34.76609901
2.80586253	-34.50549237
2.81318854	-33.92090208
2.82051455	-34.24541168
2.82784056	-34.20013946
2.83516657	-34.59804621
2.84249259	-34.76552676
2.84981860	-35.02595272
2.85714461	-35.53555134
2.86447062	-36.51158542
2.87179663	-38.36927236
2.87912264	-54.13500743
2.88644866	-44.72899649
2.89377467	-37.62573936
2.90110068	-34.89857147
2.90842669	-35.38990431
2.91575270	-35.46452709
2.92307872	-36.05817265
2.93040473	-36.85649943
2.93773074	-37.79162662
2.94505675	-39.26681216
2.95238276	-41.09086661
2.95970877	-43.05438774
2.96703479	-44.03091716
2.97436080	-48.69731969
2.98168681	-42.04933896
2.98901282	-38.76563156
2.99633883	-44.00100253
3.00366485	-48.69711298
3.01099086	-46.68017377
3.01831687	-48.22564249
3.02564288	-48.09455809
3.03296889	-45.10521857
3.04029490	-38.81162894
3.04762092	-49.25998092
3.05494693	-40.24165408
3.06227294	-36.61510126
3.06959895	-35.94160975
3.07692496	-35.46890494
3.08425098	-35.24316510
3.09157699	-35.12506588
3.09890300	-35.42434485
3.10622901	-35.71606596
3.11355502	-36.68222529
3.12088103	-39.56557392
3.12820705	-50.54669398
3.13553306	-50.66675409
3.14285907	-51.29664729
3.15018508	-39.83951808
3.15751109	-38.77430061
3.16483711	-48.25355686
3.17216312	-52.88045071
3.17948913	-44.83814141
3.18681514	-43.29633200
3.19414115	-37.77102214
3.20146716	-36.24201483
3.20879318	-37.22980755
3.21611919	-39.39726733
3.22344520	-36.60982148
3.23077121	-42.82903917
3.23809722	-41.99427376
3.24542324	-37.58111854
3.25274925	-37.05395698
3.26007526	-37.00436016
3.26740127	-36.90675330
3.27472728	-37.20619104
3.28205329	-37.46029742
3.28937931	-37.26481260
3.29670532	-37.73374229
3.30403133	-37.67342843
3.31135734	-38.66423220
3.31868335	-39.59799111
3.32600937	-46.18787517
3.33333538	-53.88104483
3.34066139	-50.14208890
3.34798740	-40.13210167
3.35531341	-38.83137211
3.36263942	-37.92886153
3.36996544	-38.37894796
3.37729145	-38.29074444
3.38461746	-38.31872241
3.39194347	-38.20559792
3.39926948	-38.39607867
3.40659550	-38.11182535
3.41392151	-38.18005210
3.42124752	-38.55753442
3.42857353	-38.96163793
3.43589954	-38.98348195
3.44322555	-39.49853759
3.45055157	-39.65105256
3.45787758	-40.21440192
3.46520359	-40.33295692
3.47252960	-40.84656941
3.47985561	-41.03719428
3.48718163	-41.46371302
3.49450764	-43.86095576
3.50183365	-44.98966526
3.50915966	-42.24635082
3.51648567	-42.91150217
3.52381168	-42.97163798
3.53113770	-45.60355932
3.53846371	-63.76415275
3.54578972	-44.37410530
3.55311573	-43.74273789
3.56044174	-44.22333844
3.56776776	-45.60709000
3.57509377	-46.02261068
3.58241978	-48.31679712
3.58974579	-47.51046329
3.59707180	-48.67808690
3.60439781	-52.51634232
3.61172383	-48.42335459
3.61904984	-48.53700180
3.62637585	-47.97833340
3.63370186	-51.32769692
3.64102787	-49.51728650
3.64835389	-47.77073762
3.65567990	-55.14394527
3.66300591	-49.85440967
3.67033192	-64.69949757
3.67765793	-47.87350728
3.68498394	-45.26043539
3.69230996	-45.91569137
3.69963597	-45.07164409
3.70696198	-43.38915141
3.71428799	-44.11180766
3.72161400	-44.65382619
3.72894002	-44.77336936
3.73626603	-45.47816358
3.74359204	-46.49365785
3.75091805	-47.07338492
3.75824406	-48.52530395
3.76557007	-50.86314891
3.77289609	-53.60256754
3.78022210	-56.00253868
3.78754811	-51.83815712
3.79487412	-49.62598086
3.80220013	-55.31336912
3.80952615	-55.05287599
3.81685216	-54.63194498
3.82417817	-56.20094236
3.83150418	-49.08549865
3.83883019	-46.13964652
3.84615620	-46.79189751
3.85348222	-47.98194332
3.86080823	-49.38224651
3.86813424	-46.60857886
3.87546025	-47.08869266
3.88278626	-48.17404059
3.89011228	-50.01042585
3.89743829	-51.17551912
3.90476430	-53.17871162
3.91209031	-56.38504895
3.91941632	-57.92802126
3.92674233	-65.15631739
3.93406835	-58.03549322
3.94139436	-58.19053415
3.94872037	-55.13003588
3.95604638	-54.64234207
3.96337239	-67.31806329
3.97069841	-55.06907661
3.97802442	-56.04430647
3.98535043	-57.17074277
3.99267644	-55.43354568
4.00000245	-53.85742791
4.00732846	-54.80085461
4.01465448	-52.09737482
4.02198049	-53.45112610
4.02930650	-55.78547707
4.03663251	-54.45531637
4.04395852	-56.96738327
4.05128454	-56.77922764
4.05861055	-60.84805496
4.06593656	-57.65470516
4.07326257	-62.95047017
4.08058858	-62.30079987
4.08791459	-64.15264038
4.09524061	-62.44796156
4.10256662	-62.78880461
4.10989263	-63.23471624
4.11721864	-66.73535927
4.12454465	-67.87461236
4.13187067	-62.50804126
4.13919668	-57.12742567
4.14652269	-55.10412570
4.15384870	-54.29205559
4.16117471	-58.34389040
4.16850072	-60.08597576
4.17582674	-56.86788771
4.18315275	-56.88157378
4.19047876	-61.67909936
4.19780477	-56.55454844
4.20513078	-54.01593423
4.21245680	-60.83696437
4.21978281	-57.90275358
4.22710882	-55.86718962
4.23443483	-54.50449840
4.24176084	-60.63321993
4.24908685	-56.81528673
4.25641287	-57.73940936
4.26373888	-62.18319616
4.27106489	-62.38311029
4.27839090	-68.10866853
4.28571691	-68.84939950
4.29304293	-72.16315580
4.30036894	-79.65880951
4.30769495	-78.58003227
4.31502096	-66.14757324
4.32234697	-69.42079674
4.32967298	-70.41356544
4.33699900	-65.37307548
4.34432501	-65.45994626
4.35165102	-61.27693426
4.35897703	-63.14001825
4.36630304	-64.59803611
4.37362906	-60.12151371
4.38095507	-59.91475835
4.38828108	-60.31375995
4.39560709	-58.27559517
4.40293310	-59.77915858
4.41025911	-58.76344792
4.41758513	-60.54747307
4.42491114	-58.18538772
4.43223715	-60.12930831
4.43956316	-61.46128537
4.44688917	-60.45544199
4.45421519	-65.80675118
4.46154120	-63.77079742
4.46886721	-65.35622019
4.47619322	-62.92430737
4.48351923	-62.57984157
4.49084524	-59.15062510
4.49817126	-71.32555094
4.50549727	-60.93143267
4.51282328	-65.66147243
4.52014929	-65.56932491
4.52747530	-68.58800202
4.53480132	-64.14539472
4.54212733	-65.01739784
4.54945334	-63.65175206
4.55677935	-63.82203024
4.56410536	-62.91740026
4.57143137	-69.76843350
4.57875739	-62.60940492
4.58608340	-60.99332485
4.59340941	-62.03694526
4.60073542	-61.83394438
4.60806143	-67.63856600
4.61538745	-59.92366089
4.62271346	-62.80278985
4.63003947	-66.72151913
4.63736548	-68.44881923
4.64469149	-69.92472054
4.65201750	-70.89979028
4.65934352	-70.55361528
4.66666953	-70.00439970
4.67399554	-66.25114975
4.68132155	-68.98716928
4.68864756	-67.18542930
4.69597358	-68.70838405
4.70329959	-64.35533302
4.71062560	-63.89896815
4.71795161	-67.14960696
4.72527762	-68.75957426
4.73260363	-67.88834657
4.73992965	-63.39504350
4.74725566	-64.39769347
4.75458167	-65.53088689
4.76190768	-64.70981380
4.76923369	-66.59061281
4.77655971	-76.42796904
4.78388572	-65.09296331
4.79121173	-73.81438150
4.79853774	-72.21272411
4.80586375	-70.03973539
4.81318976	-64.87252458
4.82051578	-68.38797636
4.82784179	-73.23878583
4.83516780	-65.03285642
4.84249381	-72.62837319
4.84981982	-65.06408331
4.85714584	-72.13730809
4.86447185	-60.28692049
4.87179786	-65.38004016
4.87912387	-69.76743046
4.88644988	-84.75703937
4.89377589	-66.74050037
4.90110191	-81.64957074
4.90842792	-65.17246570
4.91575393	-68.57656832
4.92307994	-69.85272955
4.93040595	-83.92617181
4.93773197	-66.79070020
4.94505798	-68.47586082
4.95238399	-67.50529279
4.95971000	-72.42397911
4.96703601	-72.17079167
4.97436202	-67.61422698
4.98168804	-66.45312928
4.98901405	-67.67749357
4.99634006	-64.10431512
5.00366607	-68.93700249
5.01099208	-74.78361301
5.01831810	-61.01446823
5.02564411	-66.38352657
5.03297012	-68.21744579
5.04029613	-71.96418005
5.04762214	-70.31811179
5.05494815	-68.03015686
5.06227417	-69.42233555
5.06960018	-72.74618862
5.07692619	-74.23051286
5.08425220	-63.39645004
5.09157821	-69.95057368
5.09890423	-67.15635780
5.10623024	-70.23716604
5.11355625	-71.28853312
5.12088226	-70.05615037
5.12820827	-66.99051757
5.13553429	-72.71093575
5.14286030	-74.30998140
5.15018631	-66.62311265
5.15751232	-69.57444806
5.16483833	-67.30591335
5.17216434	-75.12567553
5.17949036	-65.99289695
5.18681637	-72.14868537
5.19414238	-63.10127938
5.20146839	-63.79346202
5.20879440	-72.40615615
5.21612042	-72.84259272
5.22344643	-66.49408787
5.23077244	-68.03563249
5.23809845	-65.28858385
5.24542446	-68.83560539
5.25275047	-68.12801455
5.26007649	-70.62636455
5.26740250	-65.97834967
5.27472851	-76.99512849
5.28205452	-82.38226910
5.28938053	-69.87365511
5.29670655	-69.48798925
5.30403256	-71.31301321
5.31135857	-67.87648524
5.31868458	-81.05679964
5.32601059	-82.63773618
5.33333660	-75.95170836
5.34066262	-73.93414215
5.34798863	-65.01034944
5.35531464	-65.97276685
5.36264065	-63.14104938
5.36996666	-66.93425036
5.37729268	-77.31911191
5.38461869	-68.02779634
5.39194470	-72.44292089
5.39927071	-66.75965631
5.40659672	-76.29266412
5.41392273	-68.69078252
5.42124875	-74.59335039
5.42857476	-71.61048141
5.43590077	-81.07104095
5.44322678	-80.84262873
5.45055279	-76.13355642
5.45787881	-92.99623902
5.46520482	-73.02929091
5.47253083	-66.09581454
5.47985684	-72.82531170
5.48718285	-70.94554167
5.49450886	-74.19420674
5.50183488	-73.37807999
5.50916089	-74.97533045
5.51648690	-68.91867290
5.52381291	-72.85686247
5.53113892	-76.05201056
5.53846494	-69.01330275
5.54579095	-67.45061847
5.55311696	-75.62436317
5.56044297	-68.37930821
5.56776898	-74.60783222
5.57509499	-65.79054596
5.58242101	-73.06444138
5.58974702	-75.98501450
5.59707303	-87.97356285
5.60439904	-77.72392176
5.61172505	-67.57048059
5.61905107	-65.08072917
5.62637708	-69.20830467
5.63370309	-75.99118281
5.64102910	-72.83411140
5.64835511	-78.38372275
5.65568112	-68.99491892
5.66300714	-78.43654373
5.67033315	-69.36313190
5.67765916	-74.26283916
5.68498517	-74.54215479
5.69231118	-73.43050192
5.69963720	-69.11260946
5.70696321	-79.79640890
5.71428922	-74.08670547
5.72161523	-73.08284446
5.72894124	-75.43128329
5.73626725	-76.12293121
5.74359327	-74.78578802
5.75091928	-81.23692770
