# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:33:58
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.14072099
0.00732601	-17.59639106
0.01465202	-19.48491439
0.02197804	-19.22122289
0.02930405	-19.68157463
0.03663006	-19.52568677
0.04395607	-19.52181515
0.05128208	-19.06959955
0.05860809	-19.03673815
0.06593411	-19.07322617
0.07326012	-17.97455726
0.08058613	-20.52921950
0.08791214	-17.39029869
0.09523815	-17.48021688
0.10256417	-21.67440568
0.10989018	-18.17910808
0.11721619	-17.82012607
0.12454220	-20.78040526
0.13186821	-19.98566815
0.13919422	-18.40525448
0.14652024	-22.01958065
0.15384625	-20.26556382
0.16117226	-18.04590144
0.16849827	-17.36607150
0.17582428	-20.84552253
0.18315030	-18.97615268
0.19047631	-18.31230023
0.19780232	-17.07175421
0.20512833	-17.11852534
0.21245434	-17.73579766
0.21978035	-15.82586454
0.22710637	-13.73709947
0.23443238	-13.62683582
0.24175839	-14.88747670
0.24908440	-11.79159299
0.25641041	-12.09345794
0.26373643	-12.16801430
0.27106244	-9.47616987
0.27838845	-9.81689689
0.28571446	-10.51004285
0.29304047	-9.01892722
0.30036648	-8.17473021
0.30769250	-8.97617592
0.31501851	-8.90024006
0.32234452	-7.33745107
0.32967053	-6.89051000
0.33699654	-8.34407961
0.34432256	-7.32609992
0.35164857	-5.95387693
0.35897458	-6.60155897
0.36630059	-6.21878321
0.37362660	-5.42376309
0.38095261	-5.33329273
0.38827863	-4.85750106
0.39560464	-4.89942870
0.40293065	-4.67479446
0.41025666	-4.46287790
0.41758267	-4.33446596
0.42490869	-4.27743765
0.43223470	-3.97732958
0.43956071	-3.92451942
0.44688672	-3.90219595
0.45421273	-3.11714494
0.46153874	-3.39591929
0.46886476	-3.28212082
0.47619077	-2.73271454
0.48351678	-2.96202810
0.49084279	-2.49809537
0.49816880	-2.43395520
0.50549482	-2.56207972
0.51282083	-1.76131937
0.52014684	-2.01004319
0.52747285	-2.20215156
0.53479886	-1.31372170
0.54212487	-2.31504455
0.54945089	-2.19506987
0.55677690	-6.40958616
0.56410291	-2.90122279
0.57142892	-1.29582259
0.57875493	-1.22669816
0.58608095	-1.29780655
0.59340696	-0.46330746
0.60073297	-0.94551832
0.60805898	-0.60719559
0.61538499	-0.14323190
0.62271100	-0.83904005
0.63003702	-0.07061813
0.63736303	-0.26372396
0.64468904	-0.45988187
0.65201505	0.00000000
0.65934106	-0.46547311
0.66666708	-0.15853044
0.67399309	-0.25889070
0.68131910	-0.58781802
0.68864511	-0.11303195
0.69597112	-0.44986065
0.70329713	-0.42620872
0.71062315	-0.31127382
0.71794916	-0.55822499
0.72527517	-0.34169073
0.73260118	-0.59033054
0.73992719	-0.68503203
0.74725321	-1.53827665
0.75457922	-3.76320943
0.76190523	-0.86985144
0.76923124	-1.00867438
0.77655725	-0.63480585
0.78388326	-0.91224358
0.79120928	-0.70414540
0.79853529	-0.80796834
0.80586130	-0.87063868
0.81318731	-0.70023186
0.82051332	-0.70178327
0.82783934	-0.60365335
0.83516535	-0.51215869
0.84249136	-0.59177150
0.84981737	-0.55502003
0.85714338	-0.47399069
0.86446939	-0.68438674
0.87179541	-0.40580631
0.87912142	-0.53779356
0.88644743	-0.60337477
0.89377344	-0.47033075
0.90109945	-0.71274451
0.90842547	-0.63544716
0.91575148	-0.72951344
0.92307749	-0.74142198
0.93040350	-0.59813794
0.93772951	-0.69850762
0.94505552	-0.83485591
0.95238154	-0.64109194
0.95970755	-0.93469218
0.96703356	-0.85660876
0.97435957	-0.98858969
0.98168558	-1.33017019
0.98901160	-3.04954981
0.99633761	-1.48126249
1.00366362	-1.02104376
1.01098963	-0.86059124
1.01831564	-1.15812223
1.02564165	-0.79326445
1.03296767	-1.14745056
1.04029368	-1.09540470
1.04761969	-1.20128125
1.05494570	-1.25303445
1.06227171	-1.43448385
1.06959773	-1.51283435
1.07692374	-1.94710419
