# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:50:01
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.59719173
0.00732601	-17.63341148
0.01465202	-19.72876817
0.02197804	-19.26176958
0.02930405	-19.75708299
0.03663006	-19.57114330
0.04395607	-19.42098438
0.05128208	-19.11077996
0.05860809	-19.09353238
0.06593411	-19.10096979
0.07326012	-17.89637644
0.08058613	-20.74682017
0.08791214	-17.43000217
0.09523815	-17.53830558
0.10256417	-21.76224869
0.10989018	-18.24732981
0.11721619	-17.83782556
0.12454220	-20.84928868
0.13186821	-20.01716970
0.13919422	-18.31452423
0.14652024	-21.85005501
0.15384625	-20.24505060
0.16117226	-17.94513653
0.16849827	-17.20270039
0.17582428	-20.52819034
0.18315030	-18.94227049
0.19047631	-18.23244604
0.19780232	-16.92504785
0.20512833	-17.10714081
0.21245434	-17.72975826
0.21978035	-15.77053456
0.22710637	-13.65319883
0.23443238	-13.57813534
0.24175839	-14.80058372
0.24908440	-11.72239979
0.25641041	-12.01592961
0.26373643	-12.11367634
0.27106244	-9.46139749
0.27838845	-9.76413494
0.28571446	-10.45061912
0.29304047	-8.98879738
0.30036648	-8.14481572
0.30769250	-8.94072346
0.31501851	-8.87132423
0.32234452	-7.29672650
0.32967053	-6.86590987
0.33699654	-8.31858687
0.34432256	-7.30816371
0.35164857	-5.93034845
0.35897458	-6.58892703
0.36630059	-6.17732563
0.37362660	-5.39996207
0.38095261	-5.30370476
0.38827863	-4.83658063
0.39560464	-4.87268376
0.40293065	-4.63541345
0.41025666	-4.44279003
0.41758267	-4.30101675
0.42490869	-4.25718349
0.43223470	-3.95741541
0.43956071	-3.91275220
0.44688672	-3.88770744
0.45421273	-3.09140580
0.46153874	-3.38184204
0.46886476	-3.26179513
0.47619077	-2.70928761
0.48351678	-2.94277953
0.49084279	-2.48393588
0.49816880	-2.42930236
0.50549482	-2.54142189
0.51282083	-1.74398665
0.52014684	-1.98637986
0.52747285	-2.18022731
0.53479886	-1.29529416
0.54212487	-2.28142000
0.54945089	-2.15330084
0.55677690	-6.27290294
0.56410291	-2.86761846
0.57142892	-1.26971346
0.57875493	-1.20338292
0.58608095	-1.26955734
0.59340696	-0.44048313
0.60073297	-0.92087925
0.60805898	-0.58354922
0.61538499	-0.12749086
0.62271100	-0.82569395
0.63003702	-0.05298410
0.63736303	-0.24394575
0.64468904	-0.45427929
0.65201505	0.00000000
0.65934106	-0.46408368
0.66666708	-0.15622841
0.67399309	-0.26220079
0.68131910	-0.59676090
0.68864511	-0.12189097
0.69597112	-0.47128709
0.70329713	-0.43188011
0.71062315	-0.32539185
0.71794916	-0.57390986
0.72527517	-0.35323746
0.73260118	-0.60287089
0.73992719	-0.67924372
0.74725321	-1.52308018
0.75457922	-3.70726297
0.76190523	-0.86504616
0.76923124	-1.01645686
0.77655725	-0.63951317
0.78388326	-0.92005577
0.79120928	-0.71217641
0.79853529	-0.81295248
0.80586130	-0.86927568
0.81318731	-0.70164936
0.82051332	-0.69944603
0.82783934	-0.60359907
0.83516535	-0.50899310
0.84249136	-0.58986733
0.84981737	-0.54684133
0.85714338	-0.47285569
0.86446939	-0.67757134
0.87179541	-0.39986428
0.87912142	-0.53219539
0.88644743	-0.58846240
0.89377344	-0.45951999
0.90109945	-0.69691955
0.90842547	-0.61337223
0.91575148	-0.70652137
0.92307749	-0.71109272
0.93040350	-0.57485259
0.93772951	-0.67024537
0.94505552	-0.81392886
0.95238154	-0.62199060
0.95970755	-0.91075574
0.96703356	-0.83523381
0.97435957	-0.95569051
0.98168558	-1.28891012
0.98901160	-2.97669748
0.99633761	-1.45118955
1.00366362	-1.00303795
1.01098963	-0.83505097
1.01831564	-1.15021018
1.02564165	-0.77640441
1.03296767	-1.14382100
1.04029368	-1.08414656
1.04761969	-1.19851521
1.05494570	-1.24574817
1.06227171	-1.41160064
1.06959773	-1.48777424
1.07692374	-1.89997887
1.08424975	-2.26719324
1.09157576	-4.81691703
1.09890177	-27.07503544
