# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:49:26
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.06007068
0.00732601	-17.88292018
0.01465202	-19.62041061
0.02197804	-19.21043953
0.02930405	-19.69143536
0.03663006	-19.47233895
0.04395607	-19.28848255
0.05128208	-19.11819551
0.05860809	-19.01719947
0.06593411	-19.13044978
0.07326012	-17.92471710
0.08058613	-20.62241703
0.08791214	-17.42130347
0.09523815	-17.57174949
0.10256417	-21.53454523
0.10989018	-18.17696868
0.11721619	-17.80366390
0.12454220	-20.86685833
0.13186821	-20.03499735
0.13919422	-18.36009067
0.14652024	-21.97704529
0.15384625	-20.19530611
0.16117226	-17.94315272
0.16849827	-17.22354556
0.17582428	-20.57466030
0.18315030	-18.90077668
0.19047631	-18.26466299
0.19780232	-16.97571405
0.20512833	-17.14894017
0.21245434	-17.71488099
0.21978035	-15.78151447
0.22710637	-13.68609854
0.23443238	-13.60917342
0.24175839	-14.83532315
0.24908440	-11.74061795
0.25641041	-12.02336551
0.26373643	-12.13466174
0.27106244	-9.46644061
0.27838845	-9.78295423
0.28571446	-10.50309037
0.29304047	-8.97797672
0.30036648	-8.15459745
0.30769250	-8.92473828
0.31501851	-8.85167741
0.32234452	-7.29100183
0.32967053	-6.86592141
0.33699654	-8.32666584
0.34432256	-7.30156728
0.35164857	-5.92452415
0.35897458	-6.57436453
0.36630059	-6.19231813
0.37362660	-5.40221446
0.38095261	-5.29946079
0.38827863	-4.83738939
0.39560464	-4.87569826
0.40293065	-4.64017778
0.41025666	-4.42773264
0.41758267	-4.29562468
0.42490869	-4.25790446
0.43223470	-3.95490353
0.43956071	-3.91315053
0.44688672	-3.88932527
0.45421273	-3.10354071
0.46153874	-3.37897865
0.46886476	-3.25245449
0.47619077	-2.69878713
0.48351678	-2.93188261
0.49084279	-2.46499244
0.49816880	-2.42184519
0.50549482	-2.52550093
0.51282083	-1.73972038
0.52014684	-1.97607909
0.52747285	-2.17945058
0.53479886	-1.28623099
0.54212487	-2.27912698
0.54945089	-2.14619857
0.55677690	-6.20274387
0.56410291	-2.83145074
0.57142892	-1.26407299
0.57875493	-1.19909821
0.58608095	-1.26546978
0.59340696	-0.42817874
0.60073297	-0.92024727
0.60805898	-0.57866980
0.61538499	-0.12238849
0.62271100	-0.81817961
0.63003702	-0.05226303
0.63736303	-0.24823020
0.64468904	-0.45912328
0.65201505	0.00000000
0.65934106	-0.46796799
0.66666708	-0.14931599
0.67399309	-0.25454226
0.68131910	-0.59000992
0.68864511	-0.11768129
0.69597112	-0.46289674
0.70329713	-0.43145601
0.71062315	-0.32808129
0.71794916	-0.56807022
0.72527517	-0.35596097
0.73260118	-0.60547199
0.73992719	-0.67807052
0.74725321	-1.51274578
0.75457922	-3.66649409
0.76190523	-0.86113578
0.76923124	-1.01570401
0.77655725	-0.63800303
0.78388326	-0.91658633
0.79120928	-0.70302664
0.79853529	-0.81278387
0.80586130	-0.86967808
0.81318731	-0.69223596
0.82051332	-0.69549147
0.82783934	-0.59741321
0.83516535	-0.50194112
0.84249136	-0.58523173
0.84981737	-0.54210322
0.85714338	-0.46845091
0.86446939	-0.67523195
0.87179541	-0.39458509
0.87912142	-0.52177878
0.88644743	-0.58896238
0.89377344	-0.44756162
0.90109945	-0.68982812
0.90842547	-0.60684567
0.91575148	-0.70054064
0.92307749	-0.70110686
0.93040350	-0.56728634
0.93772951	-0.66342513
0.94505552	-0.80718572
0.95238154	-0.61472682
0.95970755	-0.91498628
0.96703356	-0.83381197
0.97435957	-0.96085772
0.98168558	-1.29405351
0.98901160	-2.96210089
0.99633761	-1.44260644
1.00366362	-0.99154163
1.01098963	-0.82618336
1.01831564	-1.13100035
1.02564165	-0.76027396
1.03296767	-1.13197049
1.04029368	-1.07665246
1.04761969	-1.18153109
1.05494570	-1.24894443
1.06227171	-1.40974755
1.06959773	-1.48549386
1.07692374	-1.89183853
1.08424975	-2.26865492
1.09157576	-4.76672905
1.09890177	-26.46296101
1.10622778	-5.09197199
1.11355380	-7.12636101
1.12087981	-3.56872788
1.12820582	-2.55860419
1.13553183	-2.39318713
1.14285784	-2.58904589
1.15018386	-4.28973539
1.15750987	-7.84819119
1.16483588	-27.72984845
1.17216189	-5.03649828
1.17948790	-3.05869099
1.18681391	-2.58321407
1.19413993	-2.87916781
1.20146594	-3.27795196
1.20879195	-8.41989084
1.21611796	-4.02235748
1.22344397	-4.05402502
1.23076999	-7.47681228
1.23809600	-3.56023143
1.24542201	-3.24550781
1.25274802	-2.95508826
1.26007403	-3.09688205
1.26740004	-3.02641300
1.27472606	-3.05080564
1.28205207	-3.30874072
1.28937808	-3.16407321
1.29670409	-3.39174277
1.30403010	-3.54295254
1.31135612	-3.57337661
1.31868213	-4.12978173
1.32600814	-4.41485443
1.33333415	-4.00266953
1.34066016	-4.36893166
1.34798617	-4.08848458
1.35531219	-4.62007887
1.36263820	-4.41263470
1.36996421	-4.65494158
1.37729022	-4.70258167
1.38461623	-4.80140520
1.39194225	-5.16577745
1.39926826	-5.51308835
1.40659427	-8.73768256
1.41392028	-19.43449756
1.42124629	-6.97939630
1.42857230	-6.24990228
1.43589832	-5.88229236
1.44322433	-6.27286082
1.45055034	-6.12225352
1.45787635	-6.24261783
1.46520236	-6.43553016
1.47252838	-6.40271805
1.47985439	-6.59925844
1.48718040	-6.54426204
1.49450641	-6.70262020
1.50183242	-6.63526207
1.50915843	-6.91489879
1.51648445	-6.95490511
1.52381046	-7.37137715
1.53113647	-7.42674414
1.53846248	-7.66812101
1.54578849	-8.07028337
1.55311451	-7.93456881
1.56044052	-8.40350972
1.56776653	-8.23087339
1.57509254	-8.57416834
1.58241855	-8.56872198
1.58974456	-8.80727443
1.59707058	-9.98734513
1.60439659	-16.48371387
1.61172260	-10.36257072
1.61904861	-9.93569662
1.62637462	-9.67736209
1.63370064	-10.37510840
1.64102665	-10.67791020
1.64835266	-11.63509867
1.65567867	-15.36167003
1.66300468	-31.98217969
1.67033069	-32.83438976
1.67765671	-23.91780535
1.68498272	-15.02458684
1.69230873	-13.29228143
1.69963474	-13.39992733
1.70696075	-14.72350956
1.71428677	-26.36040284
1.72161278	-30.35253970
1.72893879	-16.48806947
1.73626480	-13.68785052
1.74359081	-13.51492465
1.75091682	-13.51223587
1.75824284	-14.55319795
1.76556885	-17.51083857
1.77289486	-14.43178634
1.78022087	-14.83937924
1.78754688	-14.92441837
1.79487290	-20.06765434
1.80219891	-20.32877603
1.80952492	-15.47408414
1.81685093	-15.46585412
1.82417694	-15.31891548
1.83150295	-15.54135513
1.83882897	-15.75538196
1.84615498	-15.98327828
1.85348099	-16.47968665
1.86080700	-17.64846599
1.86813301	-28.17575605
1.87545903	-21.59935063
1.88278504	-17.90152471
1.89011105	-17.53117559
1.89743706	-17.34089974
1.90476307	-17.61362872
1.91208908	-18.41322341
1.91941510	-27.47851832
1.92674111	-21.97513385
1.93406712	-18.78920235
1.94139313	-18.42216092
1.94871914	-18.64897402
1.95604516	-18.61097303
1.96337117	-18.96057113
1.97069718	-19.01499408
1.97802319	-19.20018079
1.98534920	-19.42945102
1.99267521	-19.51445468
2.00000123	-19.99028125
2.00732724	-19.87356902
2.01465325	-20.81744254
2.02197926	-21.02203233
2.02930527	-20.77493744
2.03663129	-22.31179972
2.04395730	-30.47701991
2.05128331	-21.60593443
2.05860932	-21.66744407
2.06593533	-21.22080474
2.07326134	-24.69443234
2.08058736	-24.91824961
2.08791337	-21.84700588
2.09523938	-22.06830696
2.10256539	-22.01941645
2.10989140	-22.38443033
2.11721742	-22.62198116
2.12454343	-22.70126895
2.13186944	-23.00883749
