# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:12:06
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.71732141
0.00732601	-17.57001491
0.01465202	-19.84945064
0.02197804	-18.96931142
0.02930405	-19.79996531
0.03663006	-19.25707885
0.04395607	-19.28391248
0.05128208	-18.95597416
0.05860809	-18.83904735
0.06593411	-19.00838836
0.07326012	-17.76914276
0.08058613	-20.59489739
0.08791214	-17.37855469
0.09523815	-17.52654384
0.10256417	-21.63338459
0.10989018	-18.12917622
0.11721619	-17.83179198
0.12454220	-20.82854863
0.13186821	-19.93217861
0.13919422	-18.44270664
0.14652024	-22.08781931
0.15384625	-20.24685917
0.16117226	-18.06406217
0.16849827	-17.62282691
0.17582428	-21.07574505
0.18315030	-19.21717327
0.19047631	-18.55506251
0.19780232	-17.34846436
0.20512833	-17.35162772
0.21245434	-18.07918216
0.21978035	-15.98985629
0.22710637	-13.89849388
0.23443238	-13.78291000
0.24175839	-15.15078725
0.24908440	-11.90778232
0.25641041	-12.23031082
0.26373643	-12.34867354
0.27106244	-9.58953277
0.27838845	-9.98565681
0.28571446	-10.64817120
0.29304047	-9.15989598
0.30036648	-8.29054228
0.30769250	-9.10235817
0.31501851	-8.99921785
0.32234452	-7.47625449
0.32967053	-7.00906753
0.33699654	-8.44490416
0.34432256	-7.42363789
0.35164857	-6.06631575
0.35897458	-6.67952758
0.36630059	-6.32221843
0.37362660	-5.50962610
0.38095261	-5.41097423
0.38827863	-4.94215136
0.39560464	-4.98425055
0.40293065	-4.74989816
0.41025666	-4.54978233
0.41758267	-4.40172011
0.42490869	-4.34900922
0.43223470	-4.03917674
0.43956071	-3.97202759
0.44688672	-3.96336878
0.45421273	-3.16648398
0.46153874	-3.44804541
0.46886476	-3.34769770
0.47619077	-2.78461798
0.48351678	-3.03207574
0.49084279	-2.55137695
0.49816880	-2.48883466
0.50549482	-2.61106573
0.51282083	-1.81008889
0.52014684	-2.05815093
0.52747285	-2.25475450
0.53479886	-1.34993018
0.54212487	-2.36906557
0.54945089	-2.24437078
0.55677690	-6.49877733
0.56410291	-2.95264826
0.57142892	-1.32422034
0.57875493	-1.26061247
0.58608095	-1.31923609
0.59340696	-0.48137958
0.60073297	-0.97042632
0.60805898	-0.61568911
0.61538499	-0.17083323
0.62271100	-0.84510677
0.63003702	-0.07720221
0.63736303	-0.26428121
0.64468904	-0.45311655
0.65201505	0.00000000
0.65934106	-0.43487922
0.66666708	-0.13683028
0.67399309	-0.23031154
0.68131910	-0.55671227
0.68864511	-0.08089091
0.69597112	-0.40698081
0.70329713	-0.37741520
0.71062315	-0.26418605
0.71794916	-0.51151093
0.72527517	-0.29677407
0.73260118	-0.54712581
0.73992719	-0.63524186
0.74725321	-1.50443865
0.75457922	-3.74036891
0.76190523	-0.83834705
0.76923124	-0.99220653
0.77655725	-0.62169567
0.78388326	-0.91317727
0.79120928	-0.69823189
0.79853529	-0.80924736
0.80586130	-0.87968393
0.81318731	-0.70404427
0.82051332	-0.71560295
0.82783934	-0.61819426
0.83516535	-0.52767948
0.84249136	-0.60603343
0.84981737	-0.56927104
0.85714338	-0.50267667
0.86446939	-0.71755167
0.87179541	-0.44082266
0.87912142	-0.56839731
0.88644743	-0.64080491
0.89377344	-0.51159280
0.90109945	-0.76001101
0.90842547	-0.67661476
0.91575148	-0.77843102
0.92307749	-0.77884280
0.93040350	-0.64015852
0.93772951	-0.74317496
0.94505552	-0.88266065
0.95238154	-0.69043842
0.95970755	-0.97689145
0.96703356	-0.90387216
0.97435957	-1.03087652
0.98168558	-1.38099532
0.98901160	-3.12187069
0.99633761	-1.52869822
1.00366362	-1.06866776
1.01098963	-0.90322788
1.01831564	-1.20477990
1.02564165	-0.83029508
1.03296767	-1.19149150
1.04029368	-1.13741320
1.04761969	-1.23788836
1.05494570	-1.29601138
1.06227171	-1.48134405
1.06959773	-1.54412677
1.07692374	-1.99288498
1.08424975	-2.37668532
1.09157576	-5.04772366
1.09890177	-27.58537862
1.10622778	-5.30894693
1.11355380	-7.35654831
1.12087981	-3.67699091
1.12820582	-2.60845762
1.13553183	-2.45510860
1.14285784	-2.66170918
1.15018386	-4.41640394
1.15750987	-8.18577056
1.16483588	-28.38862395
1.17216189	-5.16409739
1.17948790	-3.05811471
1.18681391	-2.59753411
1.19413993	-2.88493286
1.20146594	-3.33844795
1.20879195	-8.63859791
1.21611796	-4.05827282
1.22344397	-4.11463325
1.23076999	-7.64970057
1.23809600	-3.57026372
1.24542201	-3.22127337
1.25274802	-2.92516516
1.26007403	-3.07841553
1.26740004	-3.02123653
1.27472606	-3.05313501
1.28205207	-3.31077697
1.28937808	-3.17727883
1.29670409	-3.39399136
1.30403010	-3.55784401
1.31135612	-3.58475340
1.31868213	-4.15187457
1.32600814	-4.45367903
1.33333415	-4.02118849
1.34066016	-4.39657368
1.34798617	-4.12876395
1.35531219	-4.64396394
1.36263820	-4.43610598
1.36996421	-4.66735822
1.37729022	-4.73760427
1.38461623	-4.83677602
1.39194225	-5.25160669
1.39926826	-5.59666395
1.40659427	-8.97116277
1.41392028	-19.44847754
1.42124629	-7.05600895
1.42857230	-6.25668087
1.43589832	-5.90040022
1.44322433	-6.28584187
1.45055034	-6.13940494
1.45787635	-6.28153518
1.46520236	-6.45865741
1.47252838	-6.43956651
1.47985439	-6.62557025
1.48718040	-6.56411970
1.49450641	-6.70256078
1.50183242	-6.63106812
1.50915843	-6.92602378
1.51648445	-6.96819404
1.52381046	-7.39526315
1.53113647	-7.44272878
1.53846248	-7.68284782
1.54578849	-8.08322189
1.55311451	-7.95217310
1.56044052	-8.40628416
1.56776653	-8.25041806
1.57509254	-8.59542725
1.58241855	-8.60539262
1.58974456	-8.85577341
1.59707058	-10.09587075
1.60439659	-16.72355690
1.61172260	-10.41081289
1.61904861	-9.95443196
1.62637462	-9.74103751
1.63370064	-10.42806224
1.64102665	-10.76436375
1.64835266	-11.74905638
1.65567867	-15.70660688
1.66300468	-32.79984247
1.67033069	-34.39351091
1.67765671	-24.54677521
1.68498272	-15.20666237
1.69230873	-13.44682775
1.69963474	-13.59281604
1.70696075	-14.98548908
1.71428677	-27.05664232
1.72161278	-30.34097112
1.72893879	-16.55315546
1.73626480	-13.72761926
1.74359081	-13.52538446
1.75091682	-13.51502920
1.75824284	-14.59965906
1.76556885	-17.60876092
1.77289486	-14.55257052
1.78022087	-14.94545114
1.78754688	-15.06765570
1.79487290	-20.35896926
1.80219891	-20.16548368
1.80952492	-15.49251497
1.81685093	-15.48283483
1.82417694	-15.34894958
1.83150295	-15.56274110
1.83882897	-15.87167581
1.84615498	-16.12763893
1.85348099	-16.61008516
1.86080700	-17.85726275
1.86813301	-28.95140686
1.87545903	-21.49769642
1.88278504	-17.89491031
1.89011105	-17.50680914
1.89743706	-17.36526900
1.90476307	-17.68637473
1.91208908	-18.56427368
1.91941510	-28.06688831
1.92674111	-22.04967959
1.93406712	-18.79115323
1.94139313	-18.41339901
1.94871914	-18.64249068
1.95604516	-18.63017889
1.96337117	-18.97273425
1.97069718	-19.02439824
1.97802319	-19.19751652
1.98534920	-19.47130520
1.99267521	-19.53741341
2.00000123	-20.00676829
2.00732724	-19.91155947
2.01465325	-20.80522287
2.02197926	-21.00530390
2.02930527	-20.76526187
2.03663129	-22.43696593
2.04395730	-30.48486823
2.05128331	-21.59345666
2.05860932	-21.71594445
2.06593533	-21.26575428
2.07326134	-24.92791931
2.08058736	-24.97826021
2.08791337	-21.91500636
2.09523938	-22.04376586
2.10256539	-22.06167464
2.10989140	-22.38310907
2.11721742	-22.65355159
2.12454343	-22.76338296
2.13186944	-23.08052751
2.13919545	-23.15864835
2.14652146	-23.70165133
2.15384747	-24.20055016
2.16117349	-28.83961338
2.16849950	-38.02591251
2.17582551	-29.34275435
2.18315152	-26.14273427
2.19047753	-28.14973930
2.19780355	-35.85544164
2.20512956	-31.72255802
2.21245557	-28.51133676
2.21978158	-33.59258044
2.22710759	-34.53249432
2.23443360	-28.11523088
2.24175962	-27.86298237
2.24908563	-28.28028195
2.25641164	-29.34634613
2.26373765	-36.18018066
2.27106366	-33.95878979
2.27838968	-28.03178321
2.28571569	-27.79668621
2.29304170	-27.70932810
2.30036771	-28.30855955
2.30769372	-28.51584812
2.31501973	-29.57587904
2.32234575	-30.72076332
2.32967176	-30.82185360
2.33699777	-30.94831823
2.34432378	-38.43117582
2.35164979	-36.24952531
2.35897581	-32.48308057
2.36630182	-42.04202354
2.37362783	-36.80258067
2.38095384	-33.89779733
2.38827985	-38.93456413
2.39560586	-39.01074113
2.40293188	-32.80538005
2.41025789	-31.36383329
2.41758390	-32.19012905
2.42490991	-32.58284830
2.43223592	-34.68309161
2.43956194	-33.39029360
2.44688795	-35.38037240
2.45421396	-36.48659292
2.46153997	-42.10250441
2.46886598	-38.38115976
2.47619199	-32.82439073
2.48351801	-32.35538087
2.49084402	-32.74400686
2.49817003	-32.85445145
2.50549604	-33.45508825
2.51282205	-33.93014408
2.52014807	-34.09290371
2.52747408	-34.29165038
2.53480009	-34.33349853
2.54212610	-34.58686554
2.54945211	-34.95597198
2.55677812	-35.49316848
2.56410414	-35.91703006
2.57143015	-37.57792171
2.57875616	-36.52598529
2.58608217	-36.74988971
2.59340818	-36.93489042
2.60073420	-37.23873390
2.60806021	-36.89096804
2.61538622	-36.12762792
2.62271223	-35.24091552
2.63003824	-38.08847781
2.63736425	-46.46917039
2.64469027	-43.34077537
2.65201628	-50.79437647
2.65934229	-37.91001252
2.66666830	-37.72277259
2.67399431	-35.10937560
2.68132033	-35.32503587
2.68864634	-41.90405364
2.69597235	-34.92881470
2.70329836	-34.60100300
2.71062437	-34.84165442
2.71795038	-35.42625708
2.72527640	-36.00772847
2.73260241	-36.69134813
2.73992842	-37.72528558
2.74725443	-39.44006032
2.75458044	-40.86763241
2.76190646	-40.43436101
2.76923247	-42.20318388
2.77655848	-45.76938709
2.78388449	-47.62934933
2.79121050	-40.29838819
2.79853651	-34.93144059
2.80586253	-34.39532549
2.81318854	-34.02290645
2.82051455	-34.28103716
2.82784056	-34.13449078
2.83516657	-34.62980559
2.84249259	-34.78206063
2.84981860	-35.21260691
2.85714461	-35.78069913
2.86447062	-36.55872458
2.87179663	-38.29010547
2.87912264	-55.20330165
2.88644866	-44.56265511
2.89377467	-36.93721935
2.90110068	-34.51148898
2.90842669	-35.16586646
2.91575270	-35.34202027
2.92307872	-36.07663465
2.93040473	-36.85177005
2.93773074	-38.02065652
2.94505675	-39.64220758
2.95238276	-41.09711967
2.95970877	-42.73404698
2.96703479	-43.86625942
2.97436080	-49.60361290
2.98168681	-41.94362916
2.98901282	-38.79628436
2.99633883	-44.01740041
3.00366485	-48.46719181
3.01099086	-46.36071222
3.01831687	-49.74556586
3.02564288	-47.96659001
3.03296889	-45.43406275
3.04029490	-38.93027787
3.04762092	-49.95096824
3.05494693	-40.04149590
3.06227294	-36.58099153
3.06959895	-35.52581871
3.07692496	-35.20967059
3.08425098	-35.31806871
3.09157699	-35.32963222
3.09890300	-35.55985437
3.10622901	-35.88617320
3.11355502	-36.69408724
3.12088103	-39.22127405
3.12820705	-49.77491029
3.13553306	-51.22746346
3.14285907	-51.73975349
3.15018508	-39.81557620
3.15751109	-38.54260940
3.16483711	-48.87814085
3.17216312	-52.67421889
3.17948913	-44.33877060
3.18681514	-43.21695784
3.19414115	-37.82814612
3.20146716	-36.11885013
3.20879318	-37.08338080
3.21611919	-39.36605273
3.22344520	-36.65477843
3.23077121	-42.63956563
3.23809722	-42.14738343
3.24542324	-37.51611412
3.25274925	-37.17985993
3.26007526	-37.04345866
3.26740127	-37.16066845
3.27472728	-37.20310163
3.28205329	-37.35539430
3.28937931	-37.14637566
3.29670532	-37.77666732
3.30403133	-37.89387896
3.31135734	-38.57995089
3.31868335	-39.83530132
3.32600937	-46.54044895
3.33333538	-53.35834235
3.34066139	-50.24818267
3.34798740	-40.03229020
3.35531341	-38.61063043
3.36263942	-38.31918287
3.36996544	-38.49056443
3.37729145	-38.22197195
3.38461746	-38.32192780
3.39194347	-38.14159142
3.39926948	-38.45951151
3.40659550	-38.10552867
3.41392151	-37.96118023
3.42124752	-38.08694621
3.42857353	-38.54984698
3.43589954	-39.01623112
3.44322555	-39.45335254
3.45055157	-40.00241941
3.45787758	-40.54147074
3.46520359	-40.39331092
3.47252960	-41.07832664
3.47985561	-41.08598396
3.48718163	-41.44051674
