# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:06:16
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750458	-0.00018199
-166.11417127	-0.00001266
-166.08083796	-0.00040196
-166.04750464	-0.00125356
-166.01417133	-0.00022812
-165.98083802	-0.00015736
-165.94750470	0.00030595
-165.91417139	-0.00049101
-165.88083808	-0.00024827
-165.84750477	0.00005675
-165.81417145	-0.00005183
-165.78083814	-0.00031412
-165.74750483	0.00041632
-165.71417151	0.00018378
-165.68083820	-0.00024150
-165.64750489	-0.00012655
-165.61417157	-0.00050186
-165.58083826	0.00022086
-165.54750495	0.00013354
-165.51417164	0.00018195
-165.48083832	-0.00009882
-165.44750501	0.00017020
-165.41417170	0.00081334
-165.38083838	0.00020476
-165.34750507	0.00041489
-165.31417176	0.00043103
-165.28083845	0.00018914
-165.24750513	-0.00000102
-165.21417182	0.00045320
-165.18083851	0.00013494
-165.14750519	0.00059541
-165.11417188	0.00052849
-165.08083857	0.00072784
-165.04750526	0.00009109
-165.01417194	0.00073157
-164.98083863	0.00022477
-164.94750532	0.00096994
-164.91417200	0.00053749
-164.88083869	0.00032896
-164.84750538	0.00026141
-164.81417207	0.00115273
-164.78083875	0.00079914
-164.74750544	0.00047164
-164.71417213	0.00131782
-164.68083881	0.00119182
-164.64750550	0.00109413
-164.61417219	0.00005904
-164.58083888	0.00036709
-164.54750556	0.00004900
-164.51417225	0.00073392
-164.48083894	0.00124560
-164.44750562	-0.00039186
-164.41417231	-0.00027351
-164.38083900	0.00072622
-164.34750568	0.00117094
-164.31417237	0.00027689
-164.28083906	0.00035411
-164.24750575	0.00010575
-164.21417243	0.00082284
-164.18083912	0.00070720
-164.14750581	0.00040181
-164.11417249	-0.00010259
-164.08083918	0.00058197
-164.04750587	-0.00013100
-164.01417256	0.00000117
-163.98083924	0.00101125
-163.94750593	-0.00009633
-163.91417262	0.00032855
-163.88083930	-0.00025962
-163.84750599	0.00014405
-163.81417268	0.00043948
-163.78083937	0.00030039
-163.74750605	0.00087363
-163.71417274	0.00017150
-163.68083943	0.00017906
-163.64750611	0.00058369
-163.61417280	0.00059289
-163.58083949	0.00030092
-163.54750618	-0.00026111
-163.51417286	0.00005698
-163.48083955	0.00012738
-163.44750624	-0.00001193
-163.41417292	0.00119656
-163.38083961	0.00067708
-163.34750630	0.00022286
-163.31417299	0.00025257
-163.28083967	0.00047371
-163.24750636	0.00121098
-163.21417305	0.00066128
-163.18083973	0.00085073
-163.14750642	0.00034519
-163.11417311	0.00049075
-163.08083980	0.00078573
-163.04750648	0.00091041
-163.01417317	0.00082013
-162.98083986	0.00101691
-162.94750654	0.00134501
-162.91417323	0.00116424
-162.88083992	0.00073514
-162.84750660	0.00126793
-162.81417329	0.00053196
-162.78083998	0.00048227
-162.74750667	0.00080667
-162.71417335	0.00088273
-162.68084004	0.00117350
-162.64750673	0.00040173
-162.61417341	0.00008401
-162.58084010	0.00076092
-162.54750679	0.00111516
-162.51417348	0.00025943
-162.48084016	0.00115647
-162.44750685	0.00123238
-162.41417354	0.00098120
-162.38084022	0.00082418
-162.34750691	0.00115200
-162.31417360	0.00139816
-162.28084029	0.00031742
-162.24750697	0.00055996
-162.21417366	0.00082955
-162.18084035	0.00057652
-162.14750703	0.00129656
-162.11417372	0.00102098
-162.08084041	0.00039779
-162.04750710	0.00074913
-162.01417378	0.00091077
-161.98084047	0.00107974
-161.94750716	0.00158941
-161.91417384	0.00033633
-161.88084053	0.00046872
-161.84750722	0.00076202
-161.81417391	0.00094032
-161.78084059	0.00114739
-161.74750728	0.00058416
-161.71417397	0.00087477
-161.68084065	0.00114249
-161.64750734	0.00054946
-161.61417403	0.00022004
-161.58084071	0.00073051
-161.54750740	0.00068774
-161.51417409	0.00028712
-161.48084078	0.00045092
-161.44750746	0.00035036
-161.41417415	0.00047478
-161.38084084	0.00058911
-161.34750752	0.00042033
-161.31417421	0.00067802
-161.28084090	0.00008990
-161.24750759	0.00075159
-161.21417427	0.00094520
-161.18084096	-0.00001518
-161.14750765	0.00016703
-161.11417433	0.00062380
-161.08084102	0.00038164
-161.04750771	0.00057641
-161.01417440	0.00038402
-160.98084108	0.00036433
-160.94750777	0.00048304
-160.91417446	-0.00022651
-160.88084114	-0.00021128
-160.84750783	-0.00036181
-160.81417452	0.00000485
-160.78084121	0.00004744
-160.74750789	0.00045492
-160.71417458	-0.00014511
-160.68084127	-0.00068019
-160.64750795	-0.00027986
-160.61417464	0.00029608
-160.58084133	0.00037242
-160.54750802	0.00050600
-160.51417470	0.00018171
-160.48084139	-0.00013478
-160.44750808	0.00022136
-160.41417476	0.00011875
-160.38084145	0.00017236
-160.34750814	0.00018143
-160.31417483	0.00016566
-160.28084151	-0.00006618
-160.24750820	0.00004893
-160.21417489	-0.00081902
-160.18084157	-0.00079650
-160.14750826	0.00012855
-160.11417495	-0.00016278
-160.08084163	-0.00077767
-160.04750832	-0.00066342
-160.01417501	0.00004237
-159.98084170	-0.00027869
-159.94750838	-0.00028367
-159.91417507	0.00026464
-159.88084176	-0.00011223
-159.84750844	0.00030536
-159.81417513	-0.00043665
-159.78084182	0.00015524
-159.74750851	-0.00011855
-159.71417519	0.00015504
-159.68084188	0.00043391
-159.64750857	-0.00077818
-159.61417525	-0.00066231
-159.58084194	0.00034048
-159.54750863	-0.00047692
-159.51417532	-0.00054489
-159.48084200	-0.00044965
-159.44750869	0.00006578
-159.41417538	0.00009043
-159.38084206	-0.00022090
-159.34750875	0.00049152
-159.31417544	-0.00027244
-159.28084213	-0.00038911
-159.24750881	-0.00039685
-159.21417550	-0.00028896
-159.18084219	-0.00088565
-159.14750887	0.00006748
-159.11417556	-0.00040050
-159.08084225	0.00014401
-159.04750894	-0.00036747
-159.01417562	-0.00003638
-158.98084231	-0.00075459
-158.94750900	-0.00091670
-158.91417568	-0.00029977
-158.88084237	-0.00051477
-158.84750906	-0.00003190
-158.81417575	-0.00055294
-158.78084243	-0.00098328
-158.74750912	-0.00036173
-158.71417581	-0.00086569
-158.68084249	-0.00077458
-158.64750918	-0.00022631
-158.61417587	-0.00048057
-158.58084255	-0.00117313
-158.54750924	-0.00066661
-158.51417593	-0.00127569
-158.48084262	-0.00111802
-158.44750930	-0.00087291
-158.41417599	-0.00067358
-158.38084268	-0.00079542
-158.34750936	-0.00075900
-158.31417605	-0.00130758
-158.28084274	-0.00134815
-158.24750943	-0.00144821
-158.21417611	-0.00116112
-158.18084280	-0.00121346
-158.14750949	-0.00123845
-158.11417617	-0.00107508
-158.08084286	-0.00125702
-158.04750955	-0.00126166
-158.01417624	-0.00122515
-157.98084292	-0.00055190
-157.94750961	-0.00099837
-157.91417630	-0.00110981
-157.88084298	-0.00006225
-157.84750967	-0.00064185
-157.81417636	-0.00120804
-157.78084305	-0.00105893
-157.74750973	-0.00022138
-157.71417642	-0.00056729
-157.68084311	-0.00100841
-157.64750979	-0.00148290
-157.61417648	-0.00081777
-157.58084317	-0.00088754
-157.54750986	-0.00109209
-157.51417654	-0.00076419
-157.48084323	-0.00070752
-157.44750992	-0.00043868
-157.41417660	-0.00091391
-157.38084329	-0.00054784
-157.34750998	-0.00059469
-157.31417666	-0.00116386
-157.28084335	-0.00132222
-157.24751004	-0.00118321
-157.21417673	-0.00042741
-157.18084341	-0.00074212
-157.14751010	-0.00053169
-157.11417679	-0.00112097
-157.08084347	-0.00051779
-157.04751016	-0.00149173
-157.01417685	-0.00060291
-156.98084354	-0.00166587
