# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:26:52
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-20.09955693
0.00732601	-17.80183668
0.01465202	-19.68994867
0.02197804	-19.13049515
0.02930405	-19.80462613
0.03663006	-19.24700282
0.04395607	-19.34500311
0.05128208	-19.05759872
0.05860809	-19.00827818
0.06593411	-19.05140636
0.07326012	-17.93086819
0.08058613	-20.50993760
0.08791214	-17.37231504
0.09523815	-17.50973138
0.10256417	-21.55491700
0.10989018	-18.15530879
0.11721619	-17.86644901
0.12454220	-20.82503167
0.13186821	-20.08142367
0.13919422	-18.48510822
0.14652024	-21.96160157
0.15384625	-20.23614301
0.16117226	-18.00478595
0.16849827	-17.40004867
0.17582428	-20.87211663
0.18315030	-19.07246285
0.19047631	-18.37919463
0.19780232	-17.11795181
0.20512833	-17.20134981
0.21245434	-17.85114891
0.21978035	-15.86420593
0.22710637	-13.79574660
0.23443238	-13.70305608
0.24175839	-14.99759526
0.24908440	-11.82091562
0.25641041	-12.12026091
0.26373643	-12.21116781
0.27106244	-9.50580096
0.27838845	-9.86877696
0.28571446	-10.55020887
0.29304047	-9.06354940
0.30036648	-8.20420908
0.30769250	-9.00294480
0.31501851	-8.91255789
0.32234452	-7.37871292
0.32967053	-6.92034482
0.33699654	-8.36233009
0.34432256	-7.34392215
0.35164857	-5.98408878
0.35897458	-6.64060769
0.36630059	-6.24454260
0.37362660	-5.45338074
0.38095261	-5.35875548
0.38827863	-4.89335383
0.39560464	-4.93138491
0.40293065	-4.69174809
0.41025666	-4.49366326
0.41758267	-4.34810394
0.42490869	-4.30356405
0.43223470	-4.00448939
0.43956071	-3.94860203
0.44688672	-3.93633436
0.45421273	-3.14955448
0.46153874	-3.41894701
0.46886476	-3.31477870
0.47619077	-2.74934373
0.48351678	-2.98993681
0.49084279	-2.52150758
0.49816880	-2.46733886
0.50549482	-2.58969486
0.51282083	-1.79256592
0.52014684	-2.03278852
0.52747285	-2.22775556
0.53479886	-1.32914885
0.54212487	-2.33303734
0.54945089	-2.20518319
0.55677690	-6.40076833
0.56410291	-2.90511210
0.57142892	-1.30672076
0.57875493	-1.23252665
0.58608095	-1.30300189
0.59340696	-0.46773566
0.60073297	-0.95183460
0.60805898	-0.60308659
0.61538499	-0.14518625
0.62271100	-0.83390869
0.63003702	-0.07176775
0.63736303	-0.25296588
0.64468904	-0.45589492
0.65201505	0.00000000
0.65934106	-0.45366814
0.66666708	-0.15168422
0.67399309	-0.25025288
0.68131910	-0.57270429
0.68864511	-0.10890509
0.69597112	-0.43678977
0.70329713	-0.40585169
0.71062315	-0.29057374
0.71794916	-0.54413901
0.72527517	-0.33187278
0.73260118	-0.57749393
0.73992719	-0.67113160
0.74725321	-1.53043441
0.75457922	-3.73981783
0.76190523	-0.86118686
0.76923124	-1.01275823
0.77655725	-0.63456366
0.78388326	-0.91609068
0.79120928	-0.70933629
0.79853529	-0.82266789
0.80586130	-0.88674006
0.81318731	-0.71155070
0.82051332	-0.71461342
0.82783934	-0.61839492
0.83516535	-0.52469685
0.84249136	-0.60585941
0.84981737	-0.56699941
0.85714338	-0.49658312
0.86446939	-0.71013164
0.87179541	-0.42741365
0.87912142	-0.55865224
0.88644743	-0.62907737
0.89377344	-0.48710381
0.90109945	-0.73830010
0.90842547	-0.65511480
0.91575148	-0.75250081
0.92307749	-0.76701906
0.93040350	-0.62482491
0.93772951	-0.71857018
0.94505552	-0.86382550
