# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:02:10
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-166.14750458	-0.00025007
-166.11417127	-0.00015538
-166.08083796	0.00011537
-166.04750464	-0.00044964
-166.01417133	-0.00024289
-165.98083802	0.00024510
-165.94750470	-0.00045842
-165.91417139	-0.00062031
-165.88083808	-0.00009374
-165.84750477	-0.00040273
-165.81417145	-0.00029301
-165.78083814	-0.00058462
-165.74750483	-0.00001555
-165.71417151	-0.00066730
-165.68083820	-0.00024160
-165.64750489	0.00018236
-165.61417157	-0.00015273
-165.58083826	-0.00004807
-165.54750495	-0.00051327
-165.51417164	0.00007686
-165.48083832	0.00017342
-165.44750501	0.00044534
-165.41417170	0.00089349
-165.38083838	-0.00016098
-165.34750507	0.00050164
-165.31417176	0.00087554
-165.28083845	0.00013265
-165.24750513	0.00017068
-165.21417182	0.00071373
-165.18083851	0.00082412
-165.14750519	0.00067111
-165.11417188	0.00037885
-165.08083857	0.00038476
-165.04750526	0.00081409
-165.01417194	0.00026226
-164.98083863	0.00040900
-164.94750532	-0.00033680
-164.91417200	0.00057072
-164.88083869	0.00096273
-164.84750538	0.00050423
-164.81417207	0.00004928
-164.78083875	0.00011996
-164.74750544	0.00089922
-164.71417213	0.00126569
-164.68083881	0.00102182
-164.64750550	0.00153231
-164.61417219	0.00085183
-164.58083888	0.00076326
-164.54750556	0.00010957
-164.51417225	0.00032241
-164.48083894	0.00043709
-164.44750562	0.00029812
-164.41417231	0.00064545
-164.38083900	0.00099520
-164.34750568	0.00019511
-164.31417237	0.00080778
-164.28083906	0.00050245
-164.24750575	0.00014407
-164.21417243	0.00025747
-164.18083912	0.00090368
-164.14750581	0.00005000
-164.11417249	0.00046008
-164.08083918	0.00001349
-164.04750587	0.00031979
-164.01417256	0.00109762
-163.98083924	-0.00001501
-163.94750593	0.00101364
-163.91417262	0.00079017
-163.88083930	0.00075123
-163.84750599	0.00076621
-163.81417268	0.00072039
-163.78083937	0.00006595
-163.74750605	0.00056734
-163.71417274	0.00039469
-163.68083943	0.00024835
-163.64750611	0.00035764
-163.61417280	0.00092191
-163.58083949	0.00062545
-163.54750618	0.00087931
-163.51417286	0.00106322
-163.48083955	0.00058808
-163.44750624	0.00080081
-163.41417292	0.00053417
-163.38083961	0.00056815
-163.34750630	0.00073217
-163.31417299	0.00087900
-163.28083967	0.00125102
-163.24750636	0.00046278
-163.21417305	0.00035373
-163.18083973	0.00091156
-163.14750642	0.00037334
-163.11417311	0.00056019
-163.08083980	0.00020494
-163.04750648	0.00042354
-163.01417317	0.00119617
-162.98083986	0.00094283
-162.94750654	0.00112312
-162.91417323	0.00029709
-162.88083992	0.00117847
-162.84750660	0.00109747
-162.81417329	0.00141035
-162.78083998	0.00113912
-162.74750667	0.00094534
-162.71417335	0.00061408
-162.68084004	0.00137552
-162.64750673	0.00081746
-162.61417341	0.00099075
-162.58084010	0.00094173
-162.54750679	0.00138332
-162.51417348	0.00109067
-162.48084016	0.00107921
-162.44750685	0.00123540
-162.41417354	0.00042151
-162.38084022	0.00125269
-162.34750691	0.00089156
-162.31417360	0.00049313
-162.28084029	0.00037963
-162.24750697	0.00080344
-162.21417366	0.00056419
-162.18084035	0.00064133
-162.14750703	0.00038686
-162.11417372	0.00031526
-162.08084041	0.00037170
-162.04750710	0.00013164
-162.01417378	0.00008290
-161.98084047	0.00048497
-161.94750716	0.00059485
-161.91417384	0.00082057
-161.88084053	0.00050960
-161.84750722	0.00128069
-161.81417391	0.00084179
-161.78084059	0.00026886
-161.74750728	0.00105038
-161.71417397	0.00062683
-161.68084065	0.00057112
-161.64750734	0.00093770
-161.61417403	0.00073769
-161.58084071	-0.00034267
-161.54750740	0.00022030
-161.51417409	0.00018925
-161.48084078	0.00043226
-161.44750746	0.00040420
-161.41417415	0.00086051
-161.38084084	0.00056582
-161.34750752	0.00106176
-161.31417421	0.00046588
-161.28084090	0.00074543
-161.24750759	0.00005614
-161.21417427	0.00143618
-161.18084096	0.00069577
-161.14750765	0.00022739
-161.11417433	0.00047681
-161.08084102	0.00051193
-161.04750771	0.00082161
-161.01417440	0.00109377
-160.98084108	0.00028563
-160.94750777	0.00011598
-160.91417446	0.00085662
-160.88084114	-0.00003224
-160.84750783	0.00045813
-160.81417452	-0.00000842
-160.78084121	0.00040482
-160.74750789	0.00051461
-160.71417458	0.00098975
-160.68084127	-0.00005614
-160.64750795	-0.00062842
-160.61417464	0.00021084
-160.58084133	0.00060243
-160.54750802	0.00031776
-160.51417470	0.00046484
-160.48084139	-0.00040200
-160.44750808	-0.00009034
-160.41417476	-0.00002686
-160.38084145	-0.00002698
-160.34750814	-0.00005360
-160.31417483	-0.00039881
-160.28084151	0.00020753
-160.24750820	-0.00002747
-160.21417489	-0.00028093
-160.18084157	0.00040004
-160.14750826	0.00012503
-160.11417495	0.00007230
-160.08084163	-0.00026393
-160.04750832	-0.00019277
-160.01417501	-0.00050193
-159.98084170	-0.00058330
-159.94750838	-0.00008228
-159.91417507	-0.00069554
-159.88084176	-0.00016593
-159.84750844	-0.00035577
-159.81417513	0.00012445
-159.78084182	-0.00013792
-159.74750851	-0.00035050
-159.71417519	-0.00042056
-159.68084188	-0.00035469
-159.64750857	-0.00041537
-159.61417525	-0.00044920
-159.58084194	-0.00015747
-159.54750863	-0.00018218
-159.51417532	-0.00002763
-159.48084200	-0.00060704
-159.44750869	-0.00033945
-159.41417538	-0.00030385
-159.38084206	-0.00022216
-159.34750875	-0.00111788
-159.31417544	-0.00057987
-159.28084213	-0.00090667
-159.24750881	-0.00022158
-159.21417550	-0.00009961
-159.18084219	-0.00025158
-159.14750887	-0.00098548
-159.11417556	-0.00023046
-159.08084225	-0.00037811
-159.04750894	-0.00002219
-159.01417562	-0.00042103
-158.98084231	-0.00113870
-158.94750900	-0.00032500
-158.91417568	0.00011573
-158.88084237	-0.00115079
-158.84750906	-0.00079486
-158.81417575	-0.00091080
-158.78084243	-0.00057664
-158.74750912	-0.00050164
-158.71417581	-0.00104141
-158.68084249	-0.00092978
-158.64750918	-0.00116822
-158.61417587	-0.00126604
-158.58084255	-0.00163077
-158.54750924	-0.00101914
-158.51417593	-0.00121582
-158.48084262	-0.00128889
-158.44750930	-0.00161909
-158.41417599	-0.00085660
-158.38084268	-0.00091414
-158.34750936	-0.00149837
-158.31417605	-0.00141133
-158.28084274	-0.00156557
-158.24750943	-0.00122325
-158.21417611	-0.00091777
-158.18084280	-0.00115895
-158.14750949	-0.00151602
-158.11417617	-0.00056750
-158.08084286	-0.00096339
-158.04750955	-0.00180610
-158.01417624	-0.00181209
-157.98084292	-0.00125265
-157.94750961	-0.00137589
-157.91417630	-0.00082401
-157.88084298	-0.00135951
-157.84750967	-0.00082549
-157.81417636	-0.00152357
-157.78084305	-0.00105732
-157.74750973	-0.00096882
-157.71417642	-0.00101780
-157.68084311	-0.00041165
-157.64750979	-0.00045699
-157.61417648	-0.00122607
-157.58084317	-0.00141850
-157.54750986	-0.00086469
-157.51417654	-0.00139061
-157.48084323	-0.00099841
-157.44750992	-0.00096770
-157.41417660	-0.00239495
-157.38084329	-0.00088975
-157.34750998	-0.00149564
-157.31417666	-0.00069472
-157.28084335	-0.00119814
-157.24751004	-0.00093835
-157.21417673	-0.00107655
-157.18084341	-0.00240244
-157.14751010	-0.00055330
-157.11417679	-0.00099145
-157.08084347	-0.00087027
-157.04751016	-0.00129159
-157.01417685	-0.00105834
-156.98084354	-0.00157946
-156.94751022	-0.00134201
-156.91417691	-0.00085080
-156.88084360	-0.00112664
-156.84751028	-0.00139331
-156.81417697	-0.00090053
-156.78084366	-0.00145218
-156.74751035	-0.00092796
-156.71417703	-0.00115951
-156.68084372	-0.00176539
-156.64751041	-0.00110707
-156.61417709	-0.00182250
-156.58084378	-0.00114940
-156.54751047	-0.00139967
-156.51417716	-0.00210186
-156.48084384	-0.00195052
-156.44751053	-0.00111095
-156.41417722	-0.00202509
-156.38084390	-0.00155510
-156.34751059	-0.00124773
-156.31417728	-0.00131178
-156.28084397	-0.00143328
-156.24751065	-0.00193568
-156.21417734	-0.00117756
-156.18084403	-0.00185734
-156.14751071	-0.00210704
-156.11417740	-0.00159209
-156.08084409	-0.00189418
-156.04751078	-0.00202565
-156.01417746	-0.00196724
-155.98084415	-0.00132257
-155.94751084	-0.00104496
-155.91417752	-0.00190485
-155.88084421	-0.00161139
-155.84751090	-0.00165807
-155.81417758	-0.00095075
-155.78084427	-0.00168969
-155.74751096	-0.00069375
-155.71417765	-0.00073440
-155.68084433	-0.00121007
-155.64751102	-0.00099625
-155.61417771	-0.00152183
-155.58084439	-0.00172736
-155.54751108	-0.00071208
-155.51417777	-0.00099801
-155.48084446	-0.00027456
-155.44751114	-0.00030248
-155.41417783	-0.00184884
-155.38084452	-0.00054818
-155.34751120	-0.00016921
-155.31417789	0.00026650
-155.28084458	0.00032669
-155.24751127	0.00011761
-155.21417795	0.00029072
-155.18084464	0.00090561
-155.14751133	0.00111621
-155.11417801	0.00168699
-155.08084470	0.00206931
-155.04751139	0.00203278
-155.01417808	0.00297007
-154.98084476	0.00258203
-154.94751145	0.00241690
-154.91417814	0.00261412
-154.88084482	0.00302900
-154.84751151	0.00393011
-154.81417820	0.00351400
-154.78084489	0.00288527
-154.74751157	0.00293234
-154.71417826	0.00186353
-154.68084495	0.00093669
-154.64751163	0.00015826
-154.61417832	-0.00194358
-154.58084501	-0.00437800
-154.54751169	-0.00587008
-154.51417838	-0.00707570
-154.48084507	-0.00958798
-154.44751176	-0.01102948
-154.41417844	-0.01313076
-154.38084513	-0.01364010
-154.34751182	-0.01400249
-154.31417850	-0.01358964
-154.28084519	-0.01343033
-154.24751188	-0.01118462
-154.21417857	-0.00960582
-154.18084525	-0.00738125
-154.14751194	-0.00584592
-154.11417863	-0.00412476
-154.08084531	-0.00175816
-154.04751200	0.00031041
-154.01417869	0.00156316
-153.98084538	0.00226770
-153.94751206	0.00390539
-153.91417875	0.00502068
-153.88084544	0.00523027
-153.84751212	0.00521409
-153.81417881	0.00422627
-153.78084550	0.00413890
-153.74751219	0.00287998
-153.71417887	0.00230132
-153.68084556	0.00285153
-153.64751225	0.00177637
-153.61417893	0.00010522
-153.58084562	-0.00107350
-153.54751231	-0.00188040
-153.51417900	-0.00235871
-153.48084568	-0.00256145
-153.44751237	-0.00248747
-153.41417906	-0.00297157
-153.38084574	-0.00350177
-153.34751243	-0.00401239
-153.31417912	-0.00272497
-153.28084581	-0.00158010
-153.24751249	-0.00111662
-153.21417918	-0.00071805
-153.18084587	0.00110756
-153.14751255	0.00141975
-153.11417924	0.00224810
-153.08084593	0.00311273
-153.04751261	0.00299712
-153.01417930	0.00299880
-152.98084599	0.00294386
-152.94751268	0.00238564
-152.91417936	0.00304380
-152.88084605	0.00256836
-152.84751274	0.00225493
-152.81417942	0.00129316
-152.78084611	0.00220221
-152.74751280	0.00134763
-152.71417949	0.00129322
-152.68084617	0.00186548
-152.64751286	0.00099398
-152.61417955	0.00111787
-152.58084623	0.00155488
-152.54751292	0.00086946
-152.51417961	0.00096413
-152.48084630	0.00085096
-152.44751298	0.00070053
-152.41417967	-0.00006855
-152.38084636	-0.00042838
-152.34751304	-0.00095326
-152.31417973	-0.00153363
-152.28084642	-0.00070612
-152.24751311	-0.00123611
-152.21417979	-0.00151799
-152.18084648	-0.00173709
-152.14751317	-0.00111475
-152.11417985	-0.00123462
-152.08084654	-0.00144842
-152.04751323	-0.00163238
-152.01417992	-0.00046465
-151.98084660	-0.00092439
-151.94751329	-0.00071805
-151.91417998	-0.00048902
-151.88084666	-0.00104436
-151.84751335	-0.00029038
-151.81418004	-0.00076439
-151.78084673	0.00011935
-151.74751341	0.00006990
-151.71418010	-0.00044864
-151.68084679	-0.00090910
-151.64751347	-0.00047509
-151.61418016	-0.00074438
-151.58084685	-0.00060601
-151.54751353	-0.00077304
-151.51418022	-0.00087547
-151.48084691	-0.00107356
-151.44751360	-0.00133742
-151.41418028	-0.00147204
-151.38084697	-0.00141019
-151.34751366	-0.00246601
-151.31418034	-0.00304504
-151.28084703	-0.00287424
-151.24751372	-0.00333236
-151.21418041	-0.00335542
-151.18084709	-0.00352579
-151.14751378	-0.00396522
-151.11418047	-0.00234764
-151.08084715	-0.00261772
-151.04751384	-0.00237724
-151.01418053	-0.00286657
-150.98084722	-0.00119094
-150.94751390	-0.00168922
-150.91418059	-0.00113632
-150.88084728	-0.00128614
-150.84751396	-0.00209809
-150.81418065	-0.00055484
-150.78084734	-0.00058374
-150.74751403	-0.00074866
-150.71418071	-0.00075594
-150.68084740	-0.00197444
-150.64751409	-0.00208578
-150.61418077	-0.00273962
-150.58084746	-0.00352851
-150.54751415	-0.00346226
-150.51418084	-0.00311213
-150.48084752	-0.00381163
-150.44751421	-0.00419887
-150.41418090	-0.00414094
-150.38084758	-0.00439327
-150.34751427	-0.00449861
-150.31418096	-0.00504198
-150.28084764	-0.00545963
-150.24751433	-0.00590421
-150.21418102	-0.00622896
-150.18084771	-0.00703733
-150.14751439	-0.00751789
-150.11418108	-0.00836032
-150.08084777	-0.00931452
-150.04751445	-0.01038830
-150.01418114	-0.01093540
-149.98084783	-0.01223996
-149.94751452	-0.01163201
-149.91418120	-0.01232252
-149.88084789	-0.01202659
-149.84751458	-0.01161055
-149.81418126	-0.01136821
-149.78084795	-0.01022647
-149.74751464	-0.00962770
-149.71418133	-0.00791980
-149.68084801	-0.00753633
-149.64751470	-0.00695805
-149.61418139	-0.00630409
-149.58084807	-0.00618351
-149.54751476	-0.00620816
-149.51418145	-0.00537222
-149.48084814	-0.00552874
-149.44751482	-0.00611926
-149.41418151	-0.00688379
-149.38084820	-0.00713418
-149.34751488	-0.00711536
-149.31418157	-0.00768719
-149.28084826	-0.00742541
-149.24751495	-0.00803193
-149.21418163	-0.00785821
-149.18084832	-0.00790544
-149.14751501	-0.00777504
-149.11418169	-0.00704624
-149.08084838	-0.00704998
-149.04751507	-0.00627389
-149.01418176	-0.00504206
-148.98084844	-0.00452104
-148.94751513	-0.00342954
-148.91418182	-0.00238879
-148.88084850	-0.00109850
-148.84751519	0.00077743
-148.81418188	0.00189010
-148.78084856	0.00351937
-148.74751525	0.00484277
-148.71418194	0.00647685
-148.68084863	0.00841730
-148.64751531	0.01080589
-148.61418200	0.01280277
-148.58084869	0.01609150
-148.54751537	0.01835975
-148.51418206	0.02224497
-148.48084875	0.02608427
-148.44751544	0.02915956
-148.41418212	0.03365794
-148.38084881	0.03775448
-148.34751550	0.04316207
-148.31418218	0.04789859
-148.28084887	0.05313393
-148.24751556	0.05929882
-148.21418225	0.06573282
-148.18084893	0.07158661
-148.14751562	0.07921266
-148.11418231	0.08604002
-148.08084899	0.09373007
-148.04751568	0.10243733
-148.01418237	0.11078599
-147.98084906	0.12053221
-147.94751574	0.13027498
-147.91418243	0.14045921
-147.88084912	0.15154598
-147.84751580	0.16430979
-147.81418249	0.17799907
-147.78084918	0.19397396
-147.74751587	0.20942156
-147.71418255	0.22795033
-147.68084924	0.24850757
-147.64751593	0.26999768
-147.61418261	0.29474261
-147.58084930	0.32156601
-147.54751599	0.35112169
-147.51418267	0.38336725
-147.48084936	0.41817373
-147.44751605	0.45711555
-147.41418274	0.49833954
-147.38084942	0.54143740
-147.34751611	0.58960347
-147.31418280	0.63751030
-147.28084948	0.68637920
-147.24751617	0.73644107
-147.21418286	0.78460530
-147.18084955	0.82839409
-147.14751623	0.86549846
-147.11418292	0.89040048
-147.08084961	0.89907939
-147.04751629	0.88335734
-147.01418298	0.83431555
-146.98084967	0.74156141
-146.94751636	0.59537444
-146.91418304	0.38497060
-146.88084973	0.09983113
-146.84751642	-0.26414962
-146.81418310	-0.70884028
-146.78084979	-1.22430351
-146.74751648	-1.79514687
-146.71418317	-2.39357411
-146.68084985	-2.98325782
-146.64751654	-3.52127548
-146.61418323	-3.96148878
-146.58084991	-4.25485532
-146.54751660	-4.35912746
-146.51418329	-4.24596513
-146.48084998	-3.90569087
-146.44751666	-3.35270221
-146.41418335	-2.62632142
-146.38085004	-1.78169183
-146.34751672	-0.87924849
-146.31418341	0.02273504
-146.28085010	0.87830054
-146.24751679	1.65121050
-146.21418347	2.30842467
-146.18085016	2.82544525
-146.14751685	3.17877034
-146.11418353	3.36572376
-146.08085022	3.39020895
-146.04751691	3.27002705
-146.01418359	3.02896986
-145.98085028	2.70767547
-145.94751697	2.34192695
-145.91418366	1.96723589
-145.88085034	1.61245847
-145.84751703	1.29289547
-145.81418372	1.01318648
-145.78085040	0.77515057
-145.74751709	0.57465965
-145.71418378	0.41124533
-145.68085047	0.28441582
-145.64751715	0.19588188
-145.61418384	0.14576803
-145.58085053	0.12976682
-145.54751721	0.13742866
-145.51418390	0.15692497
-145.48085059	0.17426990
-145.44751728	0.17886471
-145.41418396	0.16492831
-145.38085065	0.12807604
-145.34751734	0.07127226
-145.31418402	-0.00103681
-145.28085071	-0.08418918
-145.24751740	-0.17254350
-145.21418409	-0.26208942
-145.18085077	-0.34678168
-145.14751746	-0.41679283
-145.11418415	-0.46472600
-145.08085083	-0.48016771
-145.04751752	-0.45675480
-145.01418421	-0.38982424
-144.98085090	-0.28105614
-144.94751758	-0.13945372
-144.91418427	0.01978774
-144.88085096	0.17913472
-144.84751764	0.32264560
-144.81418433	0.43309411
-144.78085102	0.50139926
-144.74751771	0.52059534
-144.71418439	0.49089131
-144.68085108	0.41730167
-144.64751777	0.30347744
-144.61418445	0.15805313
-144.58085114	-0.00599401
-144.54751783	-0.17355747
-144.51418451	-0.32713782
-144.48085120	-0.44838169
-144.44751789	-0.52361282
-144.41418458	-0.54673325
-144.38085126	-0.51628908
-144.34751795	-0.44236902
-144.31418464	-0.33667561
-144.28085132	-0.21673824
-144.24751801	-0.09847794
-144.21418470	0.00751671
-144.18085139	0.09487382
-144.14751807	0.16405105
-144.11418476	0.21340304
-144.08085145	0.24617580
-144.04751813	0.26114603
-144.01418482	0.26044276
-143.98085151	0.24323717
-143.94751820	0.21065767
-143.91418488	0.16702881
-143.88085157	0.11510489
-143.84751826	0.06359549
-143.81418494	0.01652071
-143.78085163	-0.02440002
-143.74751832	-0.05737452
-143.71418501	-0.08464178
-143.68085169	-0.10849113
-143.64751838	-0.13168001
-143.61418507	-0.15514039
-143.58085175	-0.17790105
-143.54751844	-0.20315967
-143.51418513	-0.22809102
-143.48085182	-0.25388201
-143.44751850	-0.28004325
-143.41418519	-0.30196853
-143.38085188	-0.31417952
-143.34751856	-0.31359079
-143.31418525	-0.29542429
-143.28085194	-0.25549411
-143.24751862	-0.19407132
-143.21418531	-0.11546209
-143.18085200	-0.02442052
-143.14751869	0.07158033
-143.11418537	0.16814544
-143.08085206	0.25879530
-143.04751875	0.33887727
-143.01418543	0.40448300
-142.98085212	0.44661096
-142.94751881	0.46322254
-142.91418550	0.44683561
-142.88085218	0.39552694
-142.84751887	0.30918715
-142.81418556	0.19202252
-142.78085224	0.05511124
-142.74751893	-0.08596379
-142.71418562	-0.21738533
-142.68085231	-0.32226817
-142.64751899	-0.39244799
-142.61418568	-0.42061279
-142.58085237	-0.40752894
-142.54751905	-0.35704298
-142.51418574	-0.27507975
-142.48085243	-0.17226835
-142.44751912	-0.05833735
-142.41418580	0.05705387
-142.38085249	0.15942594
-142.34751918	0.23721726
-142.31418586	0.28281015
-142.28085255	0.28864334
-142.24751924	0.25925085
-142.21418593	0.19871334
-142.18085261	0.11946065
-142.14751930	0.02988905
-142.11418599	-0.05855431
-142.08085267	-0.13771419
-142.04751936	-0.20331021
-142.01418605	-0.25076678
-141.98085274	-0.27827306
-141.94751942	-0.28881427
-141.91418611	-0.28122391
-141.88085280	-0.25896415
-141.84751948	-0.22684905
-141.81418617	-0.18525717
-141.78085286	-0.13662937
-141.74751954	-0.08638824
-141.71418623	-0.03447893
-141.68085292	0.01448646
-141.64751961	0.06060242
-141.61418629	0.09837368
-141.58085298	0.12530590
-141.54751967	0.14044266
-141.51418635	0.14216294
-141.48085304	0.13118345
-141.44751973	0.11356457
-141.41418642	0.09292248
-141.38085310	0.07396821
-141.34751979	0.06668692
-141.31418648	0.07305305
-141.28085316	0.09307994
-141.24751985	0.12170214
-141.21418654	0.14892737
-141.18085323	0.16684127
-141.14751991	0.16576251
-141.11418660	0.14565948
-141.08085329	0.10946998
-141.04751997	0.06508393
-141.01418666	0.02351915
-140.98085335	-0.01319142
-140.94752004	-0.04095234
-140.91418672	-0.05937747
-140.88085341	-0.07620714
-140.84752010	-0.08878020
-140.81418678	-0.10152158
-140.78085347	-0.11294073
-140.74752016	-0.12154388
-140.71418685	-0.12678955
-140.68085353	-0.12753180
-140.64752022	-0.12550015
-140.61418691	-0.12097207
-140.58085359	-0.11452649
-140.54752028	-0.10818418
-140.51418697	-0.10160594
-140.48085365	-0.09590855
-140.44752034	-0.09187968
-140.41418703	-0.08681828
-140.38085372	-0.07755920
-140.34752040	-0.06336779
-140.31418709	-0.03987270
-140.28085378	-0.00811803
-140.24752046	0.02853248
-140.21418715	0.06606970
-140.18085384	0.09879350
-140.14752053	0.12010915
-140.11418721	0.12656255
-140.08085390	0.12033668
-140.04752059	0.10201619
-140.01418727	0.07643140
