# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:40:33
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.92793105
0.00732601	-17.54866296
0.01465202	-19.64229423
0.02197804	-19.29600305
0.02930405	-19.85675472
0.03663006	-19.42896543
0.04395607	-19.48773361
0.05128208	-19.10423970
0.05860809	-19.11621824
0.06593411	-19.12061660
0.07326012	-17.91171893
0.08058613	-20.70205189
0.08791214	-17.42486789
0.09523815	-17.62504998
0.10256417	-21.61731349
0.10989018	-18.22672765
0.11721619	-17.81127361
0.12454220	-20.88989680
0.13186821	-20.00024882
0.13919422	-18.44044598
0.14652024	-21.88046873
0.15384625	-20.23370787
0.16117226	-17.94029087
0.16849827	-17.32705901
0.17582428	-20.68229757
0.18315030	-18.97808729
0.19047631	-18.27666932
0.19780232	-16.97453819
0.20512833	-17.09098429
0.21245434	-17.74678485
0.21978035	-15.81747339
0.22710637	-13.68353171
0.23443238	-13.61023961
0.24175839	-14.85071213
0.24908440	-11.75563990
0.25641041	-12.00082298
0.26373643	-12.16221951
0.27106244	-9.46146575
0.27838845	-9.78202748
0.28571446	-10.49242736
0.29304047	-9.02574467
0.30036648	-8.15491306
0.30769250	-8.94673867
0.31501851	-8.88000601
0.32234452	-7.32355302
0.32967053	-6.87790530
0.33699654	-8.32283219
0.34432256	-7.32368520
0.35164857	-5.93899351
0.35897458	-6.59341465
0.36630059	-6.20039159
0.37362660	-5.41495156
0.38095261	-5.31499868
0.38827863	-4.84807529
0.39560464	-4.88543654
0.40293065	-4.65838212
0.41025666	-4.44764944
0.41758267	-4.31899409
0.42490869	-4.27233290
0.43223470	-3.96221636
0.43956071	-3.92590078
0.44688672	-3.90790224
0.45421273	-3.11740014
0.46153874	-3.39603987
0.46886476	-3.28874107
0.47619077	-2.73575353
0.48351678	-2.96592894
0.49084279	-2.50067956
0.49816880	-2.44740764
0.50549482	-2.56517776
0.51282083	-1.76614148
0.52014684	-1.99752722
0.52747285	-2.20649442
0.53479886	-1.31732353
0.54212487	-2.30976342
0.54945089	-2.17915886
0.55677690	-6.28062228
0.56410291	-2.87486914
0.57142892	-1.28320575
0.57875493	-1.21913080
0.58608095	-1.28272464
0.59340696	-0.45359709
0.60073297	-0.92957933
0.60805898	-0.59218620
0.61538499	-0.12858139
0.62271100	-0.82618543
0.63003702	-0.05566307
0.63736303	-0.24620263
0.64468904	-0.46008668
0.65201505	0.00000000
0.65934106	-0.46120516
0.66666708	-0.15199770
0.67399309	-0.25671850
0.68131910	-0.58999725
0.68864511	-0.11447190
0.69597112	-0.46065857
0.70329713	-0.42757424
0.71062315	-0.31562429
0.71794916	-0.56449514
0.72527517	-0.34554805
