# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:12:25
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.54659996
0.00732601	-17.78079467
0.01465202	-19.36417809
0.02197804	-19.30048677
0.02930405	-19.65055612
0.03663006	-19.48095316
0.04395607	-19.29603979
0.05128208	-19.02100683
0.05860809	-18.96422471
0.06593411	-18.98975632
0.07326012	-17.85631737
0.08058613	-20.41115570
0.08791214	-17.38968175
0.09523815	-17.48156947
0.10256417	-21.66496658
0.10989018	-18.05544494
0.11721619	-17.85144313
0.12454220	-20.91950632
0.13186821	-19.98517333
0.13919422	-18.53495488
0.14652024	-22.15820135
0.15384625	-20.28654066
0.16117226	-18.15954250
0.16849827	-17.61896969
0.17582428	-21.17399006
0.18315030	-19.18016761
0.19047631	-18.59653474
0.19780232	-17.37339855
0.20512833	-17.33993385
0.21245434	-18.01352445
0.21978035	-15.98932144
0.22710637	-13.91749530
0.23443238	-13.79149904
0.24175839	-15.14240187
0.24908440	-11.91540737
0.25641041	-12.24643928
0.26373643	-12.35508918
0.27106244	-9.58454352
0.27838845	-9.94959300
0.28571446	-10.63354263
0.29304047	-9.15095247
0.30036648	-8.30071990
0.30769250	-9.08507818
0.31501851	-8.97870857
0.32234452	-7.47444687
0.32967053	-6.99123258
0.33699654	-8.43068152
0.34432256	-7.43408621
0.35164857	-6.06233558
0.35897458	-6.67679749
0.36630059	-6.32670247
0.37362660	-5.51378888
0.38095261	-5.41758816
0.38827863	-4.93631572
0.39560464	-4.97680157
0.40293065	-4.74614595
0.41025666	-4.54869652
0.41758267	-4.39112851
0.42490869	-4.34141879
0.43223470	-4.02799817
0.43956071	-3.97455210
0.44688672	-3.96442992
0.45421273	-3.17543738
0.46153874	-3.44408321
0.46886476	-3.35300898
0.47619077	-2.78193695
0.48351678	-3.03146329
0.49084279	-2.55484706
