# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:27:34
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-19.54764752
0.00732601	-17.84395233
0.01465202	-19.53398916
0.02197804	-19.34287775
0.02930405	-19.88001083
0.03663006	-19.58590755
0.04395607	-19.29366871
0.05128208	-19.16243836
0.05860809	-19.00858497
0.06593411	-19.17534315
0.07326012	-17.93788941
0.08058613	-20.66777769
0.08791214	-17.40500039
0.09523815	-17.54720307
0.10256417	-21.73571176
0.10989018	-18.19963703
0.11721619	-17.89644596
0.12454220	-20.98610568
0.13186821	-20.16102641
0.13919422	-18.46297180
0.14652024	-22.00576850
0.15384625	-20.34179081
0.16117226	-18.03916586
0.16849827	-17.39420368
0.17582428	-20.90207537
0.18315030	-19.08124590
0.19047631	-18.40015554
0.19780232	-17.15069827
0.20512833	-17.20300571
0.21245434	-17.81951225
0.21978035	-15.88576763
0.22710637	-13.75840503
0.23443238	-13.68472517
0.24175839	-14.96306250
0.24908440	-11.79772647
0.25641041	-12.11248851
0.26373643	-12.22891562
0.27106244	-9.50597581
0.27838845	-9.85158681
0.28571446	-10.54262203
0.29304047	-9.04291924
0.30036648	-8.20002859
0.30769250	-8.99786242
0.31501851	-8.91800985
0.32234452	-7.38114066
0.32967053	-6.92550282
0.33699654	-8.35711944
0.34432256	-7.35539327
0.35164857	-5.97520028
0.35897458	-6.61920628
0.36630059	-6.23474310
0.37362660	-5.45169508
0.38095261	-5.35495244
0.38827863	-4.87912659
0.39560464	-4.92783524
0.40293065	-4.70184516
0.41025666	-4.49265309
0.41758267	-4.34847883
0.42490869	-4.30583192
0.43223470	-3.99894593
0.43956071	-3.93742741
0.44688672	-3.92380984
0.45421273	-3.13630510
0.46153874	-3.40856144
0.46886476	-3.30020304
0.47619077	-2.74652438
0.48351678	-2.99054463
0.49084279	-2.51530022
0.49816880	-2.46293018
0.50549482	-2.58085367
0.51282083	-1.78589070
0.52014684	-2.01916660
0.52747285	-2.22257532
0.53479886	-1.32151156
0.54212487	-2.33102584
0.54945089	-2.20926721
0.55677690	-6.49196555
0.56410291	-2.93917843
0.57142892	-1.31016840
0.57875493	-1.23122885
0.58608095	-1.30575792
0.59340696	-0.46655700
0.60073297	-0.95118999
0.60805898	-0.60037529
0.61538499	-0.14541014
0.62271100	-0.84235421
0.63003702	-0.07613714
0.63736303	-0.25363092
0.64468904	-0.46180006
0.65201505	0.00000000
0.65934106	-0.45455680
0.66666708	-0.14822839
0.67399309	-0.24357639
0.68131910	-0.57933830
0.68864511	-0.09911649
0.69597112	-0.43815557
0.70329713	-0.40775233
0.71062315	-0.28474557
0.71794916	-0.53912416
0.72527517	-0.33120010
0.73260118	-0.58394441
0.73992719	-0.66652968
0.74725321	-1.53760115
0.75457922	-3.80544108
0.76190523	-0.87260102
0.76923124	-1.01817635
0.77655725	-0.63560933
0.78388326	-0.92143964
0.79120928	-0.71567269
0.79853529	-0.81834442
0.80586130	-0.87516122
0.81318731	-0.70536378
0.82051332	-0.71491135
0.82783934	-0.61358349
0.83516535	-0.52458648
0.84249136	-0.61532771
0.84981737	-0.56519760
0.85714338	-0.49076886
0.86446939	-0.70492897
0.87179541	-0.43007255
0.87912142	-0.55507798
0.88644743	-0.62692760
0.89377344	-0.48864513
0.90109945	-0.73676585
0.90842547	-0.65347758
0.91575148	-0.74996043
0.92307749	-0.75327051
0.93040350	-0.62357620
0.93772951	-0.71740826
0.94505552	-0.85997733
0.95238154	-0.65550830
0.95970755	-0.94972932
0.96703356	-0.87522346
0.97435957	-1.00627043
0.98168558	-1.35207569
0.98901160	-3.10217977
0.99633761	-1.50580971
1.00366362	-1.03782875
1.01098963	-0.87432318
1.01831564	-1.18089273
1.02564165	-0.81046184
1.03296767	-1.16711292
1.04029368	-1.12028161
1.04761969	-1.21628340
1.05494570	-1.26153662
1.06227171	-1.44044226
1.06959773	-1.51127204
1.07692374	-1.94682787
1.08424975	-2.31904866
1.09157576	-4.97333263
1.09890177	-28.82699300
1.10622778	-5.37537730
1.11355380	-7.41673720
1.12087981	-3.68445244
1.12820582	-2.59784119
1.13553183	-2.44838882
1.14285784	-2.63492483
1.15018386	-4.36714681
1.15750987	-8.19127981
1.16483588	-29.41188392
1.17216189	-5.26491518
1.17948790	-3.12518643
1.18681391	-2.62924505
1.19413993	-2.90067896
1.20146594	-3.35627654
1.20879195	-8.70865406
1.21611796	-4.07108061
1.22344397	-4.10901593
1.23076999	-7.72623326
1.23809600	-3.62992097
1.24542201	-3.27358866
1.25274802	-2.97578041
1.26007403	-3.09429961
1.26740004	-3.03081907
1.27472606	-3.06553070
1.28205207	-3.30146966
1.28937808	-3.17276704
1.29670409	-3.40883543
1.30403010	-3.56614263
1.31135612	-3.59121602
1.31868213	-4.14885840
1.32600814	-4.44866625
1.33333415	-4.01079716
1.34066016	-4.39636319
1.34798617	-4.11774776
1.35531219	-4.64765452
1.36263820	-4.44688765
1.36996421	-4.64906846
1.37729022	-4.69693891
1.38461623	-4.81097840
1.39194225	-5.20980528
1.39926826	-5.54719519
1.40659427	-8.90328978
1.41392028	-19.90824612
1.42124629	-7.12502234
1.42857230	-6.27378185
1.43589832	-5.92172669
1.44322433	-6.29749985
1.45055034	-6.16433512
1.45787635	-6.27601579
1.46520236	-6.41143398
1.47252838	-6.41084778
1.47985439	-6.61892518
1.48718040	-6.55979007
1.49450641	-6.69737346
1.50183242	-6.63496289
1.50915843	-6.91281556
1.51648445	-6.94959112
1.52381046	-7.37751831
1.53113647	-7.42781958
1.53846248	-7.67307839
1.54578849	-8.09402179
1.55311451	-7.94925018
1.56044052	-8.37337684
1.56776653	-8.20128106
1.57509254	-8.56809092
1.58241855	-8.56364565
1.58974456	-8.81630255
1.59707058	-10.03219050
1.60439659	-16.86854044
1.61172260	-10.43125985
1.61904861	-9.92739333
1.62637462	-9.69304164
1.63370064	-10.36947602
1.64102665	-10.68349240
1.64835266	-11.62717617
1.65567867	-15.56390433
1.66300468	-32.36766203
1.67033069	-33.63822538
1.67765671	-24.72603942
1.68498272	-15.28045047
1.69230873	-13.48317681
1.69963474	-13.55852072
1.70696075	-14.88928692
1.71428677	-26.81590719
1.72161278	-30.58597884
1.72893879	-16.71706297
1.73626480	-13.83425699
1.74359081	-13.65929245
1.75091682	-13.59611755
1.75824284	-14.61983199
1.76556885	-17.68085911
1.77289486	-14.51624726
1.78022087	-14.86717575
1.78754688	-14.98499255
