# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:16:46
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.44654746
0.00732601	-17.30915965
0.01465202	-19.47574581
0.02197804	-19.08227264
0.02930405	-19.75345763
0.03663006	-19.38383063
0.04395607	-19.49816647
0.05128208	-18.93599524
0.05860809	-19.09721257
0.06593411	-19.02505687
0.07326012	-17.85572415
0.08058613	-20.44898853
0.08791214	-17.43768990
0.09523815	-17.49437949
0.10256417	-21.60107032
0.10989018	-18.07151602
0.11721619	-17.84071336
0.12454220	-20.87572018
0.13186821	-20.02746555
0.13919422	-18.48613864
0.14652024	-22.13844957
0.15384625	-20.26574308
0.16117226	-18.04302835
0.16849827	-17.54516331
0.17582428	-20.91779048
0.18315030	-19.11843204
0.19047631	-18.40682621
0.19780232	-17.28957100
0.20512833	-17.30130609
0.21245434	-17.91848663
0.21978035	-15.97418302
0.22710637	-13.86126760
0.23443238	-13.77913093
0.24175839	-15.06899512
0.24908440	-11.87116852
0.25641041	-12.17749638
0.26373643	-12.28694923
0.27106244	-9.55697290
0.27838845	-9.93236513
0.28571446	-10.61412515
0.29304047	-9.12695117
0.30036648	-8.26951864
0.30769250	-9.06634693
0.31501851	-8.96627276
0.32234452	-7.44385510
0.32967053	-6.98411231
0.33699654	-8.41609303
0.34432256	-7.39714102
0.35164857	-6.01736976
0.35897458	-6.66384110
0.36630059	-6.29366701
0.37362660	-5.48694033
0.38095261	-5.39139203
0.38827863	-4.91254374
0.39560464	-4.96803786
0.40293065	-4.72623700
0.41025666	-4.53270913
0.41758267	-4.37684758
0.42490869	-4.32951960
0.43223470	-4.01678927
0.43956071	-3.96116700
0.44688672	-3.95400185
0.45421273	-3.15982245
0.46153874	-3.43346518
0.46886476	-3.33138720
0.47619077	-2.77117594
0.48351678	-3.00981585
0.49084279	-2.54068615
0.49816880	-2.47253251
0.50549482	-2.60332312
0.51282083	-1.79162574
0.52014684	-2.04445958
0.52747285	-2.23304354
0.53479886	-1.33821297
0.54212487	-2.34296615
0.54945089	-2.21794737
0.55677690	-6.39190088
0.56410291	-2.93730315
0.57142892	-1.32212770
0.57875493	-1.25125901
0.58608095	-1.31969745
0.59340696	-0.48161083
0.60073297	-0.97403072
0.60805898	-0.60681686
