# Menlo Systems GmbH ScanControl
# Program Version 1.10.0
# Start: -166.20000000 ps, Average over 10 waveforms. Timestamp: 2024-12-22T20:08:08
# Window type: Blackman, parameters: total slope amount = 0.1
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Frequency [THz]	THz Signal [a.u.]
0.00000000	-18.63210751
0.00732601	-17.51161645
0.01465202	-19.64486729
0.02197804	-18.95118833
0.02930405	-19.77288076
0.03663006	-19.38282814
0.04395607	-19.34798513
0.05128208	-19.02137452
0.05860809	-19.01960557
0.06593411	-19.04168125
0.07326012	-17.89983438
0.08058613	-20.53301397
0.08791214	-17.45651438
0.09523815	-17.51525102
0.10256417	-21.62282992
0.10989018	-18.15748543
0.11721619	-17.80325099
0.12454220	-20.97159534
0.13186821	-19.93100923
0.13919422	-18.54200047
0.14652024	-22.17863204
0.15384625	-20.28009150
0.16117226	-18.10972806
0.16849827	-17.69317231
0.17582428	-21.13497876
0.18315030	-19.26640991
0.19047631	-18.60592803
0.19780232	-17.41484123
0.20512833	-17.41408821
0.21245434	-18.07392519
0.21978035	-16.02166192
0.22710637	-13.95284906
0.23443238	-13.82913618
0.24175839	-15.17814177
0.24908440	-11.96235333
0.25641041	-12.29202158
0.26373643	-12.36937476
0.27106244	-9.61751410
0.27838845	-10.01184405
0.28571446	-10.68149351
0.29304047	-9.19409055
0.30036648	-8.33182212
0.30769250	-9.13697525
0.31501851	-9.01351306
0.32234452	-7.51468467
0.32967053	-7.04482775
0.33699654	-8.46636696
0.34432256	-7.45075705
0.35164857	-6.07608390
0.35897458	-6.70721974
0.36630059	-6.35278509
0.37362660	-5.52508370
0.38095261	-5.42272606
0.38827863	-4.95325241
0.39560464	-4.99655189
0.40293065	-4.75439483
0.41025666	-4.55889819
0.41758267	-4.40191917
0.42490869	-4.34994645
0.43223470	-4.03871752
0.43956071	-3.97213503
0.44688672	-3.96672486
0.45421273	-3.18316583
0.46153874	-3.45538022
0.46886476	-3.36245622
0.47619077	-2.78912971
0.48351678	-3.03833852
0.49084279	-2.56100573
0.49816880	-2.49588316
0.50549482	-2.62544337
0.51282083	-1.83355328
0.52014684	-2.06875282
0.52747285	-2.26012721
0.53479886	-1.35005534
0.54212487	-2.36722957
0.54945089	-2.24189102
0.55677690	-6.43893953
0.56410291	-2.95969374
0.57142892	-1.32967613
0.57875493	-1.26593683
0.58608095	-1.32803697
0.59340696	-0.49140992
0.60073297	-0.97791557
0.60805898	-0.61164768
0.61538499	-0.17535328
0.62271100	-0.84365285
0.63003702	-0.08213412
0.63736303	-0.25910173
0.64468904	-0.45819059
0.65201505	0.00000000
0.65934106	-0.43056469
0.66666708	-0.13160549
0.67399309	-0.21832663
0.68131910	-0.53833787
0.68864511	-0.06903545
0.69597112	-0.39156065
0.70329713	-0.36499469
0.71062315	-0.24192245
0.71794916	-0.49318795
0.72527517	-0.27419701
0.73260118	-0.52260688
0.73992719	-0.62266822
0.74725321	-1.47974501
0.75457922	-3.70405439
0.76190523	-0.83176195
0.76923124	-0.98595349
0.77655725	-0.61396622
0.78388326	-0.90440826
0.79120928	-0.69742326
0.79853529	-0.80673822
0.80586130	-0.87638307
0.81318731	-0.70829428
0.82051332	-0.71707422
0.82783934	-0.61689530
0.83516535	-0.53054641
0.84249136	-0.60704560
0.84981737	-0.57513542
0.85714338	-0.50012861
0.86446939	-0.72128992
0.87179541	-0.44289035
0.87912142	-0.57585762
0.88644743	-0.64719966
0.89377344	-0.51611392
0.90109945	-0.76549889
0.90842547	-0.69402402
0.91575148	-0.78759622
0.92307749	-0.79211722
0.93040350	-0.65491434
0.93772951	-0.75493138
0.94505552	-0.89622161
0.95238154	-0.69965615
0.95970755	-0.99058200
0.96703356	-0.91562955
0.97435957	-1.04225561
0.98168558	-1.39528404
0.98901160	-3.11650892
0.99633761	-1.54720782
1.00366362	-1.07873572
1.01098963	-0.91740307
1.01831564	-1.21653486
1.02564165	-0.83978709
1.03296767	-1.20366283
1.04029368	-1.15230953
1.04761969	-1.26480945
1.05494570	-1.31821850
1.06227171	-1.48173312
1.06959773	-1.54508968
1.07692374	-1.97550232
1.08424975	-2.35749896
1.09157576	-4.97256065
1.09890177	-27.42692870
1.10622778	-5.30921814
1.11355380	-7.34126257
1.12087981	-3.69423268
1.12820582	-2.60856008
1.13553183	-2.44302483
1.14285784	-2.61919607
1.15018386	-4.34853464
1.15750987	-8.07584782
1.16483588	-28.40934239
1.17216189	-5.16641560
1.17948790	-3.07361930
1.18681391	-2.61494532
1.19413993	-2.88901273
1.20146594	-3.30757499
1.20879195	-8.49777054
1.21611796	-4.04069984
1.22344397	-4.07719175
1.23076999	-7.61721964
1.23809600	-3.57861756
1.24542201	-3.22973235
1.25274802	-2.94080109
1.26007403	-3.07013932
1.26740004	-3.00682919
1.27472606	-3.03675718
1.28205207	-3.28479114
1.28937808	-3.17155576
1.29670409	-3.39272627
1.30403010	-3.56003020
1.31135612	-3.57751950
1.31868213	-4.13216078
1.32600814	-4.42834685
1.33333415	-4.00973225
1.34066016	-4.38908726
1.34798617	-4.11407140
1.35531219	-4.64264467
1.36263820	-4.44866524
1.36996421	-4.67451560
1.37729022	-4.72684360
1.38461623	-4.82760815
1.39194225	-5.20546992
1.39926826	-5.56704402
1.40659427	-8.83945004
1.41392028	-19.54700434
1.42124629	-7.05799893
1.42857230	-6.28436326
1.43589832	-5.91865839
1.44322433	-6.29648483
1.45055034	-6.14015573
1.45787635	-6.25954506
1.46520236	-6.44392688
1.47252838	-6.43705731
1.47985439	-6.64108945
1.48718040	-6.56611390
1.49450641	-6.71785782
1.50183242	-6.64562614
1.50915843	-6.92855429
1.51648445	-6.96969638
1.52381046	-7.39038247
1.53113647	-7.43984000
1.53846248	-7.68161460
1.54578849	-8.10557361
1.55311451	-7.96723992
1.56044052	-8.42198947
1.56776653	-8.24305885
1.57509254	-8.56259462
1.58241855	-8.56817116
1.58974456	-8.82544556
1.59707058	-10.03125700
1.60439659	-16.64651167
1.61172260	-10.43899840
1.61904861	-9.95312605
1.62637462	-9.72914229
1.63370064	-10.41173950
1.64102665	-10.72710794
1.64835266	-11.68612340
1.65567867	-15.55380432
1.66300468	-32.10039763
1.67033069	-33.40234355
1.67765671	-24.31534959
1.68498272	-15.16887974
1.69230873	-13.42606952
1.69963474	-13.55303090
1.70696075	-14.87336894
1.71428677	-26.73016772
1.72161278	-30.49701409
1.72893879	-16.60736336
1.73626480	-13.78932659
1.74359081	-13.62454715
1.75091682	-13.59645112
1.75824284	-14.60271324
1.76556885	-17.53788315
1.77289486	-14.50080794
1.78022087	-14.86618986
1.78754688	-15.03499261
1.79487290	-20.17535113
1.80219891	-20.29541934
1.80952492	-15.53029884
1.81685093	-15.54056608
1.82417694	-15.39540166
1.83150295	-15.57771626
1.83882897	-15.83481484
1.84615498	-16.04783614
1.85348099	-16.55144785
1.86080700	-17.76553854
1.86813301	-28.41373985
1.87545903	-21.59391997
1.88278504	-17.91935183
1.89011105	-17.55771658
1.89743706	-17.37444436
1.90476307	-17.67480594
1.91208908	-18.55426974
1.91941510	-27.75515324
1.92674111	-22.11047013
1.93406712	-18.88228217
1.94139313	-18.48093177
1.94871914	-18.71908721
1.95604516	-18.68711611
1.96337117	-19.01246004
1.97069718	-19.04055947
1.97802319	-19.21720841
1.98534920	-19.42995890
1.99267521	-19.57908530
2.00000123	-20.03918615
2.00732724	-19.95393446
2.01465325	-20.80511160
2.02197926	-21.00892037
2.02930527	-20.79907511
2.03663129	-22.38237143
2.04395730	-30.55442762
2.05128331	-21.64790292
2.05860932	-21.71970794
2.06593533	-21.30414857
2.07326134	-24.87154694
2.08058736	-25.03423491
2.08791337	-21.93135547
2.09523938	-22.12226947
2.10256539	-22.11148938
2.10989140	-22.47397796
2.11721742	-22.66356352
2.12454343	-22.80060809
2.13186944	-23.05169614
2.13919545	-23.10588644
2.14652146	-23.65885215
2.15384747	-24.19808378
2.16117349	-28.62266669
2.16849950	-38.32048245
2.17582551	-29.48714953
2.18315152	-26.13701463
2.19047753	-28.06877224
2.19780355	-35.87640567
2.20512956	-31.38643487
2.21245557	-28.48635939
2.21978158	-33.41600570
2.22710759	-34.43608741
2.23443360	-28.20188601
2.24175962	-27.92339113
2.24908563	-28.27837379
2.25641164	-29.30535541
2.26373765	-35.99722083
2.27106366	-33.91230699
2.27838968	-28.11640611
2.28571569	-27.89390681
2.29304170	-27.78770293
2.30036771	-28.38620876
2.30769372	-28.49230960
2.31501973	-29.66936411
2.32234575	-30.65082135
2.32967176	-30.72953371
2.33699777	-31.05503403
2.34432378	-38.46368850
2.35164979	-36.47111575
2.35897581	-32.67618213
2.36630182	-41.82791403
2.37362783	-37.00782950
2.38095384	-33.72470646
2.38827985	-38.16100352
2.39560586	-38.76631852
2.40293188	-33.01767461
2.41025789	-31.50560130
2.41758390	-32.33117421
2.42490991	-32.73372702
2.43223592	-34.75067482
2.43956194	-33.44936367
2.44688795	-35.21955931
2.45421396	-36.36894234
2.46153997	-41.52629489
2.46886598	-38.15068519
2.47619199	-32.94746675
2.48351801	-32.62009758
2.49084402	-32.95673546
2.49817003	-33.34538418
2.50549604	-33.59207694
2.51282205	-34.09633713
2.52014807	-34.12614163
2.52747408	-34.31008340
2.53480009	-34.39101087
2.54212610	-34.84406045
2.54945211	-35.10362182
2.55677812	-35.22641525
2.56410414	-36.26190615
2.57143015	-37.35523061
2.57875616	-36.44932542
2.58608217	-36.81412106
2.59340818	-37.14871434
2.60073420	-37.04264558
2.60806021	-36.55256701
2.61538622	-36.01381184
2.62271223	-35.26318850
2.63003824	-37.77320548
2.63736425	-45.81704523
2.64469027	-42.70488599
2.65201628	-49.64631159
2.65934229	-37.48613431
2.66666830	-37.91920682
2.67399431	-35.33223220
2.68132033	-35.40698691
2.68864634	-42.02328498
2.69597235	-35.01802724
2.70329836	-34.48625504
2.71062437	-34.94263632
2.71795038	-35.24774418
2.72527640	-35.96389271
2.73260241	-36.93193370
2.73992842	-37.88573848
2.74725443	-39.39279194
2.75458044	-40.07319074
2.76190646	-40.14701628
2.76923247	-41.94573846
2.77655848	-45.21072972
2.78388449	-48.82624717
2.79121050	-39.59696481
2.79853651	-34.77811849
2.80586253	-34.49845297
2.81318854	-33.91558604
2.82051455	-34.30390035
2.82784056	-34.17132113
2.83516657	-34.64750490
2.84249259	-34.67550656
2.84981860	-35.20535789
2.85714461	-35.70949681
2.86447062	-36.43379024
2.87179663	-38.20576885
2.87912264	-52.92029851
2.88644866	-44.80214988
2.89377467	-37.30796847
2.90110068	-34.77262089
2.90842669	-35.12122517
2.91575270	-35.23731249
2.92307872	-36.04569832
2.93040473	-36.59809186
2.93773074	-37.58690426
2.94505675	-39.20473765
2.95238276	-40.69259936
2.95970877	-43.16888447
2.96703479	-44.67018354
2.97436080	-49.42413463
2.98168681	-41.90233697
2.98901282	-38.55312493
2.99633883	-43.21673588
3.00366485	-48.92126977
3.01099086	-46.66339298
3.01831687	-49.10338992
3.02564288	-47.96610666
3.03296889	-44.70959116
3.04029490	-39.02434883
3.04762092	-49.64745390
3.05494693	-40.12917338
3.06227294	-36.57986601
3.06959895	-35.66597981
3.07692496	-35.20434458
3.08425098	-35.28283368
3.09157699	-35.27335100
3.09890300	-35.50593588
3.10622901	-35.88113516
3.11355502	-36.72220618
3.12088103	-39.24553424
3.12820705	-49.79942474
3.13553306	-51.36279742
3.14285907	-50.61546434
3.15018508	-39.97734460
3.15751109	-38.57210525
3.16483711	-47.82454228
