Frequency (THz),F-statistic,p-value,eta_squared,Significant
0.7727055526986437,19.548044703695986,5.111863397008344e-12,0.8147568425684186,*
0.7763676643228079,19.770097222757766,4.2809374827012505e-12,0.8164555618880738,*
0.7800297759469721,20.184061051649635,3.0881433165060055e-12,0.8195406357422176,*
0.7836918875711363,19.575231069691146,5.001618949740778e-12,0.8149665076937036,*
0.7873539991953005,18.690763929078496,1.0292524710149505e-11,0.8078926123038117,*
0.7910161108194645,18.82549425423145,9.205594297054327e-12,0.8090048924496188,*
0.7946782224436287,19.777792745319818,4.2548185323218354e-12,0.816513874848749,*
0.7983403340677929,20.607007714992882,2.22387077342286e-12,0.8225873527746691,*
0.8020024456919571,21.037176906841506,1.6011335638460243e-12,0.8255823527406704,*
0.8056645573161213,21.363984707073243,1.2518764275191657e-12,0.8277909740902234,*
0.8093266689402855,21.761604643884013,9.31695027742847e-13,0.8304038724241001,*
0.8129887805644497,21.91648878486288,8.31392951103781e-13,0.8314003375455896,*
0.8166508921886139,21.535734997879807,1.101329913269697e-12,0.8289294169691517,*
0.820313003812778,21.044616324893422,1.5921365688698735e-12,0.8256332595122156,*
0.8239751154369422,20.910420047805605,1.7629111358549121e-12,0.824710384636333,*
0.8276372270611064,20.604546300028336,2.228089797164719e-12,0.822569919491659,*
0.8312993386852706,19.57768519140268,4.991790698722063e-12,0.814985410876635,*
0.8349614503094348,18.86691917402866,8.896159626446153e-12,0.8093442958899906,*
0.838623561933599,19.103750912702694,7.324638747163734e-12,0.8112617813366552,*
0.8422856735577632,19.086378932767047,7.4293492090289e-12,0.8111224425427968,*
0.8459477851819274,18.043653942398944,1.774700491264083e-11,0.8023645944627921,*
0.8496098968060916,17.509605023117807,2.8138671498312104e-11,0.7975569631920858,*
0.8532720084302557,18.110177856707736,1.67689553245316e-11,0.8029475118181264,*
0.8569341200544199,18.599489587181118,1.1104809022551853e-11,0.8071316972898417,*
0.8605962316785841,18.177037363591154,1.5842803489123318e-11,0.8035299154069682,*
0.8642583433027483,17.540183211714336,2.7397952496021647e-11,0.7978385390939543,*
0.8679204549269125,17.21594743941916,3.642071341276358e-11,0.7948123714347272,*
0.8715825665510768,17.05198691010109,4.2124397886450214e-11,0.7932473362140328,*
0.875244678175241,17.23437076547539,3.583248597284825e-11,0.7949867462124636,*
0.8789067897994052,17.748596272544447,2.2864320879098793e-11,0.7997370211175184,*
0.8825689014235694,17.867895249257426,2.063019051016018e-11,0.8008077814583079,*
0.8862310130477336,17.30596338406344,3.3639616501512766e-11,0.7956615581883852,*
0.8898931246718977,16.701055082318625,5.771853818151226e-11,0.7898160580780126,*
0.8935552362960619,16.287956973734172,8.41583179559473e-11,0.785628092240803,*
0.8972173479202261,15.706264784752962,1.44878993532084e-10,0.7794398006594891,*
0.9008794595443903,15.136770078693441,2.501737860028224e-10,0.773025087938609,*
0.9045415711685545,14.935249927889602,3.0460673148132037e-10,0.7706648846439339,*
0.9082036827927187,15.008941746701554,2.83386221246075e-10,0.771533634259144,*
0.9118657944168828,14.983303167748145,2.905875703128464e-10,0.7712321297783783,*
0.915527906041047,14.564483720944319,4.397795284604613e-10,0.7661917386516904,*
0.9191900176652111,13.885373725148732,8.770842382066231e-10,0.7575292671578567,*
0.9228521292893753,13.378272549316211,1.4918137549917478e-09,0.7506303642704781,*
0.9265142409135395,13.148121010254464,1.9072947602820045e-09,0.7473680313488694,*
0.9301763525377037,12.940623272253609,2.3863201980694694e-09,0.7443527677389624,*
0.9338384641618679,12.6655709027113,3.2239159488974676e-09,0.7402431059079508,*
0.9375005757860321,12.387557689560484,4.389573562801391e-09,0.7359527161973554,*
0.9411626874101963,11.904553565691437,7.589153245788006e-09,0.7281518756263176,*
0.9448247990343605,11.241952667172944,1.6482316284144683e-08,0.7166688811446165,*
0.9484869106585246,10.759288612025106,2.955241894970565e-08,0.7076741331923593,*
0.9521490222826888,10.508382323052341,4.0298619858563994e-08,0.7027689470658851,*
0.955811133906853,10.136596083563466,6.436581268113895e-08,0.6951901727515697,*
0.9594732455310172,9.665941256436298,1.1826025658229497e-07,0.6850231780576306,*
0.9631353571551814,9.396430387656867,1.6890991085960836e-07,0.6788899185666762,*
0.9667974687793456,9.1270380581443,2.4270550898708115e-07,0.67251592126382,*
0.9704595804035098,8.675218299077303,4.5222355764825247e-07,0.6612379044088592,*
0.974121692027674,8.345156385034908,7.210181267584e-07,0.6524954528525838,*
0.9777838036518381,8.18135893356836,9.123514856586879e-07,0.6479871964278948,*
0.9814459152760023,7.851257197891383,1.4779154777714096e-06,0.6385367363549521,*
0.9851080269001665,7.8029931687122005,1.5873699142596778e-06,0.6371123017871039,*
0.9887701385243307,9.611552751536792,1.2701931989151565e-07,0.6838044016033857,*
0.9924322501484949,11.013465140418772,2.1685319409909413e-08,0.7124808875323903,*
0.9960943617726591,10.133589081658746,6.461284774006211e-08,0.6951272998181635,*
0.9997564733968233,9.285454873110172,1.959642626266868e-07,0.6762944620604802,*
1.0034185850209874,8.861706228954935,3.490037054197938e-07,0.6659857119061916,*
1.0070806966451518,8.30848400872662,7.598592353916617e-07,0.6514961672713416,*
1.010742808269316,7.7554277943744365,1.7035658779790207e-06,0.6356974599862886,*
1.0144049198934801,7.799124361440259,1.5965034016256683e-06,0.6369976340306706,*
1.0180670315176443,8.08428771351199,1.0502087677231991e-06,0.6452598404682193,*
1.0217291431418085,7.784453577739227,1.6316410213756799e-06,0.6365621467787145,*
1.0253912547659727,7.43991151268694,2.7381960404025045e-06,0.6260256373608939,*
1.029053366390137,7.55487022691496,2.30061174020016e-06,0.6296084763030118,*
1.032715478014301,7.609555251901085,2.1187703737357196e-06,0.6312888206068358,*
1.0363775896384653,7.4895084379995565,2.539594068968955e-06,0.6275798565467248,*
1.0400397012626295,7.755529258812487,1.7033087529761928e-06,0.6357004898086048,*
1.0437018128867936,8.048335412294325,1.1066566781786989e-06,0.6442389527862341,*
1.0473639245109578,7.659663996214476,1.9653345837640185e-06,0.6328152159051087,*
1.051026036135122,7.190307783165635,4.01588164864655e-06,0.6180026563954303,*
1.0546881477592862,7.3011487871909875,3.3850303074522408e-06,0.6216074951009027,*
1.0583502593834504,7.509318221501663,2.4645356157894144e-06,0.6281970314580695,*
1.0620123710076146,7.3531763732176625,3.12554455736685e-06,0.6232762085563315,*
1.0656744826317788,6.996437189985537,5.432654279850724e-06,0.6115295493426485,*
1.069336594255943,6.340198784351277,1.5599175936981158e-05,0.5878913794220366,*
1.0729987058801072,5.542890009434297,6.029622434516212e-05,0.5549919285302077,*
1.0766608175042713,5.282840270076292,9.538867479707687e-05,0.5430950594249752,*
1.0803229291284355,5.378878088976637,8.044066172637978e-05,0.54756199551389,*
